BusStopCode,planning_area,Longitude,Latitude,subzone_name
67661,Sengkang,103.908784,1.388894001,Rivervale
67671,Sengkang,103.9071275,1.392005129,Rivervale
67691,Sengkang,103.8887775,1.39899,Anchorvale
67699,Sengkang,103.889524,1.3988295,Anchorvale
67701,Sengkang,103.877445,1.3984935,Fernvale
67711,Sengkang,103.8947799,1.380132945,Compassvale
67719,Hougang,103.8952724,1.379721325,Hougang East
67721,Sengkang,103.8981924,1.379713497,Rivervale
67729,Hougang,103.8987257,1.37948933,Hougang East
67731,Sengkang,103.9013807,1.380187386,Rivervale
67739,Hougang,103.9019509,1.379984232,Hougang East
67741,Sengkang,103.875622,1.3971275,Fernvale
67759,Sengkang,103.8972022,1.391295223,Sengkang Town Centre
67761,Sengkang,103.887595,1.396006,Anchorvale
67769,Sengkang,103.8876638,1.396073786,Anchorvale
68011,Sengkang,103.8701031,1.391316927,Fernvale
68019,Sengkang,103.8706061,1.391066941,Fernvale
68021,Sengkang,103.872471,1.393179098,Fernvale
68029,Sengkang,103.8726496,1.393121621,Fernvale
68031,Sengkang,103.873073,1.397050243,Fernvale
68039,Sengkang,103.8731139,1.396529722,Fernvale
68049,Sengkang,103.8729605,1.398516603,Fernvale
68051,Sengkang,103.8723207,1.399550119,Fernvale
68059,Sengkang,103.8724353,1.399786389,Fernvale
68061,Seletar,103.8720632,1.407192121,Seletar
68069,Seletar,103.8722803,1.407572176,Seletar
68081,Seletar,103.8668124,1.405593236,Seletar Aerospace Park
68089,Seletar,103.8666675,1.405701961,Seletar Aerospace Park
68091,Seletar,103.8711693,1.408856998,Seletar
68099,Seletar,103.8709531,1.4088501,Seletar
68101,Seletar,103.8634471,1.403785845,Seletar Aerospace Park
68109,Seletar,103.8634923,1.404003326,Seletar Aerospace Park
68111,Seletar,103.8713881,1.402221944,Seletar
68119,Seletar,103.8719487,1.402313061,Seletar
68121,Seletar,103.8599952,1.405808538,Seletar Aerospace Park
68129,Seletar,103.8601646,1.40606523,Seletar Aerospace Park
68131,Seletar,103.8618894,1.414606959,Seletar Aerospace Park
68139,Seletar,103.86208,1.414438973,Seletar Aerospace Park
68141,Yishun,103.863477,1.420433017,Seletar Aerospace Park
68149,Seletar,103.862797,1.418916046,Seletar Aerospace Park
68151,Seletar,103.8661911,1.423333112,Seletar Aerospace Park
68159,Seletar,103.8662691,1.423068902,Seletar Aerospace Park
68161,Seletar,103.8617948,1.410769035,Seletar Aerospace Park
68169,Seletar,103.8618841,1.41071384,Seletar Aerospace Park
68171,Yishun,103.8553525,1.42704251,Lower Seletar
68179,Yishun,103.8555033,1.426983971,Lower Seletar
68201,Seletar,103.872581,1.409829,Seletar
68209,Seletar,103.873544,1.4113435,Seletar Aerospace Park
68239,Seletar,103.8728737,1.413600085,Seletar Aerospace Park
70011,Geylang,103.8811601,1.323176877,Kallang Way
70019,Geylang,103.8814573,1.323229905,Macpherson
70021,Geylang,103.8803394,1.326408149,Kallang Way
70029,Geylang,103.8805435,1.326625528,Macpherson
70031,Geylang,103.8794109,1.329267073,Kallang Way
70039,Geylang,103.8797557,1.329302563,Macpherson
70041,Toa Payoh,103.8784125,1.333408056,Sennett
70049,Toa Payoh,103.878715,1.332906667,Joo Seng
70051,Toa Payoh,103.8777795,1.336272022,Sennett
70059,Toa Payoh,103.8783117,1.334776111,Joo Seng
70061,Toa Payoh,103.8754286,1.338579237,Bidadari
70069,Toa Payoh,103.8759188,1.338399519,Joo Seng
70071,Geylang,103.8984129,1.333771613,Kampong Ubi
70079,Geylang,103.8985183,1.333721667,Kampong Ubi
70081,Geylang,103.8949744,1.332275801,Kampong Ubi
70089,Geylang,103.8944395,1.331877022,Kampong Ubi
70091,Geylang,103.8909137,1.330717359,Kampong Ubi
70099,Geylang,103.8913214,1.330631552,Kampong Ubi
70101,Toa Payoh,103.873953,1.32969965,Sennett
70109,Geylang,103.8740373,1.329462424,Kallang Way
70111,Toa Payoh,103.8771481,1.330776686,Sennett
70119,Geylang,103.8777335,1.330750335,Kallang Way
70121,Toa Payoh,103.8811428,1.331908054,Joo Seng
70129,Geylang,103.8805819,1.331575435,Macpherson
70131,Toa Payoh,103.8850345,1.332761634,Joo Seng
70139,Geylang,103.8832846,1.332182022,Macpherson
70141,Toa Payoh,103.8872337,1.333259407,Joo Seng
70149,Toa Payoh,103.8864631,1.3329125,Macpherson
70151,Geylang,103.8809633,1.327683743,Macpherson
70161,Geylang,103.8832481,1.327586355,Macpherson
70171,Geylang,103.8854714,1.328336667,Macpherson
70181,Geylang,103.8869172,1.328861771,Macpherson
70191,Geylang,103.8879366,1.32722901,Macpherson
70201,Geylang,103.8888542,1.324611389,Macpherson
70211,Geylang,103.8869617,1.323621667,Macpherson
70221,Geylang,103.885121,1.326208092,Macpherson
70231,Geylang,103.8840136,1.326176667,Macpherson
70241,Geylang,103.882,1.325254,Macpherson
70251,Geylang,103.8903707,1.324971585,Macpherson
70259,Geylang,103.8908043,1.324987301,Kampong Ubi
70261,Geylang,103.8896275,1.32884297,Macpherson
70269,Geylang,103.8901439,1.328246111,Kampong Ubi
70271,Geylang,103.8893151,1.330781715,Macpherson
70279,Geylang,103.889515,1.331557519,Kampong Ubi
70281,Toa Payoh,103.888,1.335306278,Joo Seng
70289,Hougang,103.888693,1.335064,Tai Seng
70291,Toa Payoh,103.8871361,1.337435,Joo Seng
70299,Hougang,103.8875831,1.337475,Tai Seng
70301,Toa Payoh,103.8857592,1.3396576,Joo Seng
70309,Toa Payoh,103.886397,1.33965,Tai Seng
70311,Geylang,103.8790142,1.323355698,Kallang Way
70319,Geylang,103.8790476,1.323198462,Kallang Way
70321,Geylang,103.8767409,1.322479822,Kallang Way
70329,Geylang,103.8768268,1.32229748,Kallang Way
70341,Geylang,103.8749038,1.326264713,Kallang Way
70349,Geylang,103.8744747,1.325984931,Kallang Way
70359,Geylang,103.8725689,1.327688121,Kallang Way
70361,Geylang,103.8734622,1.328599722,Kallang Way
70371,Geylang,103.8893233,1.326232889,Macpherson
70379,Geylang,103.8893398,1.326042941,Macpherson
70401,Geylang,103.8981156,1.330882301,Kampong Ubi
70409,Geylang,103.8978991,1.330946546,Kampong Ubi
71011,Geylang,103.8905439,1.334116882,Tai Seng
71021,Geylang,103.8946878,1.336557751,Tai Seng
71029,Geylang,103.8950429,1.336543314,Kampong Ubi
71031,Hougang,103.8968075,1.339139181,Defu Industrial Park
71041,Hougang,103.8984525,1.346524971,Defu Industrial Park
71049,Paya Lebar,103.8988155,1.346092093,Plab
71051,Hougang,103.8918925,1.341511059,Defu Industrial Park
71059,Hougang,103.8919537,1.340654658,Tai Seng
71061,Hougang,103.8950685,1.33901443,Defu Industrial Park
71069,Hougang,103.8951226,1.338525136,Tai Seng
71071,Bedok,103.8978557,1.336381816,Kaki Bukit
71079,Geylang,103.8982531,1.335545585,Kampong Ubi
71081,Bedok,103.9005999,1.333758558,Kaki Bukit
71089,Geylang,103.9009721,1.332914799,Kampong Ubi
71091,Bedok,103.9037315,1.330733748,Kaki Bukit
71099,Geylang,103.9038336,1.330226389,Kampong Ubi
71101,Geylang,103.9028372,1.328306944,Kampong Ubi
71109,Geylang,103.9025662,1.328318284,Kampong Ubi
71111,Geylang,103.900587,1.326705275,Kampong Ubi
71119,Geylang,103.9002187,1.326801248,Kampong Ubi
71121,Geylang,103.8994169,1.330081111,Kampong Ubi
71129,Geylang,103.8991489,1.329761944,Kampong Ubi
71131,Geylang,103.9014038,1.331275107,Kampong Ubi
71139,Geylang,103.9008789,1.330542247,Kampong Ubi
71141,Geylang,103.8970681,1.329173333,Kampong Ubi
71149,Geylang,103.8971377,1.328865539,Kampong Ubi
71151,Geylang,103.8944494,1.328143051,Kampong Ubi
71159,Geylang,103.8945749,1.327876419,Kampong Ubi
71161,Geylang,103.8920915,1.327329943,Kampong Ubi
71169,Geylang,103.8921732,1.32706503,Kampong Ubi
71171,Hougang,103.8923874,1.334978289,Tai Seng
71179,Hougang,103.8923829,1.334677301,Kampong Ubi
71181,Hougang,103.8989461,1.343328687,Defu Industrial Park
71189,Hougang,103.8990946,1.344940577,Plab
71191,Hougang,103.898148,1.341141005,Defu Industrial Park
71201,Geylang,103.8979515,1.326124478,Kampong Ubi
71209,Geylang,103.8972079,1.326081128,Kampong Ubi
71211,Geylang,103.895254,1.325462355,Kampong Ubi
71219,Geylang,103.8950522,1.325542071,Kampong Ubi
71221,Geylang,103.8931835,1.326321772,Kampong Ubi
71229,Geylang,103.8933486,1.326235626,Kampong Ubi
71291,Bedok,103.9037475,1.337090079,Kaki Bukit
71299,Bedok,103.9040176,1.336756931,Kaki Bukit
71331,Bedok,103.9009675,1.336834801,Kaki Bukit
71339,Bedok,103.9011212,1.33681468,Kaki Bukit
72011,Geylang,103.9054836,1.328165,Kampong Ubi
72019,Geylang,103.9054651,1.328846284,Kaki Bukit
72021,Bedok,103.9063219,1.330965312,Kaki Bukit
72029,Bedok,103.9065521,1.330863987,Kaki Bukit
72031,Bedok,103.9099203,1.335218591,Kaki Bukit
72039,Bedok,103.9098511,1.335466483,Kaki Bukit
72041,Bedok,103.9074342,1.33470287,Kaki Bukit
72049,Bedok,103.9074746,1.334903328,Kaki Bukit
72051,Bedok,103.9041252,1.333439732,Kaki Bukit
72059,Bedok,103.90428,1.333758333,Kaki Bukit
72061,Bedok,103.9098394,1.331779228,Kaki Bukit
72069,Bedok,103.9097796,1.331509942,Kaki Bukit
72071,Bedok,103.9118411,1.332191651,Kaki Bukit
72079,Bedok,103.9120111,1.332015108,Kaki Bukit
72131,Bedok,103.909941,1.337911265,Kaki Bukit
72139,Bedok,103.909145,1.337282,Kaki Bukit
72141,Bedok,103.9115019,1.338607298,Kaki Bukit
72149,Bedok,103.9117053,1.338346747,Kaki Bukit
72151,Bedok,103.9130181,1.340847896,Kaki Bukit
72159,Bedok,103.912709,1.340359,Kaki Bukit
72161,Bedok,103.9163555,1.341149354,Kaki Bukit
72169,Bedok,103.916208,1.34105,Kaki Bukit
73019,Paya Lebar,103.8994409,1.351965158,Airport Road
73021,Paya Lebar,103.9186065,1.379908248,Paya Lebar West
73029,Paya Lebar,103.9181739,1.379886659,Paya Lebar West
73031,Paya Lebar,103.9200204,1.376063297,Paya Lebar North
73039,Paya Lebar,103.9198406,1.376057817,Plab
73041,Paya Lebar,103.8988218,1.350499113,Airport Road
73049,Paya Lebar,103.8991155,1.350759663,Airport Road
74011,Paya Lebar,103.9204503,1.373291658,Paya Lebar North
74019,Paya Lebar,103.9201514,1.373585,Plab
74021,Paya Lebar,103.9227816,1.370428034,Paya Lebar North
74029,Paya Lebar,103.9228899,1.370070523,Plab
74031,Paya Lebar,103.9264861,1.367534701,Paya Lebar North
74039,Paya Lebar,103.9261818,1.367353087,Paya Lebar North
74041,Paya Lebar,103.9297861,1.368504444,Paya Lebar North
74049,Paya Lebar,103.9301238,1.368511392,Paya Lebar North
75009,Tampines,103.943391,1.354075524,Tampines East
75019,Tampines,103.9416488,1.357371331,Tampines East
75021,Tampines,103.9285175,1.351684452,Tampines West
75031,Tampines,103.9294624,1.350806968,Tampines West
75039,Tampines,103.9295682,1.35065772,Tampines West
75051,Tampines,103.9400815,1.345033942,Tampines West
75059,Tampines,103.9402169,1.344711685,Tampines West
75061,Tampines,103.9364684,1.340713918,Tampines West
75069,Tampines,103.9367,1.340663333,Tampines West
75071,Tampines,103.9365425,1.348933035,Tampines West
75079,Tampines,103.9370122,1.348582494,Tampines West
75081,Tampines,103.9342674,1.349869419,Tampines West
75089,Tampines,103.9340473,1.349771459,Tampines West
75099,Tampines,103.9342343,1.3481064,Tampines West
75101,Tampines,103.9315014,1.351099684,Tampines West
75109,Tampines,103.9310242,1.351151403,Tampines West
75111,Tampines,103.9320133,1.353045,Tampines West
75121,Tampines,103.9390326,1.355933921,Tampines East
75129,Tampines,103.9393652,1.35563642,Tampines West
75131,Tampines,103.9370965,1.355948183,Tampines West
75139,Tampines,103.936125,1.355639644,Tampines West
75141,Tampines,103.9337789,1.35625,Tampines West
75149,Tampines,103.9336639,1.355971944,Tampines West
75151,Tampines,103.9314521,1.354517812,Tampines West
75159,Tampines,103.9314664,1.354051152,Tampines West
75161,Tampines,103.9345607,1.353249971,Tampines West
75169,Tampines,103.9344061,1.3532764,Tampines West
75171,Tampines,103.9313,1.3575,Tampines West
75179,Tampines,103.9317,1.357,Tampines West
75201,Tampines,103.9335338,1.35078501,Tampines West
75209,Tampines,103.93361,1.35145,Tampines West
75219,Tampines,103.9321567,1.34971138,Tampines West
75221,Tampines,103.9359504,1.34567356,Tampines West
75229,Tampines,103.9367661,1.344997826,Tampines West
75231,Tampines,103.9326553,1.347077794,Tampines West
75239,Tampines,103.9325766,1.346752599,Tampines West
75241,Tampines,103.9298022,1.34844803,Tampines West
75249,Tampines,103.9301701,1.347914997,Tampines West
75251,Tampines,103.9278336,1.349498333,Tampines West
75259,Tampines,103.9279803,1.349138056,Tampines West
75261,Tampines,103.9379678,1.358019984,Tampines West
75269,Tampines,103.9381421,1.359172864,Tampines East
75271,Tampines,103.936015,1.360248334,Tampines West
75279,Tampines,103.936204,1.36047494,Tampines North
75281,Tampines,103.9336381,1.360227893,Tampines West
75289,Tampines,103.9333167,1.360456672,Tampines North
75291,Tampines,103.9307672,1.361491822,Paya Lebar East
75299,Tampines,103.9310662,1.362391017,Tampines North
75311,Tampines,103.9307821,1.367078034,Paya Lebar North
75319,Tampines,103.9310619,1.367208056,Tampines North
75329,Tampines,103.936272,1.357754717,Tampines West
75339,Tampines,103.9341521,1.358463099,Tampines West
75341,Bedok,103.9338613,1.338322041,Bedok Reservoir
75349,Bedok,103.9339578,1.338118249,Bedok Reservoir
75351,Tampines,103.930775,1.373641638,Paya Lebar North
75359,Paya Lebar,103.9314795,1.3743865,Tampines North
75361,Paya Lebar,103.9303023,1.370644155,Paya Lebar North
75369,Tampines,103.9305653,1.370796304,Tampines North
75371,Tampines,103.9305237,1.359098265,Paya Lebar East
75379,Tampines,103.9309898,1.359430023,Tampines West
75381,Paya Lebar,103.9266,1.373188889,Paya Lebar North
75391,Paya Lebar,103.9213,1.37507,Paya Lebar North
75401,Tampines,103.9267141,1.351758277,Paya Lebar East
75409,Paya Lebar,103.9272407,1.35220181,Tampines West
75411,Paya Lebar,103.929055,1.356076568,Paya Lebar East
75419,Paya Lebar,103.9291859,1.355758315,Tampines West
75461,Tampines,103.9336012,1.365913543,Tampines North
75469,Tampines,103.9331581,1.366268889,Tampines North
75471,Tampines,103.9379408,1.361598056,Tampines North
75479,Tampines,103.9381889,1.361776111,Tampines North
75481,Tampines,103.93794,1.363804,Tampines North
75489,Tampines,103.9381689,1.363941111,Tampines North
75491,Tampines,103.936676,1.365746,Tampines North
75499,Tampines,103.936768,1.366074,Tampines North
76031,Tampines,103.9552978,1.355079569,Tampines East
76039,Tampines,103.9555498,1.35506419,Tampines East
76041,Tampines,103.9365069,1.351221785,Tampines West
76049,Tampines,103.936332,1.351182523,Tampines West
76051,Tampines,103.9412639,1.353138093,Tampines West
76059,Tampines,103.9416515,1.352961636,Tampines East
76061,Tampines,103.9418981,1.348201944,Tampines West
76069,Tampines,103.9420863,1.348753421,Tampines East
76071,Tampines,103.9451781,1.348026389,Tampines East
76079,Tampines,103.945635,1.347943889,Tampines East
76081,Tampines,103.9493231,1.349501944,Tampines East
76089,Tampines,103.9492339,1.349168056,Tampines East
76091,Tampines,103.9527517,1.350716364,Tampines East
76099,Tampines,103.9524917,1.350263595,Tampines East
76101,Tampines,103.9548021,1.353033156,Tampines East
76109,Tampines,103.9551185,1.3529664,Tampines East
76111,Tampines,103.9402339,1.351574554,Tampines West
76119,Tampines,103.9400903,1.351886646,Tampines West
76121,Tampines,103.9381752,1.350033337,Tampines West
76129,Tampines,103.9379158,1.349882149,Tampines West
76131,Tampines,103.9425413,1.35184112,Tampines East
76139,Tampines,103.9438501,1.351626918,Tampines East
76141,Tampines,103.9460906,1.353666891,Tampines East
76149,Tampines,103.9463671,1.353707285,Tampines East
76151,Tampines,103.946998,1.355263,Tampines East
76159,Tampines,103.9472015,1.355178317,Tampines East
76161,Tampines,103.9475834,1.352587459,Tampines East
76169,Tampines,103.9474517,1.352453056,Tampines East
76171,Tampines,103.9504235,1.351779478,Tampines East
76179,Tampines,103.9506957,1.351729389,Tampines East
76181,Tampines,103.9530803,1.3538411,Tampines East
76189,Tampines,103.9527961,1.3537,Tampines East
76191,Tampines,103.9447745,1.356943886,Tampines East
76199,Tampines,103.9453543,1.356600163,Tampines East
76201,Tampines,103.9479674,1.356874994,Tampines East
76209,Tampines,103.9476691,1.356603328,Tampines East
76211,Tampines,103.9510026,1.356746672,Tampines East
76219,Tampines,103.9511442,1.356441687,Tampines East
76221,Tampines,103.9539023,1.356389624,Tampines East
76229,Tampines,103.9535385,1.356140011,Tampines East
76231,Tampines,103.957362,1.35666909,Tampines East
76239,Tampines,103.9575483,1.356492729,Tampines East
76241,Tampines,103.9591706,1.358458027,Tampines East
76249,Tampines,103.9594744,1.358366398,Tampines East
76251,Tampines,103.9582372,1.359708269,Tampines East
76259,Tampines,103.9584245,1.359670158,Tampines East
76261,Tampines,103.9574003,1.361640056,Tampines East
76269,Tampines,103.9573982,1.361878204,Tampines East
76271,Tampines,103.9551834,1.361811672,Tampines East
76279,Tampines,103.9550458,1.361885607,Tampines East
76281,Tampines,103.9384863,1.347583738,Tampines West
76289,Tampines,103.9381457,1.347387285,Tampines West
76291,Tampines,103.9512076,1.348833044,Tampines East
76301,Tampines,103.9535439,1.349070012,Tampines East
76311,Tampines,103.9553566,1.357915015,Tampines East
76319,Tampines,103.9555871,1.357650053,Tampines East
76329,Tampines,103.9498962,1.346445017,Tampines East
76339,Tampines,103.9469842,1.345471667,Tampines East
76341,Tampines,103.9553501,1.359763051,Tampines East
76349,Tampines,103.9555657,1.360385137,Tampines East
76351,Tampines,103.9530913,1.362138224,Tampines East
76359,Tampines,103.9521788,1.362091681,Tampines East
76361,Tampines,103.9503227,1.36002525,Tampines East
76369,Tampines,103.9502227,1.360256427,Tampines East
76371,Tampines,103.9542753,1.358528395,Tampines East
76391,Tampines,103.9475411,1.358443768,Tampines East
76399,Tampines,103.9472334,1.358622568,Tampines East
76401,Tampines,103.9508617,1.355013333,Tampines East
76409,Tampines,103.9507955,1.354846709,Tampines East
76411,Tampines,103.9574275,1.353850014,Tampines East
76419,Tampines,103.9564853,1.353662435,Tampines East
76421,Tampines,103.9598719,1.353841243,Tampines East
76429,Tampines,103.959589,1.353692221,Tampines East
76431,Tampines,103.9612131,1.353726389,Tampines East
76439,Tampines,103.9626053,1.352881667,Tampines East
76441,Tampines,103.9610519,1.352195034,Tampines East
76449,Tampines,103.9611301,1.352075082,Tampines East
76451,Tampines,103.9592861,1.35220341,Tampines East
76459,Tampines,103.9587319,1.352080031,Tampines East
76461,Tampines,103.9598183,1.356109722,Tampines East
76469,Tampines,103.9598505,1.356303394,Tampines East
76471,Tampines,103.951345,1.358553021,Tampines East
76511,Tampines,103.9394263,1.359407289,Tampines East
76519,Tampines,103.9392187,1.359206245,Tampines East
76521,Tampines,103.940775,1.357468889,Tampines East
76529,Tampines,103.9405089,1.357528889,Tampines East
76541,Tampines,103.9405313,1.3602318,Tampines East
76549,Tampines,103.9406135,1.36042787,Tampines North
76551,Tampines,103.943599,1.355401,Tampines East
76559,Tampines,103.943569,1.355625,Tampines East
77009,Pasir Ris,103.9502124,1.373722402,Pasir Ris Central
77011,Pasir Ris,103.9426659,1.3737649,Pasir Ris Central
77019,Pasir Ris,103.9435108,1.3737108,Pasir Ris Central
77021,Pasir Ris,103.9455728,1.372663,Pasir Ris Central
77029,Pasir Ris,103.9459778,1.3727496,Pasir Ris Central
77031,Pasir Ris,103.9483811,1.371163371,Pasir Ris Central
77039,Pasir Ris,103.9483486,1.371591187,Pasir Ris Central
77041,Pasir Ris,103.9513045,1.369448546,Pasir Ris Central
77049,Pasir Ris,103.9515831,1.36963557,Pasir Ris Central
77051,Pasir Ris,103.9550853,1.369085045,Pasir Ris Drive
77059,Pasir Ris,103.9550634,1.36936139,Pasir Ris Drive
77061,Pasir Ris,103.9404132,1.373772168,Pasir Ris West
77069,Pasir Ris,103.9408118,1.374149728,Pasir Ris West
77071,Pasir Ris,103.941279,1.378109454,Pasir Ris West
77079,Pasir Ris,103.9414526,1.377286648,Pasir Ris West
77081,Pasir Ris,103.9426525,1.380269984,Pasir Ris West
77089,Pasir Ris,103.9426865,1.380056688,Pasir Ris West
77091,Pasir Ris,103.9454714,1.380426378,Pasir Ris West
77099,Pasir Ris,103.9463792,1.380421389,Pasir Ris West
77101,Pasir Ris,103.9482518,1.380734713,Pasir Ris West
77109,Pasir Ris,103.9482622,1.380526387,Pasir Ris West
77111,Pasir Ris,103.9463809,1.382198359,Pasir Ris West
77119,Pasir Ris,103.9465791,1.382227759,Pasir Ris Park
77129,Pasir Ris,103.9437463,1.383963048,Pasir Ris Park
77131,Pasir Ris,103.9465213,1.375583564,Pasir Ris Central
77139,Pasir Ris,103.946498,1.375180893,Pasir Ris Central
77141,Pasir Ris,103.9452982,1.37380309,Pasir Ris Central
77161,Pasir Ris,103.9365757,1.377524923,Pasir Ris West
77169,Pasir Ris,103.936332,1.376943247,Pasir Ris West
77171,Pasir Ris,103.9506476,1.372761337,Pasir Ris Central
77179,Pasir Ris,103.9508126,1.372543325,Pasir Ris Central
77181,Pasir Ris,103.9410993,1.375911473,Pasir Ris West
77189,Pasir Ris,103.9412491,1.375556401,Pasir Ris West
77191,Pasir Ris,103.9460282,1.376548076,Pasir Ris Central
77199,Pasir Ris,103.9456657,1.377078031,Pasir Ris Central
77201,Pasir Ris,103.9427635,1.378640012,Pasir Ris West
77209,Pasir Ris,103.9427159,1.379029158,Pasir Ris West
77211,Pasir Ris,103.9409454,1.379991696,Pasir Ris West
77219,Pasir Ris,103.9406477,1.380576627,Pasir Ris West
77221,Pasir Ris,103.9383004,1.379545023,Pasir Ris West
77231,Pasir Ris,103.9384403,1.376705031,Pasir Ris West
77239,Pasir Ris,103.937932,1.377418308,Pasir Ris West
77241,Pasir Ris,103.9402726,1.375313315,Pasir Ris West
77249,Pasir Ris,103.9398611,1.375994395,Pasir Ris West
77251,Pasir Ris,103.9386443,1.382238342,Pasir Ris West
77259,Pasir Ris,103.9385586,1.38271636,Pasir Ris West
77261,Pasir Ris,103.9361588,1.382858117,Pasir Ris West
77269,Pasir Ris,103.935787,1.382893374,Pasir Ris Wafer Fab Park
77271,Pasir Ris,103.9349614,1.380589984,Pasir Ris West
77279,Pasir Ris,103.9346622,1.38079641,Pasir Ris Wafer Fab Park
77281,Pasir Ris,103.9361873,1.378371667,Pasir Ris West
77289,Pasir Ris,103.9359653,1.3788976,Pasir Ris West
77291,Pasir Ris,103.9347603,1.377462791,Pasir Ris West
77301,Pasir Ris,103.9386448,1.374197657,Pasir Ris West
77309,Pasir Ris,103.9387448,1.374376397,Pasir Ris West
77311,Pasir Ris,103.9368653,1.375819531,Pasir Ris West
77319,Pasir Ris,103.9375417,1.375546667,Pasir Ris West
77321,Pasir Ris,103.9480265,1.373134772,Pasir Ris Central
77329,Pasir Ris,103.9476587,1.372831177,Pasir Ris Central
77331,Pasir Ris,103.9333876,1.378297398,Pasir Ris West
77339,Pasir Ris,103.9327865,1.378030178,Pasir Ris Wafer Fab Park
77341,Pasir Ris,103.9484981,1.369738889,Pasir Ris Central
77349,Pasir Ris,103.9487424,1.370007837,Pasir Ris Central
77351,Pasir Ris,103.9500885,1.367896097,Pasir Ris Central
77359,Pasir Ris,103.9500186,1.368088035,Pasir Ris Central
77361,Pasir Ris,103.9517366,1.368006651,Pasir Ris Central
77369,Pasir Ris,103.951664,1.368366661,Pasir Ris Central
77371,Pasir Ris,103.94821,1.374607785,Pasir Ris Central
77379,Pasir Ris,103.948013,1.374688868,Pasir Ris Central
78049,Pasir Ris,103.9418058,1.374462782,Pasir Ris West
78051,Pasir Ris,103.9611812,1.366253108,Pasir Ris Drive
78059,Pasir Ris,103.9611374,1.366776068,Pasir Ris Drive
78061,Pasir Ris,103.9584812,1.368243612,Pasir Ris Drive
78069,Pasir Ris,103.9581584,1.368691685,Pasir Ris Drive
78071,Pasir Ris,103.9571801,1.370311632,Pasir Ris Drive
78079,Pasir Ris,103.9569141,1.369950484,Pasir Ris Drive
78081,Pasir Ris,103.956356,1.373688035,Pasir Ris Drive
78089,Pasir Ris,103.9560887,1.373611419,Pasir Ris Drive
78091,Pasir Ris,103.9562471,1.376816179,Pasir Ris Park
78099,Pasir Ris,103.957088,1.377406601,Pasir Ris Park
78101,Pasir Ris,103.954048,1.375066444,Pasir Ris Drive
78109,Pasir Ris,103.9538814,1.375333227,Pasir Ris Park
78111,Pasir Ris,103.9579863,1.375457812,Pasir Ris Drive
78119,Pasir Ris,103.9579661,1.37568,Pasir Ris Park
78121,Pasir Ris,103.9620005,1.374859688,Pasir Ris Drive
78129,Pasir Ris,103.9621203,1.375131358,Pasir Ris Park
78131,Pasir Ris,103.9637272,1.373084724,Pasir Ris Drive
78139,Pasir Ris,103.9639886,1.373218045,Pasir Ris Park
78141,Pasir Ris,103.9636652,1.370058899,Pasir Ris Drive
78149,Pasir Ris,103.9641189,1.369701053,Loyang West
78151,Pasir Ris,103.9607802,1.372394963,Pasir Ris Drive
78159,Pasir Ris,103.9605378,1.372464739,Pasir Ris Drive
78161,Pasir Ris,103.9605218,1.369004997,Pasir Ris Drive
78169,Pasir Ris,103.960248,1.36906973,Pasir Ris Drive
78171,Pasir Ris,103.9567381,1.367800025,Pasir Ris Drive
78179,Pasir Ris,103.95648,1.36767,Pasir Ris Drive
78181,Pasir Ris,103.959058,1.36476142,Pasir Ris Drive
78189,Pasir Ris,103.95896,1.3646,Pasir Ris Drive
78191,Pasir Ris,103.9617691,1.36488943,Pasir Ris Drive
78199,Pasir Ris,103.96189,1.36477,Pasir Ris Drive
78201,Pasir Ris,103.9620566,1.371346892,Pasir Ris Drive
78209,Pasir Ris,103.9622142,1.371365031,Pasir Ris Drive
78211,Pasir Ris,103.9624368,1.367902559,Pasir Ris Drive
78219,Pasir Ris,103.9632782,1.367256945,Pasir Ris Drive
78221,Pasir Ris,103.9612256,1.374175177,Pasir Ris Drive
78229,Pasir Ris,103.9609385,1.374111399,Pasir Ris Drive
78231,Pasir Ris,103.9598604,1.373443032,Pasir Ris Drive
78241,Pasir Ris,103.9576532,1.372110009,Pasir Ris Drive
78251,Pasir Ris,103.9595522,1.378240905,Pasir Ris Park
78259,Pasir Ris,103.9593658,1.378021153,Pasir Ris Park
78261,Pasir Ris,103.9606174,1.378658311,Pasir Ris Park
78269,Pasir Ris,103.9609618,1.378618754,Pasir Ris Park
78271,Pasir Ris,103.9638335,1.379222548,Pasir Ris Park
78279,Pasir Ris,103.9642668,1.379235677,Pasir Ris Park
80009,Kallang,103.8721634,1.311164222,Kampong Bugis
80011,Kallang,103.8673783,1.309727208,Kallang Bahru
80029,Kallang,103.867535,1.30941874,Kampong Bugis
80031,Kallang,103.8713149,1.311077057,Boon Keng
80039,Kallang,103.8714434,1.309923362,Kampong Bugis
80049,Kallang,103.8736366,1.310777078,Kampong Bugis
80051,Kallang,103.8732619,1.312515,Boon Keng
80069,Geylang,103.8771502,1.312147033,Aljunied
80071,Geylang,103.8765539,1.313800092,Aljunied
80089,Geylang,103.8808052,1.312744836,Aljunied
80091,Geylang,103.8809514,1.314897752,Aljunied
80101,Kallang,103.8715383,1.312519335,Boon Keng
80109,Kallang,103.8714302,1.313244737,Boon Keng
80111,Geylang,103.875515,1.309871381,Kampong Bugis
80119,Geylang,103.875998,1.309920655,Aljunied
80141,Kallang,103.8798937,1.307118355,Tanjong Rhu
80149,Geylang,103.8798058,1.307496371,Aljunied
