"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","long.t","lat.t","BusStopCode","Description","RoadName","planning_area","combined.f"
103.7922764,1.307223333,0.588892516617604,0.988499915005912,0.000323071649642869,0.285714285714286,103.7894511,1.309345712,"11181","Opp Blk 43","C'wealth Ave","Queenstown",-9.83147772117434
103.7922764,1.307223333,0.588892516617604,0.988499915005912,0.000323071649642869,0.285714285714286,103.7908483,1.306325964,"11181","Opp Blk 43","C'wealth Ave","Queenstown",-9.83147772117434
103.7925422,1.307401389,0.531874673679036,0.989151445320696,0.000185330933786535,0.285714285714286,103.7942794,1.306275214,"11189","Blk 43","C'wealth Ave","Queenstown",-10.4883856906747
103.7925422,1.307401389,0.531874673679036,0.989151445320696,0.000185330933786535,0.285714285714286,103.7929322,1.30906501,"11189","Blk 43","C'wealth Ave","Queenstown",-10.4883856906747
103.7925422,1.307401389,0.531874673679036,0.989151445320696,0.000185330933786535,0.285714285714286,103.7950744,1.309067222,"11189","Blk 43","C'wealth Ave","Queenstown",-10.4883856906747
103.7883732,1.308016408,0.349115331141871,0.985160515143591,0.000219812573965268,0,103.7842367,1.307816389,"11191","Buona Vista Stn","C'wealth Ave West","Queenstown",-Inf
103.7884315,1.308379707,0.292556894511393,0.988670803962704,2.65918972959717e-06,0,103.7925422,1.307401389,"11199","Blk 15","C'wealth Ave West","Queenstown",-Inf
103.8118645,1.306926429,0.00445416055512488,0.988284783130935,0,0,103.8093952,1.308387799,"11201","CSC Dempsey Clubhse","Holland Rd","Tanglin",-Inf
103.8103835,1.308172808,0.00428820380789467,0.000135476161476544,4.53892838929838e-05,0,103.8145186,1.306717833,"11209","Opp Peirce Rd","Holland Rd","Tanglin",-Inf
103.8093952,1.308387799,0.00667901819767977,0.987957199895509,1.09280977856351e-17,0,103.8054441,1.310022253,"11211","Aft Peirce Rd","Holland Rd","Tanglin",-Inf
103.8071641,1.309885061,0.00643008307683446,0.000270979192468715,6.67113375678102e-05,0,103.8103835,1.308172808,"11219","Great Eastern Mansions","Holland Rd","Tanglin",-Inf
103.8054441,1.310022253,0.00890239408356296,0.987629584187484,3.63176340851059e-17,0.142857142857143,103.8033409,1.309461355,"11221","Lien Twrs","Holland Rd","Tanglin",-44.5340210187522
103.8054441,1.310022253,0.00890239408356296,0.987629584187484,3.63176340851059e-17,0.142857142857143,103.8011992,1.311153163,"11221","Lien Twrs","Holland Rd","Tanglin",-44.5340210187522
103.8052254,1.310600659,0.00857048058910256,0.000406509092960563,9.80496315069021e-05,0,103.8071641,1.309885061,"11229","Les Jardins De Holland","Holland Rd","Tanglin",-Inf
103.8011992,1.311153163,0.642166669893922,0.987249993913134,0.000755318818200662,0.142857142857143,103.7944462,1.312231684,"11231","Aft Estoril Mansions","Holland Rd","Bukit Timah",-9.59002015468073
103.8011992,1.311153163,0.642166669893922,0.987249993913134,0.000755318818200662,0.142857142857143,103.796044,1.311029814,"11231","Aft Estoril Mansions","Holland Rd","Bukit Timah",-9.59002015468073
103.8016552,1.311528574,0.513274280962987,0.987413872107859,0.000109734518736731,0.142857142857143,103.8036738,1.312194441,"11239","Fairlodge","Holland Rd","Bukit Timah",-11.7429676444347
103.8016552,1.311528574,0.513274280962987,0.987413872107859,0.000109734518736731,0.142857142857143,103.8052254,1.310600659,"11239","Fairlodge","Holland Rd","Bukit Timah",-11.7429676444347
103.7944462,1.312231684,0.0857940817304954,0.983822851552099,0.00062308812177496,0,103.7900842,1.314734444,"11261","Holland Village","Holland Rd","Queenstown",-Inf
103.794538,1.312561126,0.0637166482005276,0.989439995086984,8.12411256225652e-07,0.142857142857143,103.8016552,1.311528574,"11269","Opp Holland Village","Holland Rd","Bukit Timah",-18.733094855623
103.794538,1.312561126,0.0637166482005276,0.989439995086984,8.12411256225652e-07,0.142857142857143,103.796044,1.311029814,"11269","Opp Holland Village","Holland Rd","Bukit Timah",-18.733094855623
103.7900842,1.314734444,0.0858770601041105,0.984301349397198,0.000423938788828747,0.142857142857143,103.7885219,1.316226944,"11271","Aft East Sussex Lane","Holland Rd","Bukit Timah",-12.1824933467664
103.7900842,1.314734444,0.0858770601041105,0.984301349397198,0.000423938788828747,0.142857142857143,103.7879007,1.318039721,"11271","Aft East Sussex Lane","Holland Rd","Bukit Timah",-12.1824933467664
103.7906926,1.314668789,0.0636336698269125,0.988959348973948,1.19404927563071e-06,0,103.794538,1.312561126,"11279","Aft Coronation Rd West","Holland Rd","Bukit Timah",-Inf
103.7885219,1.316226944,0.0584204794167102,0.984574923017754,0.000288440896869645,0,103.7859233,1.317927778,"11281","Aft Tan Boon Chong Ave","Holland Rd","Bukit Timah",-Inf
103.7890434,1.316188914,0.0635506914532974,0.988478979082412,1.75496543376231e-06,0,103.7906926,1.314668789,"11289","Opp Tan Boon Chong Ave","Holland Rd","Bukit Timah",-Inf
103.7859233,1.317927778,0.0585034577903253,0.985053852871214,0.000196250386091802,0,103.7824306,1.319076389,"11291","Cold Storage Jelita","Holland Rd","Bukit Timah",-Inf
103.7855884,1.318269756,0.0356584743044179,0.987998885174333,2.45586621888524e-06,0,103.7890434,1.316188914,"11299","Opp Cold Storage Jelita","Holland Rd","Bukit Timah",-Inf
103.7879007,1.318039721,0.0253976797920756,0.980762617813383,0.000288440896869697,0,103.7891869,1.319896389,"11301","Hse No. 578","Sixth Ave","Bukit Timah",-Inf
103.7884299,1.318624439,0.0255843811327095,0.988000172783631,1.23511145742273e-07,0,103.7890434,1.316188914,"11309","Hse No. 589","Sixth Ave","Bukit Timah",-Inf
103.7891869,1.319896389,0.0254806581656907,0.981237443981739,0.000196250386091861,0,103.7901036,1.321231389,"11311","Hse No. 532","Sixth Ave","Bukit Timah",-Inf
103.7895997,1.32030638,0.0255014027590944,0.987521640753633,1.81531697145622e-07,0,103.7884299,1.318624439,"11319","Opp Hse No. 516","Sixth Ave","Bukit Timah",-Inf
103.7901036,1.321231389,0.0255636365393058,0.981712541284195,0.000133525496762699,0,103.7914467,1.323209188,"11321","Opp Regent Villa","Sixth Ave","Bukit Timah",-Inf
103.7909809,1.322361397,0.0254184243854793,0.98704338275683,2.66807961882215e-07,0,103.7895997,1.32030638,"11329","Regent Villa","Sixth Ave","Bukit Timah",-Inf
103.7914467,1.323209188,0.0256466149129209,0.982187909953052,9.08485259101026e-05,0,103.7928279,1.325515062,"11331","Opp Dynasty Gdn II","Sixth Ave","Bukit Timah",-Inf
103.7920472,1.323986389,0.0253354460118642,0.986565398557897,3.92143574056989e-07,0,103.7909809,1.322361397,"11339","Dynasty Lodge","Sixth Ave","Bukit Timah",-Inf
103.7928279,1.325515062,0.025729593286536,0.982663550220874,6.18118251580965e-05,0,103.794218,1.328583358,"11341","Garlick Ville","Sixth Ave","Bukit Timah",-Inf
103.7930739,1.325666111,0.0252524676382491,0.986087687921783,5.76356798330932e-07,0,103.7920472,1.323986389,"11349","Opp Garlick Ville","Sixth Ave","Bukit Timah",-Inf
103.7894511,1.309345712,0.102003635360815,0.988166612992176,0.000248366990513185,0.142857142857143,103.7893224,1.311067355,"11351","Blk 13","Ghim Moh Rd","Queenstown",-12.5411640385847
103.7894511,1.309345712,0.102003635360815,0.988166612992176,0.000248366990513185,0.142857142857143,103.7871517,1.311648333,"11351","Blk 13","Ghim Moh Rd","Queenstown",-12.5411640385847
103.7896861,1.309310226,0.122204671025523,0.988974657047201,0.000118582840215631,0.142857142857143,103.7925422,1.307401389,"11359","Opp Blk 13","Ghim Moh Rd","Queenstown",-13.0989534981902
103.7896861,1.309310226,0.122204671025523,0.988974657047201,0.000118582840215631,0.142857142857143,103.7908483,1.306325964,"11359","Opp Blk 13","Ghim Moh Rd","Queenstown",-13.0989534981902
103.7905812,1.306496986,0.130364828496287,0.988714296834363,4.19681289942218e-05,0.142857142857143,103.7925422,1.307401389,"11361","Buona Vista Stn Exit C","Nth Buona Vista Rd","Queenstown",-14.0732784662067
103.7905812,1.306496986,0.130364828496287,0.988714296834363,4.19681289942218e-05,0.142857142857143,103.7894511,1.309345712,"11361","Buona Vista Stn Exit C","Nth Buona Vista Rd","Queenstown",-14.0732784662067
103.7908483,1.306325964,0.154444177029581,0.98642289202047,0.000300494365031415,0,103.7872414,1.302530011,"11369","Buona Vista Stn Exit D","Nth Buona Vista Rd","Queenstown",-Inf
103.7923632,1.309170025,0.0161959708608296,0.989060548594146,0.000109181767637884,0.142857142857143,103.7925422,1.307401389,"11379","Buona Vista Ter","Nth Buona Vista Rd","Queenstown",-15.2023991278409
103.7923632,1.309170025,0.0161959708608296,0.989060548594146,0.000109181767637884,0.142857142857143,103.7932829,1.308411379,"11379","Buona Vista Ter","Nth Buona Vista Rd","Queenstown",-15.2023991278409
103.7932829,1.308411379,0.0131919561684067,0.988017555703387,7.42854577339645e-05,0,103.7922764,1.307223333,"11381","Blk 10A","Holland Dr","Queenstown",-Inf
103.7929322,1.30906501,0.0161129924872145,0.988577060358844,0.000160470955529765,0,103.7923632,1.309170025,"11389","Blk 46","Holland Dr","Queenstown",-Inf
103.7950744,1.309067222,0.494141097939684,0.988239702632111,0.000160470955529814,0.142857142857143,103.8016552,1.311528574,"11401","Holland V Stn/Blk12","Holland Ave","Queenstown",-11.4000719191336
103.7950744,1.309067222,0.494141097939684,0.988239702632111,0.000160470955529814,0.142857142857143,103.7944462,1.312231684,"11401","Holland V Stn/Blk12","Holland Ave","Queenstown",-11.4000719191336
103.7943258,1.307644167,0.601287966835111,0.988076467176982,0.000350029413743829,0.142857142857143,103.7942794,1.306275214,"11409","Blk 9","Holland Ave","Queenstown",-10.4240800181527
103.7943258,1.307644167,0.601287966835111,0.988076467176982,0.000350029413743829,0.142857142857143,103.7922764,1.307223333,"11409","Blk 9","Holland Ave","Queenstown",-10.4240800181527
103.796044,1.311029814,0.601204988461496,0.987596604460125,0.000514459105235954,0,103.7943258,1.307644167,"11419","Holland V Stn Exit A","Holland Ave","Bukit Timah",-Inf
103.7983633,1.30454,0.00527789378486645,0.984680081228509,3.43748723975905e-05,0,103.7983817,1.302705,"11429","Opp Blk 115B","C'wealth Dr","Queenstown",-Inf
103.8002978,1.306064722,0.00519491541125135,0.984202006860928,5.05228000902842e-05,0,103.7983633,1.30454,"11439","Blk 92","C'wealth Dr","Queenstown",-Inf
103.8031516,1.299518926,0.0106960605346537,0.980929215022803,0.000184532155095105,0,103.8060054,1.298115189,"11471","Opp The Fisherman Ch","Margaret Dr","Queenstown",-Inf
103.8037199,1.299380751,0.00214632453895488,0,4.37939558204955e-06,0,103.8018858,1.301135034,"11479","The Fisherman Ch","Margaret Dr","Queenstown",-Inf
103.8060054,1.298115189,0.0107790389082688,0.981404934727553,0.000125552607403483,0,103.8076365,1.297102028,"11481","Queenstown Lib","Margaret Dr","Queenstown",-Inf
103.8049972,1.298453515,0.00429116732123807,0.000135476161476544,6.43665887533834e-06,0,103.8037199,1.299380751,"11489","Opp Queenstown Lib","Margaret Dr","Queenstown",-Inf
103.8076365,1.297102028,0.0108620172818839,0.981880926560701,8.5423904672269e-05,0,103.8116914,1.296805974,"11491","Opp Queenstown Pr Sch","Margaret Dr","Queenstown",-Inf
103.8078866,1.296850536,0.00643452834684956,0.000270979192468715,9.46034143325207e-06,0,103.8049972,1.298453515,"11499","Queenstown Pr Sch","Margaret Dr","Queenstown",-Inf
103.8025188,1.285946874,0.21268787052738,0.98718036747757,0.000232202263298329,0.285714285714286,103.8056568,1.286796325,"11511","Alexandra Hosp","Alexandra Rd","Bukit Merah",-11.1814968077571
103.8025188,1.285946874,0.21268787052738,0.98718036747757,0.000232202263298329,0.285714285714286,103.8022869,1.289418056,"11511","Alexandra Hosp","Alexandra Rd","Bukit Merah",-11.1814968077571
103.8025188,1.285946874,0.21268787052738,0.98718036747757,0.000232202263298329,0.285714285714286,103.80543,1.28857101,"11511","Alexandra Hosp","Alexandra Rd","Bukit Merah",-11.1814968077571
103.8033413,1.286657422,0.203612444308485,0.987468237238704,0.000197104947799659,0.285714285714286,103.8036593,1.281536358,"11519","Opp Queensway Shop Ctr","Alexandra Rd","Queenstown",-11.3886850319857
103.8033413,1.286657422,0.203612444308485,0.987468237238704,0.000197104947799659,0.285714285714286,103.8025231,1.280910556,"11519","Opp Queensway Shop Ctr","Alexandra Rd","Queenstown",-11.3886850319857
103.8033413,1.286657422,0.203612444308485,0.987468237238704,0.000197104947799659,0.285714285714286,103.793174,1.288360253,"11519","Opp Queensway Shop Ctr","Alexandra Rd","Queenstown",-11.3886850319857
103.80543,1.28857101,0.0192485871720841,0.987112033088151,0.000157986555715026,0,103.8075308,1.291088333,"11521","Anchorpoint","Alexandra Rd","Queenstown",-Inf
103.8060909,1.289031206,0.0270972546945135,0.98698743771515,6.75813445758893e-05,0,103.8033413,1.286657422,"11529","Bef IKEA Ind Bldg","Alexandra Rd","Bukit Merah",-Inf
103.8075308,1.291088333,0.0193315655456993,0.987592904376841,0.000107491423348525,0.142857142857143,103.8114649,1.292334985,"11531","Opp Lea Hin Hardware Fty","Alexandra Rd","Bukit Merah",-15.0425103502655
103.8075308,1.291088333,0.0193315655456993,0.987592904376841,0.000107491423348525,0.142857142857143,103.8070669,1.292884999,"11531","Opp Lea Hin Hardware Fty","Alexandra Rd","Bukit Merah",-15.0425103502655
103.8078618,1.291170495,0.0270142763208982,0.98650691491562,9.93283326941708e-05,0,103.8060909,1.289031206,"11539","Lea Hin Hardware Fty","Alexandra Rd","Bukit Merah",-Inf
103.7824306,1.319076389,0.0585864361639404,0.985533057935392,0.000133525496762723,0,103.7796286,1.320800851,"12021","Bef Moonbeam Wk","Holland Rd","Bukit Timah",-Inf
103.7824392,1.319583694,0.0355754959308028,0.987519067011941,3.60953305045566e-06,0,103.7855884,1.318269756,"12029","Opp Moonbeam Wk","Holland Rd","Bukit Timah",-Inf
103.7796286,1.320800851,0.0727299270750227,0.986012538447574,0.000115487122693021,0.142857142857143,103.7765344,1.320491727,"12031","Pandan Valley Condo","Ulu Pandan Rd","Bukit Timah",-13.6473502105878
103.7796286,1.320800851,0.0727299270750227,0.986012538447574,0.000115487122693021,0.142857142857143,103.7772417,1.319165492,"12031","Pandan Valley Condo","Ulu Pandan Rd","Bukit Timah",-13.6473502105878
103.78019,1.321045262,0.0354925175571877,0.98703952435774,5.30514599786531e-06,0,103.7824392,1.319583694,"12039","Opp Pandan Valley Condo","Ulu Pandan Rd","Bukit Timah",-Inf
103.7765344,1.320491727,0.0397130544770748,0.985392652978338,7.85755163819007e-05,0,103.7750613,1.320428951,"12041","Aft Pandan Valley","Ulu Pandan Rd","Bukit Timah",-Inf
103.7765589,1.32091132,0.0354095391835726,0.986560256974504,7.79728947348277e-06,0,103.78019,1.321045262,"12049","Opp Pandan Valley","Ulu Pandan Rd","Bukit Timah",-Inf
103.7750613,1.320428951,0.0397960328506899,0.985869965739923,5.3461473718499e-05,0,103.7722298,1.319117911,"12051","Pine Gr Condo","Ulu Pandan Rd","Bukit Timah",-Inf
103.775159,1.320727311,0.0353265608099575,0.986081264625282,1.1460141371917e-05,0,103.7765589,1.32091132,"12059","Opp Pine Gr Condo","Ulu Pandan Rd","Bukit Timah",-Inf
103.7708734,1.321785002,0.100974678832044,0.986825411160979,5.45501143848054e-05,0,103.7721939,1.3240225,"12061","Blk 109","Clementi Rd","Clementi",-Inf
103.7710419,1.321433056,0.103818169885033,0.987368034436941,7.92539431910143e-06,0.142857142857143,103.7727927,1.319645982,"12069","Opp Blk 109A","Clementi Rd","Bukit Timah",-15.9691753357981
103.7710419,1.321433056,0.103818169885033,0.987368034436941,7.92539431910143e-06,0.142857142857143,103.7719327,1.31728447,"12069","Opp Blk 109A","Clementi Rd","Bukit Timah",-15.9691753357981
103.7721939,1.3240225,0.101057657205659,0.987304670010492,3.71149900224401e-05,0,103.77543,1.326468056,"12071","Blk 116","Clementi Rd","Clementi",-Inf
103.7726309,1.323831876,0.103735191511418,0.986888899962656,1.16484247036642e-05,0,103.7710419,1.321433056,"12079","Opp Blk 116","Clementi Rd","Bukit Timah",-Inf
103.77543,1.326468056,0.101140635579274,0.987784204077441,2.52524215558936e-05,0,103.7771471,1.329183155,"12081","Maju Camp","Clementi Rd","Clementi",-Inf
103.7757089,1.326261111,0.103652213137802,0.986410040315833,1.71203845025066e-05,0,103.7726309,1.323831876,"12089","Opp Maju Camp","Clementi Rd","Bukit Timah",-Inf
103.7771471,1.329183155,0.101223613952889,0.98826401359896,1.71813273841215e-05,0,103.7776851,1.332438964,"12091","SIM HQ","Clementi Rd","Bukit Timah",-Inf
103.7767036,1.327838056,0.103569234764187,0.985931455260082,2.51628501680896e-05,0,103.7757089,1.326261111,"12099","Opp SIM HQ","Clementi Rd","Bukit Timah",-Inf
103.7776851,1.332438964,0.101306592326504,0.98874409881246,1.16898892261592e-05,0,103.7781747,1.33608649,"12101","Ngee Ann Poly","Clementi Rd","Bukit Timah",-Inf
103.7780086,1.330819444,0.103486256390572,0.985453144559283,3.6983341611779e-05,0,103.7767036,1.327838056,"12109","Opp Ngee Ann Poly","Clementi Rd","Bukit Timah",-Inf
103.7722298,1.319117911,0.039879011224305,0.986347551722583,3.63742970299043e-05,0,103.7708734,1.321785002,"12111","Bef Clementi Rd","Ulu Pandan Rd","Bukit Timah",-Inf
103.7727927,1.319645982,0.0352435824363424,0.985602547073394,1.684365326052e-05,0,103.775159,1.320727311,"12119","Police KINS Trg Camp","Ulu Pandan Rd","Bukit Timah",-Inf
103.7871517,1.311648333,0.0115037414004518,0.983621090163072,0.000168984767103676,0,103.7850617,1.314159444,"12121","Blk 7","Ghim Moh Rd","Queenstown",-Inf
103.7873261,1.311821111,0.0314558419443138,0.988011117542785,7.79487830141911e-06,0,103.7893224,1.311067355,"12129","Blk 3","Ghim Moh Rd","Queenstown",-Inf
103.7850617,1.314159444,0.0115867197740669,0.984098831342322,0.000114974423348524,0,103.7823915,1.315743898,"12131","Aft Grove Ave","Mt Sinai Rd","Bukit Timah",-Inf
103.7850416,1.314531859,0.0313728635706987,0.987530488051194,1.14565975284242e-05,0,103.7873261,1.311821111,"12139","Aft Mt Sinai Lane","Mt Sinai Rd","Bukit Timah",-Inf
103.7823915,1.315743898,0.011669698147682,0.984576846524468,7.82266842798704e-05,0,103.7807071,1.317213361,"12141","Opp Henry Pk","Mt Sinai Rd","Bukit Timah",-Inf
103.782661,1.315769005,0.0312898851970836,0.987050134998143,1.68384446623555e-05,0,103.7850416,1.314531859,"12149","Henry Pk","Mt Sinai Rd","Bukit Timah",-Inf
103.7812757,1.318650645,0.0118356548949122,0.985533699840893,3.62128151449263e-05,0,103.7796286,1.320800851,"12151","Bef Moonbeam Terr","Moonbeam Walk","Bukit Timah",-Inf
103.7772417,1.319165492,0.0309579717026232,0.985131482406924,7.85755163818633e-05,0,103.7769949,1.316795047,"12169","Pandan Valley","Pandan Valley","Bukit Timah",-Inf
103.7769949,1.316795047,0.0310409500762383,0.985610732087336,5.34614737184839e-05,0,103.7782062,1.315479989,"12179","Montview","Mt Sinai Rise","Bukit Timah",-Inf
103.780224,1.316426937,0.0312069068234685,0.986570058145205,2.47484663700552e-05,0,103.782661,1.315769005,"12189","Bef Mt Sinai Dr","Mt Sinai Rise","Bukit Timah",-Inf
103.7782062,1.315479989,0.0311239284498534,0.986090257254228,3.63742970299149e-05,0,103.780224,1.316426937,"12199","Opp Village Twr","Mt Sinai Rise","Bukit Timah",-Inf
103.7642997,1.326532028,0,0.988295248594598,0,0,103.7638943,1.320490892,"12209","Opp Logishub @ Clementi","Clementi Ave 6","Clementi",-Inf
