"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","planning_area","Description","RoadName","subzone_name","district","combined.f"
103.8623789,1.311408056,0.021,0.957,0.265,0.125,"7369","Kallang","Aft Kallang Bahru","Lavender St","Kallang Bahru","Central Region",6.62717144506096
103.8635014,1.3095075,0.021,0.958,0.325,0.25,"7371","Kallang","Aft Kallang Rd","Lavender St","Lavender","Central Region",6.99575055893955
103.8633823,1.310173367,0.021,0.964,0.239,0.375,"7379","Kallang","Aperia/Bef Kallang Rd ","Lavender St","Kallang Bahru","Central Region",7.07782302162579
103.856163,1.306530241,0.063,0.982,0.206,0.25,"7419","Others","Opp Veerasamy Rd","Jln Besar","Sungei Road","Central Region",6.89451374559606
103.8524778,1.301452162,0.033,0.954,0.169,0.125,"7517","Others","IBIS S'PORE ON BENCOOLEN","Bencoolen St","Bencoolen","Central Region",6.45820829714001
103.8521118,1.300958284,0.143,0.976,0.32,0.25,"7518","Others","OPP NAFA CAMPUS 3","Bencoolen St","Victoria","Central Region",7.27517792383439
103.8550156,1.304319063,0.051,0.981,0.186,0.375,"7529","Others","JLN BESAR STN EXIT A","Jln Besar","Sungei Road","Central Region",7.06537767599176
103.8525732,1.303656444,0.072,0.956,0.368,0.25,"7531","Others","Rochor Stn","Rochor Canal Rd","Bencoolen","Central Region",7.18459684759562
103.852001,1.304613007,0.168,0.977,0.353,0.375,"7539","Others","Opp Rochor Stn","Sungei Rd","Little India","Central Region",7.62876120252348
103.8546132,1.301719758,0.061,0.949,0.406,0.125,"7551","Downtown Core","Fu Lu Shou Cplx","Rochor Rd","Victoria","Central Region",6.96848218266481
103.8526798,1.299454465,0.019,0.963,0.373,0.125,"7561","Others","Bef Waterloo St","Middle Rd","Victoria","Central Region",6.83788008831731
103.853014,1.299495313,0.004,0.973,0.29,0.125,"7569","Others","Aft Waterloo St","Middle Rd","Victoria","Central Region",6.66324357968958
103.8511401,1.300634446,0.019,0.971,0.337,0.125,"7571","Others","SUNSHINE PLAZA","Middle Rd","Bencoolen","Central Region",6.78311543586666
103.8555,1.303206098,0.037,0.975,0.32,0.375,"7589","Others","Ch of Our Lady of Lourdes","Ophir Rd","Rochor Canal","Central Region",7.28723244174459
103.8436103,1.29706985,0.01,0.954,0.246,0.25,"8011","Others","Opp Haw Par Glass Twr","Clemenceau Ave","Dhoby Ghaut","Central Region",6.81255239698973
103.8440701,1.296246337,0.055,0.972,0.197,0.25,"8019","Others","Aft Haw Par Glass Twr","Clemenceau Ave","Fort Canning","Central Region",6.84326048992383
103.845257,1.298311538,0.53,0.976,0.328,0.5,"8031","Others","Dhoby Ghaut Stn Exit B","Penang Rd","Dhoby Ghaut","Central Region",8.49164514941002
103.8478064,1.298110142,0.53,0.968,0.362,0.125,"8041","Others","YMCA","Orchard Rd","Bras Basah","Central Region",7.8245006939331
103.8452902,1.299309973,0.597,0.98,0.456,0.375,"8057","Others","Dhoby Ghaut Stn","Orchard Rd","Dhoby Ghaut","Central Region",8.62482163331278
103.8465412,1.298958343,0.02,0.956,0.415,0.125,"8058","Others","Aft Dhoby Ghaut Stn","Orchard Rd","Dhoby Ghaut","Central Region",6.90663173492833
103.8493613,1.298213823,0.499,0.984,0.413,0.375,"8069","Others","BENCOOLEN STN EXIT B","Bras Basah Rd","Bras Basah","Central Region",8.37972365966973
103.8491033,1.299214444,0.156,0.963,0.456,0.125,"8079","Others","Sch of the Arts","Prinsep St","Dhoby Ghaut","Central Region",7.28170144101265
103.8409375,1.299869287,0.048,0.944,0.303,0.125,"8111","Others","Winsland Hse","Penang Rd","Somerset","Central Region",6.73886415121539
103.8387762,1.300275693,0.048,0.951,0.274,0.25,"8121","Others","Somerset Stn","Somerset Rd","Somerset","Central Region",6.9460274226515
103.841005,1.300739684,0.056,0.974,0.218,0.25,"8137","Others","Orchard Plaza","Orchard Rd","Somerset","Central Region",6.89049006335844
103.841847,1.300478573,0.086,0.972,0.232,0.25,"8138","Others","Concorde Hotel S'pore","Orchard Rd","Somerset","Central Region",6.97930447428604
103.8343167,1.302113351,0.033,0.959,0.248,0.25,"9011","Others","Opp Ngee Ann City","Orchard Turn","Boulevard","Central Region",6.87544153629142
103.8323978,1.302528348,0.028,0.943,0.249,0.25,"9022","Others","Bef Orchard Stn Exit B","Orchard Blvd","Paterson","Central Region",6.84069728393632
103.8325418,1.303237273,0.019,0.961,0.224,0.375,"9023","Others","Opp Orchard Stn/ION","Orchard Turn","Boulevard","Central Region",7.03899965550978
103.8370125,1.302340042,0.101,0.969,0.213,0.375,"9037","Others","Opp Mandarin Orchard","Orchard Rd","Somerset","Central Region",7.20711500846134
103.8385248,1.301542625,0.04,0.969,0.221,0.25,"9038","Others","Opp Somerset Stn","Orchard Rd","Somerset","Central Region",6.85362992585852
103.8329447,1.304460652,0.061,0.961,0.193,0.25,"9047","Others","Orchard Stn/Tang Plaza","Orchard Rd","Boulevard","Central Region",6.83059611038521
103.8341307,1.303866844,0.081,0.961,0.226,0.25,"9048","Others","Orchard Stn/Lucky Plaza","Orchard Rd","Boulevard","Central Region",6.93920776757226
103.836238,1.300442518,0.014,0.936,0.248,0.125,"9059","Others","Natl Youth Council","Grange Rd","Somerset","Central Region",6.54470232100599
103.8291453,1.304537526,0.033,0.939,0.226,0.25,"9111","Others","Opp Four Seasons Hotel","Orchard Blvd","One Tree Hill","Central Region",6.80002848175748
103.8269965,1.303973792,0.027,0.917,0.204,0.125,"9121","Others","Bef Tomlinson Rd","Orchard Blvd","One Tree Hill","Central Region",6.45586858654824
103.8233381,1.30392,0.037,0.924,0.197,0.25,"9131","Others","Grange Residences","Grange Rd","Chatsworth","Central Region",6.7269150753343
103.8235479,1.304199419,0.005,0.923,0.09,0.125,"9139","Others","Aft Cuscaden Rd","Grange Rd","Tanglin","Central Region",6.18235425781227
103.8217767,1.305435,0.018,0.898,0.179,0.125,"9141","Others","British Council","Napier Rd","Ridout","Central Region",6.35495236276033
103.8212215,1.306089814,0.019,0.937,0.09,0.125,"9149","Others","Opp British Council","Napier Rd","Nassim","Central Region",6.23615386878926
103.8256804,1.306026376,0.034,0.944,0.188,0.125,"9159","Others","Aft Tomlinson Rd","Tanglin Rd","Nassim","Central Region",6.48274371278102
103.8283551,1.307013533,0.131,0.951,0.172,0.125,"9169","Others","Delfi Orchard","Orchard Rd","Boulevard","Central Region",6.6683347853006
103.83049,1.305879662,0.131,0.959,0.155,0.375,"9179","Others","Royal Thai Embassy","Orchard Rd","Boulevard","Central Region",7.13680492374236
103.8254976,1.304886531,0.005,0.937,0.204,0.125,"9191","Others","The Regent S'pore","Tomlinson Rd","Tanglin","Central Region",6.43921384510614
103.8326552,1.307022384,0.032,0.922,0.217,0.25,"9212","Others","Royal Plaza On Scotts","Scotts Rd","Boulevard","Central Region",6.75259078496758
103.8330508,1.307838056,0.038,0.905,0.223,0.125,"9213","Others","Thong Teck Bldg","Scotts Rd","Boulevard","Central Region",6.49839987759466
103.8331609,1.307319997,0.053,0.96,0.139,0.375,"9219","Others","Far East Plaza","Scotts Rd","Boulevard","Central Region",6.94035195770693
103.8172248,1.282101559,0.027,0.955,0.24,0.5,"10009","Bukit Merah","Bt Merah Int","Bt Merah Ctrl","Bukit Merah","Central Region",7.30677617326421
103.8374971,1.277738059,0.017,0.971,0.292,0.25,"10011","Bukit Merah","BEF NEIL RD","New Bridge Rd","Everton Park","Central Region",6.94466322435147
103.8376257,1.278320466,0.05,0.984,0.293,0.625,"10017","Bukit Merah","Aft Hosp Dr","Eu Tong Sen St","Singapore General Hospital","Central Region",7.72622938734301
103.8386036,1.279008197,0,0.978,0.265,0.25,"10018","Bukit Merah","Outram Pk Stn Exit F/SGH","Eu Tong Sen St","Singapore General Hospital","Central Region",6.86564908667409
103.8383889,1.277448379,0.012,0.964,0.317,0.125,"10021","Bukit Merah","Blk 3","Neil Rd","Everton Park","Central Region",6.71840625071644
103.8351907,1.276058348,0.021,0.972,0.307,0.375,"10041","Bukit Merah","BEF KAMPONG BAHRU TER","Kg Bahru Rd","Everton Park","Central Region",7.22239481601583
103.8348379,1.276233024,0.026,0.976,0.278,0.125,"10049","Bukit Merah","OPP KAMPONG BAHRU TER","Kg Bahru Rd","Singapore General Hospital","Central Region",6.69385555074095
103.8321441,1.277411635,0.009,0.921,0.306,0.125,"10051","Bukit Merah","Blk 149","Jln Bt Merah","Kampong Tiong Bahru","Central Region",6.62155041277629
103.8327518,1.277396642,0.024,0.97,0.198,0.25,"10059","Bukit Merah","Opp Blk 149","Jln Bt Merah","Singapore General Hospital","Central Region",6.77423349105822
103.8294864,1.278604722,0.009,0.928,0.277,0.125,"10061","Bukit Merah","Blk 140","Jln Bt Merah","Kampong Tiong Bahru","Central Region",6.57708459756335
103.8300825,1.278554722,0.024,0.963,0.219,0.125,"10069","Bukit Merah","Opp Blk 140","Jln Bt Merah","Singapore General Hospital","Central Region",6.55312509119988
103.8263892,1.280453094,0.011,0.935,0.256,0.125,"10071","Bukit Merah","Blk 111","Jln Bt Merah","Kampong Tiong Bahru","Central Region",6.55203992185915
103.8270891,1.280395014,0.025,0.959,0.242,0.25,"10079","Bukit Merah","Blk 201","Jln Bt Merah","Tiong Bahru Station","Central Region",6.84605016681893
103.8224174,1.282278354,0.024,0.95,0.241,0.375,"10081","Bukit Merah","Opp Blk 120","Jln Bt Merah","Bukit Merah","Central Region",7.06593594387238
103.8216566,1.282923322,0.034,0.957,0.234,0.375,"10089","Bukit Merah","Blk 119","Jln Bt Merah","Henderson Hill","Central Region",7.08543989279475
103.8178396,1.283941086,0.012,0.924,0.218,0.125,"10091","Bukit Merah","Bt Merah Town Ctr","Jln Bt Merah","Bukit Merah","Central Region",6.46176908786294
103.8176572,1.284209239,0.006,0.95,0.132,0.125,"10099","Bukit Merah","Opp Bt Merah Town Ctr","Jln Bt Merah","Redhill","Central Region",6.31603720379787
103.8137833,1.285061952,0.022,0.931,0.219,0.25,"10101","Bukit Merah","OPP BT MERAH SEC SCH","Jln Bt Merah","Bukit Merah","Central Region",6.7490158495143
103.8137053,1.285353157,0.006,0.943,0.146,0.125,"10109","Bukit Merah","BT MERAH SEC SCH","Jln Bt Merah","Alexandra Hill","Central Region",6.3336574081924
103.8093541,1.285928351,0.016,0.936,0.198,0.125,"10111","Bukit Merah","Opp Blk 28","Jln Bt Merah","Alexandra Hill","Central Region",6.45016471149607
103.8112252,1.28598009,0.021,0.941,0.161,0.25,"10119","Bukit Merah","Opp Pacific Tech Ctr","Jln Bt Merah","Alexandra Hill","Central Region",6.64630574547951
103.8289054,1.282599246,0.001,0.928,0.206,0.125,"10121","Bukit Merah","Blk 126 CP","Kim Tian Rd","Tiong Bahru","Central Region",6.41971966502716
103.8285719,1.28232,0,0.941,0.219,0.125,"10129","Bukit Merah","Blk 121","Kim Tian Rd","Tiong Bahru Station","Central Region",6.46427285389217
103.8068655,1.286191414,0.016,0.943,0.179,0.25,"10131","Bukit Merah","Opp Blk 2","Jln Bt Merah","Alexandra Hill","Central Region",6.67495991783421
103.8081,1.286351354,0.017,0.934,0.176,0.125,"10139","Bukit Merah","Blk 1","Jln Bt Merah","Alexandra Hill","Central Region",6.40487990196836
103.8323818,1.285838471,0.02,0.941,0.284,0.125,"10141","Bukit Merah","Blk 18","Tiong Bahru Rd","Tiong Bahru","Central Region",6.63603822247053
103.8328338,1.286067975,0.058,0.973,0.206,0.375,"10149","Bukit Merah","Blk 1","Tiong Bahru Rd","Tiong Bahru","Central Region",7.10784660954366
103.8285292,1.285720484,0.022,0.948,0.263,0.125,"10151","Bukit Merah","Ctrl Green Condo","Tiong Bahru Rd","Tiong Bahru Station","Central Region",6.6110478330279
103.8266897,1.285931354,0.022,0.956,0.238,0.375,"10161","Bukit Merah","Opp Tiong Bahru Stn","Tiong Bahru Rd","Tiong Bahru Station","Central Region",7.06524691087396
103.8274812,1.285999614,0.059,0.967,0.227,0.25,"10169","Bukit Merah","Tiong Bahru Stn","Tiong Bahru Rd","Tiong Bahru Station","Central Region",6.90359748746395
103.82346,1.28736808,0.012,0.935,0.242,0.25,"10171","Bukit Merah","Opp Tiong Bahru Pk","Tiong Bahru Rd","Henderson Hill","Central Region",6.77861886928032
103.8239583,1.287223333,0.041,0.965,0.193,0.375,"10179","Bukit Merah","Tiong Bahru Pk","Tiong Bahru Rd","Henderson Hill","Central Region",7.03208036036817
103.8210974,1.288503994,0.012,0.92,0.231,0.125,"10181","Bukit Merah","BEF AR-RABITAH MQUE","Tiong Bahru Rd","Henderson Hill","Central Region",6.48102562402354
103.8218319,1.288588052,0.04,0.957,0.133,0.25,"10189","Bukit Merah","Blk 104A CP","Tiong Bahru Rd","Henderson Hill","Central Region",6.65633355179672
103.8190312,1.28860026,0.012,0.927,0.209,0.25,"10191","Bukit Merah","Blk 78","Tiong Bahru Rd","Redhill","Central Region",6.70046550593258
103.8193662,1.288757233,0.04,0.95,0.147,0.125,"10199","Bukit Merah","Delta Swim Cplx","Tiong Bahru Rd","Henderson Hill","Central Region",6.42220650946981
103.8166285,1.289281445,0.006,0.934,0.189,0.25,"10201","Bukit Merah","Opp Redhill Stn","Tiong Bahru Rd","Redhill","Central Region",6.65831125566295
103.8167289,1.289546317,0.031,0.943,0.159,0.125,"10209","Bukit Merah","Redhill Stn","Tiong Bahru Rd","Redhill","Central Region",6.41577779290036
103.8114417,1.290755,0.006,0.932,0.159,0.125,"10211","Bukit Merah","Porsche Ctr S'pore","Leng Kee Rd","Alexandra Hill","Central Region",6.34256639064619
103.8119142,1.290895267,0.006,0.924,0.159,0.125,"10219","Bukit Merah","Opp Motor Image","Leng Kee Rd","Alexandra Hill","Central Region",6.32966059005037
103.8311179,1.290329066,0.023,0.949,0.257,0.125,"10221","Bukit Merah","Ganges Ctr","Ganges Ave","Bukit Ho Swee","Central Region",6.60318041684147
103.8317819,1.290521378,0.005,0.956,0.194,0.125,"10229","Bukit Merah","Opp Harvest Mansions","Ganges Ave","Bukit Ho Swee","Central Region",6.44973869754449
103.827881,1.290418509,0.023,0.956,0.232,0.25,"10231","Bukit Merah","Blk 51 CP","Ganges Ave","Bukit Ho Swee","Central Region",6.81714287130393
103.828653,1.290606888,0.005,0.948,0.215,0.125,"10239","Bukit Merah","Blk 79","Ganges Ave","Bukit Ho Swee","Central Region",6.47881809765588
103.8236233,1.290616667,0.021,0.92,0.24,0.125,"10241","Bukit Merah","Gan Eng Seng Sec Sch","Alexandra Rd","Henderson Hill","Central Region",6.51875007383047
103.8240778,1.290881389,0.019,0.961,0.12,0.375,"10249","Bukit Merah","Opp Gan Eng Seng Sec Sch","Alexandra Rd","Alexandra North","Central Region",6.82800014939915
103.8204723,1.290903358,0.021,0.927,0.217,0.125,"10261","Bukit Merah","Delta Sports Hall","Alexandra Rd","Henderson Hill","Central Region",6.4846337346625
103.8205758,1.291253319,0.019,0.953,0.133,0.125,"10269","Bukit Merah","Opp Delta Sports Hall","Alexandra Rd","Alexandra North","Central Region",6.35190656045315
103.8175767,1.29116,0.021,0.934,0.196,0.25,"10271","Bukit Merah","Opp Tanglin View","Alexandra Rd","Redhill","Central Region",6.70578239902339
103.8175766,1.291513732,0.019,0.946,0.147,0.125,"10279","Bukit Merah","Tanglin View","Alexandra Rd","Alexandra North","Central Region",6.36951808613281
103.8144517,1.291538333,0.031,0.93,0.195,0.125,"10281","Bukit Merah","SIS Bldg","Alexandra Rd","Alexandra Hill","Central Region",6.46766416847684
103.8144064,1.291869975,0.017,0.942,0.155,0.25,"10289","Queenstown","Opp SIS Bldg","Alexandra Rd","Margaret Drive","Central Region",6.62678644292319
103.8106587,1.292158553,0.031,0.937,0.176,0.5,"10291","Bukit Merah","Bef Dawson Rd","Alexandra Rd","Alexandra Hill","Central Region",7.15907132614647
103.8114649,1.292334985,0.046,0.939,0.171,0.25,"10299","Queenstown","Aft Dawson Rd","Alexandra Rd","Margaret Drive","Central Region",6.71834748494714
103.8158784,1.294283329,0.016,0.928,0.197,0.25,"10321","Queenstown","Aft Margaret Dr","Tanglin Rd","Margaret Drive","Central Region",6.68701352356101
103.8159746,1.293646713,0.025,0.947,0.133,0.375,"10329","Bukit Merah","Crescent Girls' Sch","Tanglin Rd","Alexandra North","Central Region",6.84580576096022
103.8183442,1.281363066,0.02,0.954,0.224,0.375,"10331","Bukit Merah","Bef Bt Merah Ctrl","Henderson Rd","Bukit Merah","Central Region",7.0299904072944
103.8185725,1.281158351,0.007,0.945,0.246,0.25,"10339","Bukit Merah","Aft Bt Merah Ctrl","Henderson Rd","Bukit Merah","Central Region",6.79138694121295
103.820593,1.284846396,0.004,0.951,0.234,0.125,"10341","Bukit Merah","Opp Blk 116","Henderson Rd","Henderson Hill","Central Region",6.5189817717826
103.8210415,1.284983341,0.003,0.948,0.199,0.25,"10349","Bukit Merah","Blk 116","Henderson Rd","Henderson Hill","Central Region",6.69417359474383
103.8220499,1.286755018,0.004,0.958,0.212,0.25,"10351","Bukit Merah","Bef Tiong Bahru Rd","Henderson Rd","Henderson Hill","Central Region",6.73841193309208
103.822593,1.287238333,0.003,0.941,0.22,0.125,"10359","Bukit Merah","Aft Tiong Bahru Rd","Henderson Rd","Henderson Hill","Central Region",6.47299797323209
103.8235303,1.280380921,0.009,0.96,0.203,0.375,"10361","Bukit Merah","Cendex Ctr","Lower Delta Rd","Kampong Tiong Bahru","Central Region",6.97337573145901
103.8238734,1.280374712,0.005,0.944,0.249,0.125,"10369","Bukit Merah","Opp Cendex Ctr","Lower Delta Rd","Kampong Tiong Bahru","Central Region",6.53942669517804
103.8245027,1.283650723,0.021,0.963,0.223,0.375,"10371","Bukit Merah","Blk 129","Lower Delta Rd","Henderson Hill","Central Region",7.04466053040821
103.8248952,1.283736034,0.021,0.958,0.235,0.375,"10379","Bukit Merah","Blk 25B","Lower Delta Rd","Tiong Bahru Station","Central Region",7.06033677329802
103.8255941,1.289069722,0.019,0.957,0.237,0.375,"10381","Bukit Merah","Opp Blk 48","Lower Delta Rd","Henderson Hill","Central Region",7.0582342435694
103.8257346,1.28875833,0.028,0.963,0.218,0.375,"10389","Bukit Merah","Blk 48","Lower Delta Rd","Bukit Ho Swee","Central Region",7.0502248482609
103.8312564,1.276271053,0.012,0.969,0.189,0.125,"10391","Bukit Merah","Opp Melati Blk 2","Kg Bahru Rd","Kampong Tiong Bahru","Central Region",6.47617779526386
103.8301945,1.275881663,0.008,0.931,0.278,0.125,"10399","Bukit Merah","Melati Blk 2","Kg Bahru Rd","Everton Park","Central Region",6.58162079644607
103.8116785,1.288167299,0.004,0.917,0.118,0.125,"10401","Bukit Merah","Shriro Hse","Hoy Fatt Rd","Alexandra Hill","Central Region",6.22928516589828
103.8109932,1.287882218,0.004,0.904,0.144,0.125,"10409","Bukit Merah","Blk 50","Hoy Fatt Rd","Alexandra Hill","Central Region",6.26208985554436
103.8128084,1.289129795,0.004,0.924,0.107,0.125,"10411","Bukit Merah","Opp Blk 53","Hoy Fatt Rd","Alexandra Hill","Central Region",6.21757989577212
103.8125755,1.288420242,0.004,0.897,0.159,0.125,"10419","Bukit Merah","Blk 52","Hoy Fatt Rd","Alexandra Hill","Central Region",6.28146758042637
103.8150354,1.288970616,0.011,0.931,0.146,0.25,"10421","Bukit Merah","Blk 63B","Lengkok Bahru","Alexandra Hill","Central Region",6.57725982505917
103.8140481,1.289277906,0.011,0.926,0.176,0.25,"10429","Bukit Merah","Blk 54","Lengkok Bahru","Alexandra Hill","Central Region",6.63036461946781
103.8139987,1.287083844,0.003,0.927,0.132,0.125,"10431","Bukit Merah","ENABLING VILLAGE","Lengkok Bahru","Alexandra Hill","Central Region",6.27228229224423
103.8141894,1.287479569,0.004,0.919,0.179,0.125,"10439","Bukit Merah","OPP ENABLING VILLAGE","Lengkok Bahru","Alexandra Hill","Central Region",6.35771638576939
