"from","to","DAY_TYPE","weight","category"
"61","53","WEEKDAY",6,1
"67","53","WEEKDAY",54,1
"66","53","WEEKENDS/HOLIDAY",40,1
"167","53","WEEKDAY",90,1
"68","53","WEEKDAY",4,1
"168","53","WEEKENDS/HOLIDAY",32,1
"101","53","WEEKENDS/HOLIDAY",420,1
"211","53","WEEKENDS/HOLIDAY",8,1
"167","53","WEEKENDS/HOLIDAY",18,1
"66","53","WEEKDAY",132,1
"160","53","WEEKENDS/HOLIDAY",72,1
"160","53","WEEKDAY",972,1
"40","53","WEEKDAY",18,1
"45","53","WEEKDAY",14,1
"168","53","WEEKDAY",42,1
"10","53","WEEKENDS/HOLIDAY",54,1
"90","53","WEEKDAY",2,1
"45","53","WEEKENDS/HOLIDAY",4,1
"148","53","WEEKDAY",6,1
"103","53","WEEKENDS/HOLIDAY",54,1
"148","53","WEEKENDS/HOLIDAY",10,1
"92","53","WEEKDAY",216,1
"10","53","WEEKDAY",18,1
"139","309","WEEKDAY",20,1
"149","66","WEEKDAY",18,1
"137","66","WEEKENDS/HOLIDAY",4,1
"202","66","WEEKDAY",108,1
"189","66","WEEKDAY",12,1
"113","66","WEEKENDS/HOLIDAY",22,1
"270","66","WEEKDAY",8,1
"189","66","WEEKENDS/HOLIDAY",2,1
"137","66","WEEKDAY",2,1
"202","66","WEEKENDS/HOLIDAY",90,1
"270","66","WEEKENDS/HOLIDAY",2,1
"236","66","WEEKENDS/HOLIDAY",18,1
"110","66","WEEKENDS/HOLIDAY",196,1
"113","66","WEEKDAY",30,1
"208","66","WEEKDAY",12,1
"110","66","WEEKDAY",186,1
"236","66","WEEKDAY",180,1
"67","196","WEEKDAY",360,1
"67","196","WEEKENDS/HOLIDAY",100,1
"106","212","WEEKDAY",120,1
"236","212","WEEKENDS/HOLIDAY",20,1
"129","212","WEEKDAY",20,1
"175","212","WEEKENDS/HOLIDAY",20,1
"211","212","WEEKDAY",60,1
"206","212","WEEKDAY",40,1
"51","212","WEEKDAY",1580,1
"175","212","WEEKDAY",40,1
"51","212","WEEKENDS/HOLIDAY",140,1
"236","212","WEEKDAY",400,1
"106","212","WEEKENDS/HOLIDAY",60,1
"6","230","WEEKDAY",80,1
"205","230","WEEKENDS/HOLIDAY",40,1
"170","230","WEEKENDS/HOLIDAY",40,1
"155","230","WEEKDAY",20,1
"236","230","WEEKDAY",20,1
"205","230","WEEKDAY",80,1
"6","230","WEEKENDS/HOLIDAY",20,1
"149","190","WEEKENDS/HOLIDAY",100,1
"156","190","WEEKDAY",20,1
"46","190","WEEKDAY",180,1
"228","190","WEEKDAY",40,1
"243","190","WEEKENDS/HOLIDAY",20,1
"167","190","WEEKDAY",60,1
"228","190","WEEKENDS/HOLIDAY",20,1
"92","190","WEEKENDS/HOLIDAY",20,1
"272","190","WEEKDAY",40,1
"149","190","WEEKDAY",60,1
"190","190","WEEKDAY",60,1
"104","146","WEEKDAY",60,1
"152","146","WEEKENDS/HOLIDAY",20,1
"104","146","WEEKENDS/HOLIDAY",20,1
"146","146","WEEKDAY",60,1
"9","146","WEEKDAY",20,1
"147","146","WEEKDAY",20,1
"56","146","WEEKDAY",20,1
"56","146","WEEKENDS/HOLIDAY",40,1
"9","146","WEEKENDS/HOLIDAY",40,1
"146","146","WEEKENDS/HOLIDAY",200,1
"171","146","WEEKENDS/HOLIDAY",60,1
"177","146","WEEKDAY",7000,1
"158","146","WEEKDAY",40,1
"115","146","WEEKDAY",100,1
"152","146","WEEKDAY",20,1
"177","146","WEEKENDS/HOLIDAY",2320,1
"258","189","WEEKENDS/HOLIDAY",460,1
"153","189","WEEKENDS/HOLIDAY",160,1
"199","189","WEEKENDS/HOLIDAY",1100,1
"214","189","WEEKDAY",2280,1
"170","189","WEEKDAY",2280,1
"43","189","WEEKENDS/HOLIDAY",100,1
"170","189","WEEKENDS/HOLIDAY",1600,1
"153","189","WEEKDAY",300,1
"43","189","WEEKDAY",120,1
"149","189","WEEKDAY",1060,1
"216","189","WEEKENDS/HOLIDAY",860,1
"108","189","WEEKDAY",80,1
"103","189","WEEKDAY",20,1
"197","189","WEEKDAY",200,1
"24","189","WEEKDAY",20,1
"182","189","WEEKENDS/HOLIDAY",640,1
"118","189","WEEKDAY",20,1
"182","189","WEEKDAY",3400,1
"189","189","WEEKENDS/HOLIDAY",5420,1
"69","189","WEEKENDS/HOLIDAY",40,1
"149","189","WEEKENDS/HOLIDAY",600,1
"258","189","WEEKDAY",920,1
"269","189","WEEKDAY",1680,1
"269","189","WEEKENDS/HOLIDAY",440,1
"216","189","WEEKDAY",1200,1
"226","189","WEEKENDS/HOLIDAY",420,1
"197","189","WEEKENDS/HOLIDAY",180,1
"108","189","WEEKENDS/HOLIDAY",60,1
"247","189","WEEKENDS/HOLIDAY",2040,1
"247","189","WEEKDAY",2960,1
"246","189","WEEKDAY",240,1
"48","189","WEEKENDS/HOLIDAY",40,1
"221","189","WEEKENDS/HOLIDAY",180,1
"246","189","WEEKENDS/HOLIDAY",80,1
"117","189","WEEKENDS/HOLIDAY",100,1
"271","189","WEEKDAY",20,1
"271","189","WEEKENDS/HOLIDAY",20,1
"139","189","WEEKENDS/HOLIDAY",20,1
"226","189","WEEKDAY",1120,1
"214","189","WEEKENDS/HOLIDAY",60,1
"161","189","WEEKENDS/HOLIDAY",20,1
"199","189","WEEKDAY",2300,1
"117","189","WEEKDAY",60,1
"69","189","WEEKDAY",20,1
"221","189","WEEKDAY",1920,1
"48","189","WEEKDAY",200,1
"275","189","WEEKDAY",80,1
"272","189","WEEKENDS/HOLIDAY",240,1
"272","189","WEEKDAY",1080,1
"189","189","WEEKDAY",10260,1
"272","247","WEEKENDS/HOLIDAY",20,1
"201","247","WEEKDAY",60,1
"272","247","WEEKDAY",480,1
"153","182","WEEKENDS/HOLIDAY",500,1
"149","182","WEEKDAY",140,1
"254","182","WEEKDAY",1180,1
"110","182","WEEKENDS/HOLIDAY",60,1
"53","182","WEEKDAY",140,1
"53","182","WEEKENDS/HOLIDAY",40,1
"189","182","WEEKENDS/HOLIDAY",40,1
"288","182","WEEKDAY",380,1
"66","182","WEEKDAY",260,1
"108","182","WEEKENDS/HOLIDAY",100,1
"66","182","WEEKENDS/HOLIDAY",140,1
"247","182","WEEKDAY",500,1
"214","182","WEEKENDS/HOLIDAY",40,1
"214","182","WEEKDAY",40,1
"247","182","WEEKENDS/HOLIDAY",160,1
"200","182","WEEKENDS/HOLIDAY",40,1
"189","182","WEEKDAY",220,1
"108","182","WEEKDAY",800,1
"182","182","WEEKENDS/HOLIDAY",1260,1
"153","182","WEEKDAY",2940,1
"288","182","WEEKENDS/HOLIDAY",140,1
"110","182","WEEKDAY",20,1
"182","182","WEEKDAY",5480,1
"149","182","WEEKENDS/HOLIDAY",140,1
"137","182","WEEKDAY",380,1
"200","182","WEEKDAY",80,1
"254","182","WEEKENDS/HOLIDAY",160,1
"199","182","WEEKENDS/HOLIDAY",380,1
"199","182","WEEKDAY",1260,1
"3","64","WEEKDAY",20,1
"27","64","WEEKDAY",60,1
"3","64","WEEKENDS/HOLIDAY",20,1
"136","64","WEEKDAY",20,1
"211","64","WEEKDAY",500,1
"30","64","WEEKENDS/HOLIDAY",20,1
"136","64","WEEKENDS/HOLIDAY",40,1
"30","64","WEEKDAY",160,1
"9","68","WEEKENDS/HOLIDAY",20,1
"163","68","WEEKENDS/HOLIDAY",80,1
"218","68","WEEKDAY",80,1
"108","68","WEEKDAY",40,1
"167","68","WEEKDAY",240,1
"163","68","WEEKDAY",260,1
"69","68","WEEKENDS/HOLIDAY",240,1
"9","68","WEEKDAY",20,1
"214","68","WEEKDAY",20,1
"199","68","WEEKDAY",20,1
"214","68","WEEKENDS/HOLIDAY",40,1
"69","68","WEEKDAY",400,1
"167","68","WEEKENDS/HOLIDAY",60,1
"68","68","WEEKDAY",60,1
"108","68","WEEKENDS/HOLIDAY",20,1
"160","171","WEEKENDS/HOLIDAY",120,1
"167","171","WEEKENDS/HOLIDAY",20,1
"163","171","WEEKDAY",20,1
"171","171","WEEKDAY",4960,1
"128","171","WEEKDAY",300,1
"74","171","WEEKENDS/HOLIDAY",200,1
"128","171","WEEKENDS/HOLIDAY",240,1
"24","171","WEEKDAY",20,1
"104","171","WEEKDAY",80,1
"167","171","WEEKDAY",300,1
"160","171","WEEKDAY",40,1
"114","171","WEEKDAY",80,1
"104","171","WEEKENDS/HOLIDAY",20,1
"56","171","WEEKDAY",20,1
"170","171","WEEKENDS/HOLIDAY",40,1
"171","171","WEEKENDS/HOLIDAY",1280,1
"74","171","WEEKDAY",360,1
"21","171","WEEKDAY",40,1
"28","219","WEEKDAY",20,1
"252","219","WEEKDAY",380,1
"237","219","WEEKENDS/HOLIDAY",200,1
"233","219","WEEKDAY",20,1
"177","219","WEEKENDS/HOLIDAY",120,1
"211","219","WEEKENDS/HOLIDAY",14,1
"237","219","WEEKDAY",580,1
"211","219","WEEKDAY",28,1
"136","29","WEEKDAY",20,1
"159","29","WEEKENDS/HOLIDAY",20,1
"146","29","WEEKDAY",60,1
"74","29","WEEKENDS/HOLIDAY",40,1
"74","29","WEEKDAY",20,1
"24","29","WEEKENDS/HOLIDAY",40,1
"159","29","WEEKDAY",20,1
"28","29","WEEKDAY",20,1
"51","29","WEEKDAY",300,1
"64","29","WEEKDAY",100,1
"195","29","WEEKDAY",20,1
"36","29","WEEKDAY",20,1
"125","29","WEEKENDS/HOLIDAY",20,1
"313","29","WEEKENDS/HOLIDAY",20,1
"64","29","WEEKENDS/HOLIDAY",100,1
"9","29","WEEKDAY",20,1
"67","29","WEEKDAY",40,1
"25","61","WEEKENDS/HOLIDAY",160,1
"83","61","WEEKENDS/HOLIDAY",80,1
"2","61","WEEKENDS/HOLIDAY",20,1
"25","61","WEEKDAY",1200,1
"2","61","WEEKDAY",400,1
"126","61","WEEKDAY",20,1
"7","61","WEEKENDS/HOLIDAY",40,1
"83","61","WEEKDAY",80,1
"49","61","WEEKDAY",20,1
"126","61","WEEKENDS/HOLIDAY",60,1
"8","61","WEEKDAY",160,1
"292","322","WEEKDAY",40,1
"39","40","WEEKENDS/HOLIDAY",580,1
"90","40","WEEKDAY",20,1
"165","40","WEEKENDS/HOLIDAY",2,1
"4","40","WEEKDAY",300,1
"48","40","WEEKENDS/HOLIDAY",20,1
"165","40","WEEKDAY",12,1
"164","40","WEEKDAY",18,1
"149","40","WEEKDAY",100,1
"149","40","WEEKENDS/HOLIDAY",40,1
"43","40","WEEKDAY",18,1
"48","40","WEEKDAY",80,1
"43","40","WEEKENDS/HOLIDAY",18,1
"4","40","WEEKENDS/HOLIDAY",60,1
"33","40","WEEKDAY",60,1
"42","40","WEEKDAY",2,1
"186","40","WEEKENDS/HOLIDAY",40,1
"39","40","WEEKDAY",1580,1
"186","40","WEEKDAY",60,1
"33","40","WEEKENDS/HOLIDAY",60,1
"58","42","WEEKENDS/HOLIDAY",800,1
"130","42","WEEKENDS/HOLIDAY",60,1
"53","42","WEEKDAY",260,1
"130","42","WEEKDAY",220,1
"40","42","WEEKENDS/HOLIDAY",20,1
"53","42","WEEKENDS/HOLIDAY",260,1
"58","42","WEEKDAY",1320,1
"170","200","WEEKDAY",120,1
"155","200","WEEKDAY",200,1
"248","200","WEEKDAY",40,1
"24","200","WEEKDAY",20,1
"110","200","WEEKENDS/HOLIDAY",1060,1
"181","200","WEEKDAY",340,1
"59","200","WEEKDAY",420,1
"59","200","WEEKENDS/HOLIDAY",160,1
"170","200","WEEKENDS/HOLIDAY",80,1
"156","200","WEEKENDS/HOLIDAY",20,1
"192","200","WEEKDAY",60,1
"198","200","WEEKENDS/HOLIDAY",680,1
"155","200","WEEKENDS/HOLIDAY",20,1
"181","200","WEEKENDS/HOLIDAY",180,1
"95","200","WEEKDAY",20,1
"198","200","WEEKDAY",1180,1
"101","200","WEEKENDS/HOLIDAY",40,1
"126","200","WEEKDAY",60,1
"145","200","WEEKDAY",20,1
"95","200","WEEKENDS/HOLIDAY",20,1
"192","200","WEEKENDS/HOLIDAY",80,1
"110","200","WEEKDAY",2080,1
"156","200","WEEKDAY",140,1
"236","200","WEEKDAY",120,1
"145","200","WEEKENDS/HOLIDAY",20,1
"221","148","WEEKDAY",20,1
"149","148","WEEKDAY",160,1
"236","148","WEEKENDS/HOLIDAY",20,1
"155","148","WEEKDAY",1020,1
"155","148","WEEKENDS/HOLIDAY",80,1
"149","148","WEEKENDS/HOLIDAY",80,1
"236","148","WEEKDAY",220,1
"249","148","WEEKDAY",140,1
"189","148","WEEKENDS/HOLIDAY",40,1
"200","148","WEEKDAY",80,1
"249","148","WEEKENDS/HOLIDAY",20,1
"136","160","WEEKDAY",80,1
"172","160","WEEKENDS/HOLIDAY",460,1
"122","160","WEEKDAY",20,1
"151","160","WEEKDAY",1240,1
"56","160","WEEKDAY",80,1
"151","160","WEEKENDS/HOLIDAY",1560,1
"172","160","WEEKDAY",560,1
"136","160","WEEKENDS/HOLIDAY",20,1
"56","160","WEEKENDS/HOLIDAY",40,1
"20","160","WEEKENDS/HOLIDAY",120,1
"9","154","WEEKDAY",100,1
"211","154","WEEKDAY",40,1
"160","154","WEEKDAY",20,1
"9","154","WEEKENDS/HOLIDAY",100,1
"194","238","WEEKENDS/HOLIDAY",40,1
"238","238","WEEKENDS/HOLIDAY",400,1
"97","238","WEEKDAY",20,1
"181","238","WEEKDAY",920,1
"241","238","WEEKENDS/HOLIDAY",60,1
"161","238","WEEKENDS/HOLIDAY",80,1
"208","238","WEEKDAY",180,1
"181","238","WEEKENDS/HOLIDAY",1200,1
"53","238","WEEKDAY",180,1
"208","238","WEEKENDS/HOLIDAY",40,1
"202","238","WEEKDAY",980,1
"82","238","WEEKDAY",40,1
"236","238","WEEKENDS/HOLIDAY",200,1
"53","238","WEEKENDS/HOLIDAY",200,1
"260","238","WEEKDAY",20,1
"238","238","WEEKDAY",2320,1
"236","238","WEEKDAY",340,1
"241","238","WEEKDAY",160,1
"202","238","WEEKENDS/HOLIDAY",420,1
"242","218","WEEKENDS/HOLIDAY",40,1
"242","218","WEEKDAY",240,1
"272","218","WEEKDAY",320,1
"202","218","WEEKDAY",380,1
"97","218","WEEKDAY",40,1
"202","218","WEEKENDS/HOLIDAY",120,1
"248","218","WEEKDAY",160,1
"272","218","WEEKENDS/HOLIDAY",20,1
"266","218","WEEKENDS/HOLIDAY",20,1
"262","218","WEEKDAY",60,1
"208","218","WEEKENDS/HOLIDAY",60,1
"253","218","WEEKENDS/HOLIDAY",740,1
"243","218","WEEKENDS/HOLIDAY",40,1
"239","218","WEEKDAY",200,1
"218","218","WEEKENDS/HOLIDAY",602,1
"248","218","WEEKENDS/HOLIDAY",120,1
"260","218","WEEKENDS/HOLIDAY",380,1
"243","218","WEEKDAY",20,1
"260","218","WEEKDAY",720,1
"208","218","WEEKDAY",40,1
"239","218","WEEKENDS/HOLIDAY",20,1
"157","218","WEEKDAY",240,1
"157","218","WEEKENDS/HOLIDAY",60,1
"253","218","WEEKDAY",7620,1
"276","218","WEEKDAY",20,1
"218","218","WEEKDAY",1312,1
"180","218","WEEKDAY",60,1
"266","218","WEEKDAY",80,1
"112","111","WEEKDAY",12280,1
"112","111","WEEKENDS/HOLIDAY",2520,1
"140","140","WEEKENDS/HOLIDAY",480,1
"152","140","WEEKDAY",800,1
"112","140","WEEKDAY",40,1
"140","140","WEEKDAY",4000,1
"152","140","WEEKENDS/HOLIDAY",20,1
"178","178","WEEKENDS/HOLIDAY",20,1
"89","178","WEEKDAY",260,1
"89","178","WEEKENDS/HOLIDAY",260,1
"89","89","WEEKDAY",20,1
"140","89","WEEKENDS/HOLIDAY",20,1
"75","75","WEEKDAY",20,1
"152","115","WEEKDAY",1880,1
"206","115","WEEKDAY",20,1
"193","115","WEEKDAY",20,1
"152","115","WEEKENDS/HOLIDAY",140,1
"211","164","WEEKENDS/HOLIDAY",20,1
"119","164","WEEKENDS/HOLIDAY",120,1
"218","164","WEEKDAY",80,1
"172","164","WEEKDAY",20,1
"205","164","WEEKDAY",20,1
"168","164","WEEKENDS/HOLIDAY",20,1
"205","164","WEEKENDS/HOLIDAY",60,1
"110","164","WEEKDAY",60,1
"206","164","WEEKENDS/HOLIDAY",20,1
"199","164","WEEKDAY",20,1
"119","164","WEEKDAY",100,1
"197","164","WEEKDAY",60,1
"40","134","WEEKENDS/HOLIDAY",20,1
"57","134","WEEKENDS/HOLIDAY",80,1
"57","134","WEEKDAY",180,1
"7","134","WEEKENDS/HOLIDAY",20,1
"58","134","WEEKENDS/HOLIDAY",20,1
"119","134","WEEKDAY",120,1
"31","134","WEEKDAY",40,1
"58","134","WEEKDAY",60,1
"169","134","WEEKDAY",440,1
"134","134","WEEKDAY",140,1
"7","134","WEEKDAY",160,1
"169","134","WEEKENDS/HOLIDAY",80,1
"119","134","WEEKENDS/HOLIDAY",20,1
"27","176","WEEKDAY",60,1
"190","176","WEEKENDS/HOLIDAY",100,1
"157","176","WEEKDAY",80,1
"48","176","WEEKENDS/HOLIDAY",20,1
"149","176","WEEKDAY",40,1
"100","176","WEEKDAY",60,1
"163","176","WEEKDAY",120,1
"149","176","WEEKENDS/HOLIDAY",40,1
"163","176","WEEKENDS/HOLIDAY",20,1
"190","176","WEEKDAY",240,1
"242","176","WEEKDAY",120,1
"48","176","WEEKDAY",20,1
"69","176","WEEKDAY",20,1
"208","176","WEEKENDS/HOLIDAY",20,1
"188","236","WEEKENDS/HOLIDAY",20,1
"188","236","WEEKDAY",20,1
"211","236","WEEKENDS/HOLIDAY",40,1
"155","236","WEEKENDS/HOLIDAY",60,1
"61","236","WEEKDAY",40,1
"313","236","WEEKENDS/HOLIDAY",720,1
"313","236","WEEKDAY",1600,1
"239","236","WEEKDAY",40,1
"130","236","WEEKDAY",200,1
"136","236","WEEKDAY",40,1
"136","236","WEEKENDS/HOLIDAY",20,1
"110","236","WEEKDAY",40,1
"130","236","WEEKENDS/HOLIDAY",140,1
"211","236","WEEKDAY",60,1
"160","236","WEEKDAY",20,1
"208","236","WEEKENDS/HOLIDAY",20,1
"249","236","WEEKDAY",80,1
"205","236","WEEKDAY",20,1
"154","236","WEEKENDS/HOLIDAY",20,1
"208","236","WEEKDAY",20,1
"196","236","WEEKENDS/HOLIDAY",40,1
"110","236","WEEKENDS/HOLIDAY",100,1
"249","236","WEEKENDS/HOLIDAY",40,1
"173","236","WEEKDAY",60,1
"155","236","WEEKDAY",380,1
"142","59","WEEKDAY",36,1
"100","59","WEEKENDS/HOLIDAY",2,1
"126","59","WEEKENDS/HOLIDAY",702,1
"176","59","WEEKDAY",12,1
"4","59","WEEKDAY",540,1
"24","59","WEEKENDS/HOLIDAY",22,1
"67","59","WEEKENDS/HOLIDAY",4,1
"24","59","WEEKDAY",24,1
"12","59","WEEKDAY",8,1
"126","59","WEEKDAY",1152,1
"176","59","WEEKENDS/HOLIDAY",6,1
"78","59","WEEKENDS/HOLIDAY",36,1
"78","59","WEEKDAY",18,1
"110","59","WEEKDAY",42,1
"67","59","WEEKDAY",18,1
"32","59","WEEKENDS/HOLIDAY",18,1
"8","59","WEEKDAY",538,1
"4","59","WEEKENDS/HOLIDAY",162,1
"12","59","WEEKENDS/HOLIDAY",2,1
"136","59","WEEKENDS/HOLIDAY",10,1
"279","59","WEEKENDS/HOLIDAY",126,1
"8","59","WEEKENDS/HOLIDAY",250,1
"110","59","WEEKENDS/HOLIDAY",6,1
"291","59","WEEKDAY",2,1
"136","59","WEEKDAY",2,1
"6","59","WEEKDAY",2,1
"100","59","WEEKDAY",20,1
"32","59","WEEKDAY",18,1
"279","59","WEEKDAY",252,1
"260","267","WEEKDAY",460,1
"267","267","WEEKENDS/HOLIDAY",100,1
"225","267","WEEKDAY",20,1
"225","267","WEEKENDS/HOLIDAY",20,1
"260","267","WEEKENDS/HOLIDAY",320,1
"267","267","WEEKDAY",800,1
"3","91","WEEKENDS/HOLIDAY",40,1
"130","91","WEEKDAY",440,1
"171","91","WEEKDAY",60,1
"3","91","WEEKDAY",100,1
"130","91","WEEKENDS/HOLIDAY",180,1
"206","285","WEEKDAY",6900,1
"193","285","WEEKENDS/HOLIDAY",40,1
"152","285","WEEKDAY",40,1
"207","285","WEEKENDS/HOLIDAY",80,1
"193","285","WEEKDAY",20,1
"15","285","WEEKDAY",20,1
"206","285","WEEKENDS/HOLIDAY",5520,1
"285","285","WEEKENDS/HOLIDAY",40,1
"307","283","WEEKENDS/HOLIDAY",120,1
"307","283","WEEKDAY",120,1
"300","290","WEEKDAY",20,1
"287","290","WEEKDAY",2680,1
"287","290","WEEKENDS/HOLIDAY",1280,1
"288","290","WEEKDAY",11100,1
"307","290","WEEKDAY",200,1
"290","290","WEEKDAY",100,1
"306","290","WEEKENDS/HOLIDAY",740,1
"290","290","WEEKENDS/HOLIDAY",60,1
"306","290","WEEKDAY",3020,1
"307","288","WEEKDAY",100,1
"290","288","WEEKDAY",560,1
"306","288","WEEKENDS/HOLIDAY",1640,1
"282","288","WEEKDAY",580,1
"306","288","WEEKDAY",3080,1
"282","288","WEEKENDS/HOLIDAY",360,1
"299","282","WEEKENDS/HOLIDAY",260,1
"306","282","WEEKDAY",1240,1
"291","282","WEEKDAY",160,1
"290","282","WEEKDAY",940,1
"306","282","WEEKENDS/HOLIDAY",100,1
"291","282","WEEKENDS/HOLIDAY",120,1
"290","282","WEEKENDS/HOLIDAY",80,1
"299","282","WEEKDAY",420,1
"294","307","WEEKDAY",360,1
"268","307","WEEKENDS/HOLIDAY",20,1
"294","307","WEEKENDS/HOLIDAY",80,1
"177","307","WEEKENDS/HOLIDAY",20,1
"59","307","WEEKDAY",240,1
"289","307","WEEKDAY",20,1
"288","307","WEEKDAY",1120,1
"308","307","WEEKENDS/HOLIDAY",80,1
"268","307","WEEKDAY",60,1
"288","307","WEEKENDS/HOLIDAY",1260,1
"177","307","WEEKDAY",40,1
"59","307","WEEKENDS/HOLIDAY",60,1
"163","145","WEEKDAY",40,1
"213","213","WEEKDAY",260,1
"213","213","WEEKENDS/HOLIDAY",60,1
"254","213","WEEKDAY",100,1
"182","213","WEEKDAY",80,1
"254","213","WEEKENDS/HOLIDAY",120,1
"266","213","WEEKENDS/HOLIDAY",20,1
"269","213","WEEKDAY",40,1
"214","213","WEEKDAY",40,1
"266","213","WEEKDAY",120,1
"264","264","WEEKDAY",200,1
"264","264","WEEKENDS/HOLIDAY",40,1
"260","228","WEEKDAY",1440,1
"230","228","WEEKDAY",340,1
"228","228","WEEKENDS/HOLIDAY",1800,1
"240","228","WEEKDAY",40,1
"228","228","WEEKDAY",62020,1
"230","228","WEEKENDS/HOLIDAY",80,1
"109","228","WEEKDAY",80,1
"272","227","WEEKENDS/HOLIDAY",20,1
"181","227","WEEKDAY",240,1
"236","227","WEEKENDS/HOLIDAY",60,1
"109","227","WEEKDAY",460,1
"226","227","WEEKENDS/HOLIDAY",20,1
"109","227","WEEKENDS/HOLIDAY",120,1
"181","227","WEEKENDS/HOLIDAY",20,1
"236","227","WEEKDAY",180,1
"272","227","WEEKDAY",40,1
"275","270","WEEKDAY",120,1
"275","270","WEEKENDS/HOLIDAY",60,1
"241","217","WEEKENDS/HOLIDAY",120,1
"230","217","WEEKENDS/HOLIDAY",20,1
"241","217","WEEKDAY",480,1
"230","217","WEEKDAY",480,1
"279","279","WEEKDAY",300,1
"260","279","WEEKENDS/HOLIDAY",200,1
"284","279","WEEKENDS/HOLIDAY",1220,1
"260","279","WEEKDAY",160,1
"107","279","WEEKENDS/HOLIDAY",100,1
"291","279","WEEKENDS/HOLIDAY",300,1
"317","279","WEEKENDS/HOLIDAY",40,1
"269","279","WEEKDAY",40,1
"107","279","WEEKDAY",140,1
"279","279","WEEKENDS/HOLIDAY",120,1
"246","279","WEEKENDS/HOLIDAY",540,1
"24","279","WEEKDAY",20,1
"291","279","WEEKDAY",540,1
"284","279","WEEKDAY",9600,1
"246","279","WEEKDAY",720,1
"317","279","WEEKDAY",260,1
"308","279","WEEKENDS/HOLIDAY",480,1
"275","279","WEEKENDS/HOLIDAY",20,1
"308","279","WEEKDAY",960,1
"323","279","WEEKDAY",60,1
"180","279","WEEKDAY",40,1
"269","279","WEEKENDS/HOLIDAY",20,1
"255","279","WEEKDAY",100,1
"287","284","WEEKENDS/HOLIDAY",40,1
"230","284","WEEKENDS/HOLIDAY",60,1
"287","284","WEEKDAY",120,1
"317","284","WEEKDAY",6380,1
"291","284","WEEKENDS/HOLIDAY",30,1
"305","284","WEEKDAY",20,1
"284","284","WEEKDAY",820,1
"284","284","WEEKENDS/HOLIDAY",60,1
"317","284","WEEKENDS/HOLIDAY",2460,1
"306","275","WEEKDAY",160,1
"287","275","WEEKDAY",140,1
"278","275","WEEKDAY",200,1
"276","275","WEEKENDS/HOLIDAY",240,1
"205","275","WEEKDAY",20,1
"278","275","WEEKENDS/HOLIDAY",240,1
"279","275","WEEKDAY",3020,1
"306","275","WEEKENDS/HOLIDAY",140,1
"279","275","WEEKENDS/HOLIDAY",1080,1
"276","275","WEEKDAY",740,1
"287","275","WEEKENDS/HOLIDAY",140,1
"276","287","WEEKENDS/HOLIDAY",20,1
"275","287","WEEKENDS/HOLIDAY",10,1
"299","287","WEEKDAY",180,1
"288","287","WEEKENDS/HOLIDAY",260,1
"283","287","WEEKENDS/HOLIDAY",60,1
"283","287","WEEKDAY",80,1
"275","287","WEEKDAY",20,1
"317","287","WEEKDAY",1600,1
"287","287","WEEKENDS/HOLIDAY",640,1
"260","287","WEEKDAY",145,1
"320","287","WEEKDAY",20,1
"276","287","WEEKDAY",100,1
"303","287","WEEKDAY",1040,1
"205","287","WEEKDAY",20,1
"291","287","WEEKENDS/HOLIDAY",340,1
"260","287","WEEKENDS/HOLIDAY",55,1
"317","287","WEEKENDS/HOLIDAY",260,1
"59","287","WEEKENDS/HOLIDAY",5,1
"287","287","WEEKDAY",3900,1
"288","287","WEEKDAY",320,1
"303","287","WEEKENDS/HOLIDAY",500,1
"59","287","WEEKDAY",60,1
"291","287","WEEKDAY",580,1
"174","150","WEEKDAY",3700,1
"175","150","WEEKENDS/HOLIDAY",220,1
"193","150","WEEKDAY",260,1
"192","150","WEEKENDS/HOLIDAY",120,1
"172","150","WEEKENDS/HOLIDAY",240,1
"174","150","WEEKENDS/HOLIDAY",800,1
"35","150","WEEKDAY",20,1
"103","150","WEEKDAY",60,1
"56","150","WEEKENDS/HOLIDAY",20,1
"163","150","WEEKENDS/HOLIDAY",20,1
"146","150","WEEKDAY",20,1
"192","150","WEEKDAY",500,1
"193","150","WEEKENDS/HOLIDAY",120,1
"30","150","WEEKDAY",80,1
"146","150","WEEKENDS/HOLIDAY",60,1
"56","150","WEEKDAY",20,1
"172","150","WEEKDAY",540,1
"320","150","WEEKENDS/HOLIDAY",60,1
"175","150","WEEKDAY",2200,1
"255","150","WEEKDAY",20,1
"283","150","WEEKDAY",20,1
"320","150","WEEKDAY",360,1
"66","150","WEEKDAY",100,1
"255","150","WEEKENDS/HOLIDAY",20,1
"171","150","WEEKENDS/HOLIDAY",2480,1
"116","150","WEEKDAY",20,1
"171","150","WEEKDAY",5680,1
"66","150","WEEKENDS/HOLIDAY",140,1
"116","150","WEEKENDS/HOLIDAY",40,1
"152","150","WEEKENDS/HOLIDAY",20,1
"237","192","WEEKDAY",240,1
"160","192","WEEKDAY",1240,1
"130","192","WEEKDAY",120,1
"130","192","WEEKENDS/HOLIDAY",20,1
"160","192","WEEKENDS/HOLIDAY",660,1
"67","192","WEEKDAY",420,1
"67","192","WEEKENDS/HOLIDAY",60,1
"177","192","WEEKDAY",5720,1
"177","192","WEEKENDS/HOLIDAY",3800,1
"237","192","WEEKENDS/HOLIDAY",100,1
"130","193","WEEKENDS/HOLIDAY",220,1
"112","193","WEEKDAY",480,1
