X1,DAY_TYPE,TIME_PER_HOUR,TOTAL_TRIPS,BusStopCode_x,BusStopCode_y
1748,WEEKENDS/HOLIDAY,23,20,44689,43609
1749,WEEKENDS/HOLIDAY,18,60,52129,76119
1750,WEEKDAY,18,20,52129,76119
1751,WEEKDAY,7,500,66069,52069
1752,WEEKENDS/HOLIDAY,7,20,66069,52069
1753,WEEKDAY,16,972,2061,4111
1754,WEEKENDS/HOLIDAY,16,792,2061,4111
1755,WEEKENDS/HOLIDAY,10,20,52369,75019
1756,WEEKDAY,7,20,43581,43589
1757,WEEKDAY,14,60,96121,98021
1758,WEEKENDS/HOLIDAY,14,60,96121,98021
1759,WEEKENDS/HOLIDAY,9,986,80069,1039
1760,WEEKENDS/HOLIDAY,9,58,80069,1039
1761,WEEKDAY,9,1751,80069,1039
1762,WEEKDAY,9,103,80069,1039
1763,WEEKENDS/HOLIDAY,12,20,55209,81031
1764,WEEKDAY,6,1,56269,10041
1765,WEEKDAY,6,19,56269,10041
1766,WEEKDAY,17,40,6081,13101
1767,WEEKDAY,17,100,12169,12179
1768,WEEKDAY,11,260,54571,65041
1769,WEEKENDS/HOLIDAY,11,80,54571,65041
1770,WEEKENDS/HOLIDAY,14,240,82071,80141
1771,WEEKDAY,14,400,82071,80141
1772,WEEKENDS/HOLIDAY,6,20,81091,70211
1773,WEEKDAY,14,20,75349,10009
1774,WEEKDAY,7,40,54199,52031
1775,WEEKENDS/HOLIDAY,7,40,54199,52031
1776,WEEKENDS/HOLIDAY,19,20,66451,74031
1777,WEEKDAY,10,20,64471,78059
1778,WEEKENDS/HOLIDAY,11,100,53039,40239
1779,WEEKDAY,23,2,11149,6081
1780,WEEKDAY,19,200,84201,76451
1781,WEEKENDS/HOLIDAY,22,320,65199,78221
1782,WEEKDAY,22,720,65199,78221
1783,WEEKENDS/HOLIDAY,10,160,11359,11369
1784,WEEKDAY,10,520,11359,11369
1785,WEEKDAY,13,1840,66059,53009
1786,WEEKENDS/HOLIDAY,13,580,66059,53009
1787,WEEKENDS/HOLIDAY,9,54,54059,7539
1788,WEEKDAY,9,342,54059,7539
1789,WEEKDAY,7,6,13051,7211
1790,WEEKDAY,7,48,13051,7211
1791,WEEKDAY,12,20,43239,28229
1792,WEEKDAY,17,360,47049,46139
1793,WEEKENDS/HOLIDAY,17,80,47049,46139
1794,WEEKENDS/HOLIDAY,23,18,65029,1339
1795,WEEKDAY,17,20,46549,28321
1796,WEEKENDS/HOLIDAY,0,20,83062,84521
1797,WEEKDAY,10,600,76081,95151
1798,WEEKENDS/HOLIDAY,10,400,76081,95151
1799,WEEKDAY,0,20,42031,43221
1800,WEEKENDS/HOLIDAY,23,14,81069,4239
1801,WEEKDAY,23,28,81069,4239
1802,WEEKENDS/HOLIDAY,23,4,81069,4239
1803,WEEKDAY,23,8,81069,4239
1804,WEEKDAY,15,80,82029,54269
1805,WEEKENDS/HOLIDAY,15,120,82029,54269
1806,WEEKDAY,13,60,55041,67289
1807,WEEKDAY,11,60,14171,15161
1808,WEEKDAY,21,1,16089,10049
1809,WEEKDAY,21,19,16089,10049
1810,WEEKENDS/HOLIDAY,5,20,46631,46971
1811,WEEKDAY,5,60,46631,46971
1812,WEEKDAY,8,40,44909,42089
1813,WEEKENDS/HOLIDAY,12,16,64439,64011
1814,WEEKENDS/HOLIDAY,12,4,64439,64011
1815,WEEKDAY,10,580,47499,46009
1816,WEEKENDS/HOLIDAY,10,360,47499,46009
1817,WEEKDAY,9,60,96149,84101
1818,WEEKENDS/HOLIDAY,12,40,17369,14179
1819,WEEKDAY,12,20,17369,14179
1820,WEEKDAY,18,80,16039,11149
1821,WEEKENDS/HOLIDAY,15,100,82049,43011
1822,WEEKDAY,15,20,82049,43011
1823,WEEKENDS/HOLIDAY,7,20,66471,67049
1824,WEEKDAY,7,40,66471,67049
1825,WEEKDAY,17,120,16131,19061
1826,WEEKDAY,8,20,80069,64399
1827,WEEKENDS/HOLIDAY,15,60,56209,11119
1828,WEEKDAY,15,20,56209,11119
1829,WEEKENDS/HOLIDAY,20,60,76139,92049
1830,WEEKDAY,17,1,52079,10431
1831,WEEKDAY,17,19,52079,10431
1832,WEEKDAY,23,8,40279,7031
1833,WEEKENDS/HOLIDAY,23,2,40279,7031
1834,WEEKENDS/HOLIDAY,21,80,2061,40041
1835,WEEKDAY,21,100,2061,40041
1836,WEEKENDS/HOLIDAY,14,100,14119,92101
1837,WEEKDAY,14,120,14119,92101
1838,WEEKENDS/HOLIDAY,6,20,76111,70291
1839,WEEKDAY,6,80,76111,70291
1840,WEEKDAY,18,200,41071,28531
1841,WEEKDAY,18,320,3111,94041
1842,WEEKDAY,11,880,28649,28451
1843,WEEKENDS/HOLIDAY,11,540,28649,28451
1844,WEEKDAY,16,240,15041,43241
1845,WEEKDAY,8,90,59429,3129
1846,WEEKDAY,9,40,57141,54049
1847,WEEKENDS/HOLIDAY,9,20,57141,54049
1848,WEEKDAY,10,20,3519,15041
1849,WEEKDAY,15,560,58229,59119
1850,WEEKENDS/HOLIDAY,15,300,58229,59119
1851,WEEKDAY,20,320,59331,59061
1852,WEEKDAY,0,40,20269,17069
1853,WEEKENDS/HOLIDAY,0,40,20269,17069
1854,WEEKENDS/HOLIDAY,21,20,96269,97011
1855,WEEKDAY,21,200,96269,97011
1856,WEEKENDS/HOLIDAY,6,220,43389,28321
1857,WEEKDAY,6,2200,43389,28321
1858,WEEKDAY,22,198,55041,7329
1859,WEEKDAY,7,20,72049,76231
1860,WEEKDAY,7,20,72049,76231
1861,WEEKENDS/HOLIDAY,14,108,64009,6171
1862,WEEKDAY,14,252,64009,6171
1863,WEEKDAY,23,20,59069,59019
1864,WEEKENDS/HOLIDAY,8,40,45139,11029
1865,WEEKDAY,8,20,45139,11029
1866,WEEKDAY,0,60,70201,70019
1867,WEEKDAY,20,40,63141,54109
1868,WEEKENDS/HOLIDAY,18,80,11059,10651
1869,WEEKDAY,18,220,11059,10651
1870,WEEKENDS/HOLIDAY,19,240,1311,92111
1871,WEEKDAY,19,940,1311,92111
1872,WEEKDAY,11,56,82179,4239
1873,WEEKDAY,11,16,82179,4239
1874,WEEKENDS/HOLIDAY,7,20,43271,43091
1875,WEEKDAY,0,40,59319,59309
1876,WEEKDAY,22,740,54009,67221
1877,WEEKENDS/HOLIDAY,22,640,54009,67221
1878,WEEKDAY,23,2,7589,1039
1879,WEEKENDS/HOLIDAY,23,4,7589,1039
1880,WEEKENDS/HOLIDAY,12,5,65459,65579
1881,WEEKDAY,12,5,65459,65579
1882,WEEKENDS/HOLIDAY,7,20,85019,92149
1883,WEEKDAY,17,380,43761,44131
1884,WEEKENDS/HOLIDAY,22,260,72019,83299
1885,WEEKDAY,22,600,72019,83299
1886,WEEKDAY,7,20,19041,42019
1887,WEEKENDS/HOLIDAY,20,260,80119,81169
1888,WEEKDAY,20,420,80119,81169
1889,WEEKENDS/HOLIDAY,23,20,28649,21391
1890,WEEKDAY,20,190,83062,97071
1891,WEEKENDS/HOLIDAY,20,80,83062,97071
1892,WEEKDAY,20,190,83062,97071
1893,WEEKENDS/HOLIDAY,20,80,83062,97071
1894,WEEKENDS/HOLIDAY,6,649,14279,5022
1895,WEEKENDS/HOLIDAY,6,413,14279,5022
1896,WEEKDAY,6,1939,14279,5022
1897,WEEKDAY,6,3047,14279,5022
1898,WEEKENDS/HOLIDAY,18,40,70071,75311
1899,WEEKDAY,18,340,70071,75311
1900,WEEKDAY,21,20,66121,66431
1901,WEEKDAY,18,20,62249,54389
1902,WEEKENDS/HOLIDAY,17,140,67761,95151
1903,WEEKDAY,17,200,67761,95151
1904,WEEKENDS/HOLIDAY,20,80,77051,63241
1905,WEEKDAY,20,40,77051,63241
1906,WEEKENDS/HOLIDAY,9,80,63041,78059
1907,WEEKDAY,20,40,46801,46009
1908,WEEKDAY,20,11100,46009,46801
1909,WEEKDAY,18,40,28551,21619
1910,WEEKENDS/HOLIDAY,7,19,82049,50119
1911,WEEKENDS/HOLIDAY,7,1,82049,50119
1912,WEEKDAY,7,3,82049,50119
1913,WEEKDAY,7,57,82049,50119
1914,WEEKDAY,5,2780,70221,81089
1915,WEEKENDS/HOLIDAY,5,520,70221,81089
1916,WEEKDAY,19,40,45131,46219
1917,WEEKENDS/HOLIDAY,19,20,45131,46219
1918,WEEKDAY,19,20,51051,56041
1919,WEEKDAY,12,22,17221,4179
1920,WEEKENDS/HOLIDAY,12,12,17221,4179
1921,WEEKDAY,18,880,8057,81169
1922,WEEKENDS/HOLIDAY,18,420,8057,81169
1923,WEEKDAY,13,3880,46659,46699
1924,WEEKENDS/HOLIDAY,13,1740,46659,46699
1925,WEEKDAY,11,4,63219,5069
1926,WEEKDAY,15,2,41079,7359
1927,WEEKDAY,15,20,41069,67401
1928,WEEKDAY,11,80,76121,52069
1929,WEEKENDS/HOLIDAY,11,20,6051,12041
1930,WEEKENDS/HOLIDAY,21,20,84009,99011
1931,WEEKDAY,21,40,84009,99011
1932,WEEKDAY,19,36,44381,9037
1933,WEEKENDS/HOLIDAY,19,36,44381,9037
1934,WEEKDAY,13,2,54071,1019
1935,WEEKDAY,13,35,98069,97079
1936,WEEKDAY,13,65,98069,97079
1937,WEEKDAY,15,36,14129,7361
1938,WEEKENDS/HOLIDAY,15,18,14129,7361
1939,WEEKDAY,10,2260,76101,76351
1940,WEEKENDS/HOLIDAY,10,1140,76101,76351
1941,WEEKDAY,23,100,54279,19099
1942,WEEKDAY,22,20,72031,72051
1943,WEEKENDS/HOLIDAY,22,40,72031,72051
1944,WEEKDAY,9,60,63141,66151
1945,WEEKENDS/HOLIDAY,10,40,28331,22481
1946,WEEKDAY,10,140,28331,22481
1947,WEEKENDS/HOLIDAY,6,80,63379,63049
1948,WEEKDAY,6,20,63379,63049
1949,WEEKDAY,6,180,54019,19049
1950,WEEKENDS/HOLIDAY,11,80,59049,54059
1951,WEEKDAY,11,220,59049,54059
1952,WEEKDAY,8,100,46121,47031
1953,WEEKENDS/HOLIDAY,8,980,46121,47031
1954,WEEKENDS/HOLIDAY,22,420,58219,95029
1955,WEEKDAY,22,920,58219,95029
1956,WEEKDAY,12,100,80289,60179
1957,WEEKENDS/HOLIDAY,12,20,80289,60179
1958,WEEKDAY,0,220,60121,63361
1959,WEEKENDS/HOLIDAY,0,60,60121,63361
1960,WEEKDAY,12,20,20231,16079
1961,WEEKENDS/HOLIDAY,12,20,20231,16079
1962,WEEKDAY,14,20,1529,11111
1963,WEEKENDS/HOLIDAY,19,140,16189,42059
1964,WEEKDAY,19,1580,16189,42059
1965,WEEKENDS/HOLIDAY,7,20,1211,98091
1966,WEEKDAY,9,1530,75059,7031
1967,WEEKENDS/HOLIDAY,9,720,75059,7031
1968,WEEKDAY,17,40,11299,53061
1969,WEEKENDS/HOLIDAY,17,20,11299,53061
1970,WEEKDAY,8,4,80219,8121
1971,WEEKENDS/HOLIDAY,14,20,65061,67039
1972,WEEKDAY,14,80,65061,67039
1973,WEEKDAY,22,80,76249,84629
1974,WEEKENDS/HOLIDAY,22,20,76249,84629
1975,WEEKDAY,7,60,9022,11419
1976,WEEKENDS/HOLIDAY,7,60,9022,11419
1977,WEEKDAY,22,80,54101,70039
1978,WEEKENDS/HOLIDAY,22,20,54101,70039
1979,WEEKDAY,10,160,10199,13081
1980,WEEKENDS/HOLIDAY,10,180,10199,13081
1981,WEEKENDS/HOLIDAY,12,80,61031,66009
1982,WEEKDAY,12,400,61031,66009
1983,WEEKENDS/HOLIDAY,21,300,60229,61011
1984,WEEKDAY,21,220,60229,61011
1985,WEEKDAY,17,2,58421,7569
1986,WEEKDAY,15,20,41129,15059
1987,WEEKDAY,12,40,82181,83081
1988,WEEKENDS/HOLIDAY,12,40,82181,83081
1989,WEEKENDS/HOLIDAY,18,8,10499,1121
1990,WEEKENDS/HOLIDAY,11,80,5019,13121
1991,WEEKDAY,11,200,5019,13121
1992,WEEKENDS/HOLIDAY,18,120,64499,66479
1993,WEEKDAY,18,600,64499,66479
1994,WEEKENDS/HOLIDAY,11,320,11169,11061
1995,WEEKDAY,11,560,11169,11061
1996,WEEKENDS/HOLIDAY,11,20,11061,11169
1997,WEEKDAY,11,80,11061,11169
1998,WEEKDAY,23,40,78151,76099
1999,WEEKENDS/HOLIDAY,23,20,78151,76099
2000,WEEKENDS/HOLIDAY,22,140,59081,59431
2001,WEEKDAY,22,20,59081,59431
2002,WEEKDAY,22,154,1329,1029
2003,WEEKENDS/HOLIDAY,22,48,1329,1029
2004,WEEKDAY,13,40,67529,59009
2005,WEEKENDS/HOLIDAY,13,150,67529,59009
2006,WEEKENDS/HOLIDAY,13,50,67529,59009
2007,WEEKDAY,13,120,67529,59009
2008,WEEKENDS/HOLIDAY,18,30,11369,28281
2009,WEEKENDS/HOLIDAY,18,30,11369,28281
2010,WEEKDAY,18,210,11369,28281
2011,WEEKDAY,18,210,11369,28281
2012,WEEKDAY,20,2,84141,4159
2013,WEEKDAY,19,234,59051,59661
2014,WEEKENDS/HOLIDAY,19,4,59051,59661
2015,WEEKENDS/HOLIDAY,19,36,59051,59661
2016,WEEKDAY,19,26,59051,59661
2017,WEEKDAY,18,2660,75279,76149
2018,WEEKENDS/HOLIDAY,18,1860,75279,76149
2019,WEEKENDS/HOLIDAY,15,120,83111,63241
2020,WEEKDAY,15,280,83111,63241
2021,WEEKENDS/HOLIDAY,9,80,26389,25429
2022,WEEKDAY,9,80,26389,25429
2023,WEEKENDS/HOLIDAY,10,20,42231,42151
2024,WEEKENDS/HOLIDAY,23,20,64349,64411
2025,WEEKDAY,23,20,64349,64411
2026,WEEKDAY,7,60,51071,58259
2027,WEEKDAY,14,20,84129,94041
2028,WEEKENDS/HOLIDAY,8,200,16019,15169
2029,WEEKDAY,8,32120,16019,15169
2030,WEEKDAY,12,40,54289,17119
2031,WEEKDAY,14,60,14221,14021
2032,WEEKENDS/HOLIDAY,21,16,51079,18019
2033,WEEKENDS/HOLIDAY,21,4,51079,18019
2034,WEEKDAY,18,720,43531,28531
2035,WEEKENDS/HOLIDAY,18,100,43531,28531
2036,WEEKDAY,19,80,1013,92041
2037,WEEKENDS/HOLIDAY,19,60,1013,92041
2038,WEEKDAY,21,40,50179,53181
2039,WEEKENDS/HOLIDAY,21,100,50179,53181
2040,WEEKENDS/HOLIDAY,14,44,50221,8057
2041,WEEKDAY,14,66,50221,8057
2042,WEEKDAY,13,40,57059,40019
2043,WEEKENDS/HOLIDAY,13,200,57059,40019
2044,WEEKDAY,15,900,70211,52089
2045,WEEKENDS/HOLIDAY,15,80,70211,52089
2046,WEEKDAY,10,40,53381,28031
2047,WEEKENDS/HOLIDAY,10,40,53381,28031
2048,WEEKDAY,23,40,11169,52369
2049,WEEKENDS/HOLIDAY,23,20,11169,52369
2050,WEEKDAY,20,480,45399,45279
2051,WEEKENDS/HOLIDAY,20,20,45399,45279
2052,WEEKDAY,10,20,53231,7359
2053,WEEKENDS/HOLIDAY,10,6,53231,7359
2054,WEEKDAY,8,20,5012,60261
2055,WEEKENDS/HOLIDAY,8,20,5012,60261
2056,WEEKENDS/HOLIDAY,21,4,1139,1039
2057,WEEKDAY,21,102,1139,1039
2058,WEEKENDS/HOLIDAY,21,68,1139,1039
2059,WEEKDAY,21,6,1139,1039
2060,WEEKENDS/HOLIDAY,12,60,25359,24529
2061,WEEKDAY,12,80,25359,24529
2062,WEEKDAY,22,100,67279,99041
2063,WEEKENDS/HOLIDAY,17,240,59761,59439
2064,WEEKDAY,17,740,59761,59439
2065,WEEKENDS/HOLIDAY,21,40,76081,59041
2066,WEEKDAY,21,40,76081,59041
2067,WEEKDAY,17,12,15059,7371
2068,WEEKDAY,23,11,19049,11401
2069,WEEKDAY,23,9,19049,11401
2070,WEEKDAY,17,60,20259,29109
2071,WEEKDAY,18,40,14231,20189
2072,WEEKENDS/HOLIDAY,11,740,84511,72029
2073,WEEKDAY,11,1140,84511,72029
2074,WEEKDAY,12,180,21421,11361
2075,WEEKENDS/HOLIDAY,12,240,21421,11361
2076,WEEKENDS/HOLIDAY,18,135,77051,59009
2077,WEEKDAY,18,540,77051,59009
2078,WEEKENDS/HOLIDAY,18,405,77051,59009
2079,WEEKDAY,18,180,77051,59009
2080,WEEKENDS/HOLIDAY,19,2,1529,7551
2081,WEEKDAY,19,20,1529,7551
2082,WEEKENDS/HOLIDAY,12,60,11049,10651
2083,WEEKDAY,12,80,11049,10651
2084,WEEKDAY,12,18,18079,1112
2085,WEEKENDS/HOLIDAY,12,4,18079,1112
2086,WEEKENDS/HOLIDAY,13,60,11189,11219
2087,WEEKDAY,13,50,11189,11219
2088,WEEKENDS/HOLIDAY,13,60,11189,11219
2089,WEEKDAY,13,50,11189,11219
2090,WEEKDAY,14,40,10071,28221
2091,WEEKDAY,23,40,63191,54299
2092,WEEKENDS/HOLIDAY,23,40,63191,54299
2093,WEEKDAY,13,2,83049,8031
2094,WEEKENDS/HOLIDAY,21,20,65061,55089
2095,WEEKDAY,21,40,65061,55089
2096,WEEKDAY,15,20,4151,84121
2097,WEEKENDS/HOLIDAY,1,20,75031,76131
2098,WEEKDAY,15,126,5651,4223
2099,WEEKENDS/HOLIDAY,15,72,5651,4223
2100,WEEKDAY,8,160,5649,14071
2101,WEEKDAY,10,20,94039,83311
2102,WEEKDAY,11,180,53161,54481
2103,WEEKENDS/HOLIDAY,11,60,53161,54481
2104,WEEKDAY,19,40,55509,70309
2105,WEEKENDS/HOLIDAY,19,20,55509,70309
2106,WEEKDAY,7,20,84081,84119
2107,WEEKENDS/HOLIDAY,9,760,84641,84569
2108,WEEKDAY,9,1880,84641,84569
2109,WEEKENDS/HOLIDAY,8,40,82061,77009
2110,WEEKDAY,19,20,48011,48111
2111,WEEKDAY,6,20,4222,93071
2112,WEEKENDS/HOLIDAY,13,100,78111,64381
2113,WEEKDAY,13,100,78111,64381
2114,WEEKENDS/HOLIDAY,19,260,52059,52331
2115,WEEKDAY,19,2060,52059,52331
2116,WEEKDAY,18,60,75089,76049
2117,WEEKENDS/HOLIDAY,18,60,75089,76049
2118,WEEKDAY,16,20,10071,14179
2119,WEEKDAY,12,20,40019,14151
2120,WEEKENDS/HOLIDAY,12,20,40019,14151
2121,WEEKDAY,11,20,24519,22531
2122,WEEKDAY,20,8,4179,8031
2123,WEEKDAY,20,28,4179,8031
2124,WEEKDAY,6,20,11189,52271
2125,WEEKENDS/HOLIDAY,17,1580,11119,11079
2126,WEEKDAY,17,5760,11119,11079
2127,WEEKENDS/HOLIDAY,7,60,95129,63271
2128,WEEKDAY,7,20,95129,63271
2129,WEEKDAY,18,60,5013,98091
2130,WEEKENDS/HOLIDAY,18,100,5013,98091
2131,WEEKDAY,21,60,54071,54331
2132,WEEKDAY,17,80,80051,83151
2133,WEEKDAY,14,60,60211,70259
2134,WEEKENDS/HOLIDAY,15,22,94039,1541
2135,WEEKDAY,15,38,94039,1541
2136,WEEKDAY,16,80,52009,52019
2137,WEEKDAY,7,20,10501,44061
2138,WEEKDAY,8,260,18011,17141
2139,WEEKDAY,0,20,11029,14029
2140,WEEKENDS/HOLIDAY,8,480,59061,59521
2141,WEEKDAY,8,3260,59061,59521
2142,WEEKDAY,7,340,71079,71191
2143,WEEKENDS/HOLIDAY,7,40,71079,71191
2144,WEEKDAY,8,120,59511,59411
2145,WEEKENDS/HOLIDAY,8,40,59511,59411
2146,WEEKENDS/HOLIDAY,16,680,43811,42991
2147,WEEKDAY,16,780,43811,42991
2148,WEEKENDS/HOLIDAY,6,20,53151,54281
2149,WEEKDAY,6,40,53151,54281
2150,WEEKDAY,13,40,1229,11519
2151,WEEKDAY,6,40,60159,10081
2152,WEEKENDS/HOLIDAY,10,60,62229,84199
2153,WEEKDAY,10,40,62229,84199
2154,WEEKDAY,16,20,45369,45299
2155,WEEKDAY,14,200,46019,46821
2156,WEEKENDS/HOLIDAY,13,18,95129,9179
2157,WEEKDAY,13,32,95129,9179
2158,WEEKENDS/HOLIDAY,17,20,80119,83081
2159,WEEKDAY,17,20,80119,83081
2160,WEEKDAY,12,180,11101,42151
2161,WEEKENDS/HOLIDAY,12,20,11101,42151
2162,WEEKDAY,11,60,23331,23371
2163,WEEKENDS/HOLIDAY,22,4,54069,5189
2164,WEEKDAY,16,60,93071,96281
2165,WEEKENDS/HOLIDAY,16,40,93071,96281
2166,WEEKDAY,18,60,17049,84011
2167,WEEKENDS/HOLIDAY,14,40,54279,53379
2168,WEEKDAY,23,20,66451,67379
2169,WEEKENDS/HOLIDAY,10,12,82109,7211
2170,WEEKDAY,10,6,82109,7211
2171,WEEKENDS/HOLIDAY,8,20,14131,10331
2172,WEEKDAY,8,80,14131,10331
2173,WEEKDAY,8,20,49189,45449
2174,WEEKDAY,7,760,17189,11199
2175,WEEKENDS/HOLIDAY,7,320,17189,11199
2176,WEEKDAY,10,20,92069,72049
2177,WEEKENDS/HOLIDAY,10,20,78111,65289
2178,WEEKENDS/HOLIDAY,15,40,40081,42071
2179,WEEKDAY,15,220,40081,42071
2180,WEEKENDS/HOLIDAY,12,20,80071,85061
2181,WEEKDAY,12,60,80071,85061
2182,WEEKDAY,19,60,1013,58991
2183,WEEKENDS/HOLIDAY,19,5,1013,58991
2184,WEEKENDS/HOLIDAY,14,20,43409,44151
2185,WEEKDAY,14,260,43409,44151
2186,WEEKDAY,6,20,21241,10119
2187,WEEKDAY,13,432,50331,7329
2188,WEEKENDS/HOLIDAY,13,162,50331,7329
2189,WEEKENDS/HOLIDAY,17,100,66109,54609
2190,WEEKDAY,20,396,7518,4019
2191,WEEKENDS/HOLIDAY,20,72,7518,4019
2192,WEEKENDS/HOLIDAY,12,20,40101,58119
2193,WEEKDAY,12,40,40101,58119
2194,WEEKDAY,15,20,91061,85101
2195,WEEKDAY,12,18,17039,1113
2196,WEEKENDS/HOLIDAY,12,18,17039,1113
2197,WEEKENDS/HOLIDAY,7,20,42189,41109
2198,WEEKDAY,8,20,95159,70251
2199,WEEKDAY,14,420,71129,60119
2200,WEEKENDS/HOLIDAY,14,20,71129,60119
2201,WEEKDAY,15,1260,75079,75109
2202,WEEKENDS/HOLIDAY,15,460,75079,75109
2203,WEEKDAY,5,180,53381,13081
2204,WEEKDAY,22,20,81051,71089
2205,WEEKENDS/HOLIDAY,22,20,81051,71089
2206,WEEKENDS/HOLIDAY,12,160,22411,27341
2207,WEEKDAY,12,100,22411,27341
2208,WEEKDAY,18,60,92069,54009
2209,WEEKENDS/HOLIDAY,18,40,92069,54009
2210,WEEKENDS/HOLIDAY,19,20,42159,12059
2211,WEEKDAY,19,60,42159,12059
2212,WEEKDAY,0,40,65809,53229
2213,WEEKENDS/HOLIDAY,0,40,65809,53229
2214,WEEKDAY,7,40,54489,52501
2215,WEEKENDS/HOLIDAY,16,60,41019,51021
2216,WEEKDAY,16,20,41019,51021
2217,WEEKDAY,13,240,92061,84051
2218,WEEKDAY,14,1900,64051,64401
2219,WEEKENDS/HOLIDAY,14,200,64051,64401
2220,WEEKENDS/HOLIDAY,0,306,80089,7231
2221,WEEKDAY,0,720,80089,7231
2222,WEEKDAY,12,90,63389,4019
2223,WEEKENDS/HOLIDAY,12,54,63389,4019
2224,WEEKENDS/HOLIDAY,16,8,2151,8079
2225,WEEKDAY,16,40,2151,8079
2226,WEEKDAY,14,200,70241,81111
2227,WEEKENDS/HOLIDAY,14,140,70241,81111
2228,WEEKENDS/HOLIDAY,20,580,5049,10141
2229,WEEKDAY,20,1580,5049,10141
2230,WEEKENDS/HOLIDAY,23,80,67659,67291
2231,WEEKDAY,23,40,67659,67291
2232,WEEKDAY,16,20,8138,94021
2233,WEEKDAY,10,1440,65169,65159
2234,WEEKENDS/HOLIDAY,10,580,65169,65159
2235,WEEKENDS/HOLIDAY,16,60,52329,80071
2236,WEEKDAY,16,100,52329,80071
2237,WEEKDAY,0,2,10079,6051
2238,WEEKENDS/HOLIDAY,11,20,44021,48061
2239,WEEKDAY,17,340,95049,84049
2240,WEEKDAY,22,20,10321,54281
2241,WEEKENDS/HOLIDAY,20,40,25101,24519
2242,WEEKDAY,20,540,25101,24519
2243,WEEKDAY,7,820,59329,59319
2244,WEEKENDS/HOLIDAY,7,40,59329,59319
2245,WEEKDAY,16,120,44259,43629
2246,WEEKENDS/HOLIDAY,16,140,44259,43629
2247,WEEKENDS/HOLIDAY,7,120,62229,84361
2248,WEEKDAY,7,1140,62229,84361
2249,WEEKDAY,15,60,14209,10149
2250,WEEKENDS/HOLIDAY,15,60,14209,10149
2251,WEEKENDS/HOLIDAY,18,6,62119,7518
2252,WEEKDAY,18,12,62119,7518
2253,WEEKENDS/HOLIDAY,11,20,14059,15141
2254,WEEKENDS/HOLIDAY,22,40,22469,23501
2255,WEEKDAY,9,108,10499,6011
2256,WEEKENDS/HOLIDAY,9,18,10499,6011
2257,WEEKDAY,9,80,62061,62171
2258,WEEKDAY,10,20,25801,25719
2259,WEEKENDS/HOLIDAY,11,60,46529,59149
2260,WEEKDAY,11,80,46529,59149
2261,WEEKENDS/HOLIDAY,10,3080,84231,84061
2262,WEEKDAY,10,7120,84231,84061
2263,WEEKENDS/HOLIDAY,6,160,67351,65041
2264,WEEKDAY,6,1140,67351,65041
2265,WEEKENDS/HOLIDAY,9,4,6049,5319
2266,WEEKDAY,9,18,6049,5319
2267,WEEKDAY,14,20,72051,92041
2268,WEEKENDS/HOLIDAY,22,20,46549,92049
2269,WEEKDAY,12,90,9179,9131
2270,WEEKDAY,19,6,14229,8121
2271,WEEKENDS/HOLIDAY,19,16,14229,8121
2272,WEEKDAY,22,20,67079,65301
2273,WEEKENDS/HOLIDAY,22,20,67079,65301
2274,WEEKDAY,14,220,54509,54289
2275,WEEKENDS/HOLIDAY,14,80,54509,54289
2276,WEEKDAY,22,100,76221,75249
2277,WEEKENDS/HOLIDAY,11,20,52051,54481
2278,WEEKDAY,11,240,52051,54481
2279,WEEKDAY,0,40,27529,21421
2280,WEEKENDS/HOLIDAY,16,120,19071,10299
2281,WEEKDAY,16,1340,19071,10299
2282,WEEKENDS/HOLIDAY,7,20,45071,46201
2283,WEEKDAY,7,40,45071,46201
2284,WEEKDAY,17,80,60181,55049
2285,WEEKDAY,6,80,46781,46821
2286,WEEKENDS/HOLIDAY,6,60,46781,46821
2287,WEEKENDS/HOLIDAY,10,40,14191,11531
2288,WEEKENDS/HOLIDAY,21,18,81049,4229
2289,WEEKDAY,21,54,81049,4229
2290,WEEKDAY,9,7880,4331,13099
2291,WEEKENDS/HOLIDAY,9,1780,4331,13099
2292,WEEKDAY,6,140,44231,44361
2293,WEEKENDS/HOLIDAY,6,120,44231,44361
2294,WEEKENDS/HOLIDAY,17,20,72079,43341
2295,WEEKENDS/HOLIDAY,20,160,54241,66379
2296,WEEKDAY,20,240,54241,66379
2297,WEEKENDS/HOLIDAY,6,8,60269,2171
2298,WEEKDAY,10,60,65239,65159
2299,WEEKENDS/HOLIDAY,10,120,65239,65159
2300,WEEKENDS/HOLIDAY,7,20,23519,23311
2301,WEEKDAY,7,20,23519,23311
2302,WEEKDAY,11,20,52509,42041
2303,WEEKENDS/HOLIDAY,14,60,75311,64149
2304,WEEKDAY,14,200,75311,64149
2305,WEEKDAY,16,60,3151,11161
2306,WEEKDAY,16,60,54349,53241
2307,WEEKENDS/HOLIDAY,16,80,54349,53241
2308,WEEKDAY,20,20,43371,14139
2309,WEEKENDS/HOLIDAY,20,20,43371,14139
2310,WEEKENDS/HOLIDAY,7,20,84081,92099
2311,WEEKDAY,7,160,84081,92099
2312,WEEKENDS/HOLIDAY,11,20,84051,95061
2313,WEEKENDS/HOLIDAY,11,20,84051,95061
2314,WEEKDAY,11,40,84051,95061
2315,WEEKDAY,11,40,84051,95061
2316,WEEKDAY,8,8,71111,1029
2317,WEEKDAY,18,160,1121,84061
