"from","to","DAY_TYPE","weight","category"
"97","242","WEEKENDS/HOLIDAY",40,1
"253","242","WEEKDAY",260,1
"242","242","WEEKENDS/HOLIDAY",1060,1
"97","242","WEEKDAY",40,1
"45","242","WEEKENDS/HOLIDAY",80,1
"155","242","WEEKDAY",20,1
"195","242","WEEKENDS/HOLIDAY",20,1
"170","242","WEEKENDS/HOLIDAY",80,1
"197","242","WEEKENDS/HOLIDAY",20,1
"38","242","WEEKENDS/HOLIDAY",20,1
"202","242","WEEKENDS/HOLIDAY",20,1
"242","242","WEEKDAY",4360,1
"77","242","WEEKDAY",20,1
"263","242","WEEKENDS/HOLIDAY",40,1
"180","242","WEEKDAY",7580,1
"176","242","WEEKDAY",60,1
"197","242","WEEKDAY",240,1
"163","242","WEEKENDS/HOLIDAY",20,1
"159","242","WEEKDAY",20,1
"186","242","WEEKENDS/HOLIDAY",40,1
"231","242","WEEKDAY",400,1
"109","242","WEEKENDS/HOLIDAY",60,1
"238","242","WEEKENDS/HOLIDAY",80,1
"238","242","WEEKDAY",260,1
"109","242","WEEKDAY",220,1
"208","242","WEEKDAY",200,1
"170","242","WEEKDAY",240,1
"186","242","WEEKDAY",400,1
"48","242","WEEKDAY",20,1
"180","242","WEEKENDS/HOLIDAY",3800,1
"242","253","WEEKDAY",340,1
"242","253","WEEKENDS/HOLIDAY",100,1
"197","253","WEEKENDS/HOLIDAY",60,1
"231","253","WEEKDAY",960,1
"218","253","WEEKDAY",600,1
"218","253","WEEKENDS/HOLIDAY",120,1
"180","253","WEEKDAY",80,1
"180","253","WEEKENDS/HOLIDAY",60,1
"249","253","WEEKDAY",1020,1
"208","253","WEEKDAY",180,1
"186","253","WEEKDAY",20,1
"197","253","WEEKDAY",60,1
"249","253","WEEKENDS/HOLIDAY",200,1
"208","253","WEEKENDS/HOLIDAY",60,1
"231","253","WEEKENDS/HOLIDAY",400,1
"272","251","WEEKDAY",480,1
"260","251","WEEKENDS/HOLIDAY",20,1
"272","251","WEEKENDS/HOLIDAY",80,1
"218","251","WEEKDAY",1160,1
"253","251","WEEKDAY",40,1
"260","251","WEEKDAY",40,1
"217","251","WEEKDAY",40,1
"195","251","WEEKDAY",120,1
"218","251","WEEKENDS/HOLIDAY",60,1
"88","251","WEEKDAY",20,1
"235","251","WEEKDAY",20,1
"251","251","WEEKDAY",40,1
"216","251","WEEKENDS/HOLIDAY",20,1
"235","251","WEEKENDS/HOLIDAY",20,1
"241","251","WEEKDAY",40,1
"273","251","WEEKDAY",80,1
"216","251","WEEKDAY",20,1
"242","241","WEEKDAY",20,1
"159","241","WEEKENDS/HOLIDAY",100,1
"32","241","WEEKDAY",160,1
"205","241","WEEKDAY",140,1
"186","241","WEEKDAY",20,1
"101","241","WEEKDAY",20,1
"186","241","WEEKENDS/HOLIDAY",40,1
"236","241","WEEKENDS/HOLIDAY",40,1
"241","241","WEEKENDS/HOLIDAY",80,1
"248","241","WEEKDAY",260,1
"181","241","WEEKENDS/HOLIDAY",40,1
"236","241","WEEKDAY",20,1
"99","241","WEEKDAY",160,1
"241","241","WEEKDAY",100,1
"99","241","WEEKENDS/HOLIDAY",40,1
"248","241","WEEKENDS/HOLIDAY",240,1
"159","241","WEEKDAY",360,1
"205","241","WEEKENDS/HOLIDAY",60,1
"309","241","WEEKDAY",20,1
"121","241","WEEKDAY",40,1
"124","124","WEEKDAY",140,1
"124","124","WEEKENDS/HOLIDAY",20,1
"167","77","WEEKENDS/HOLIDAY",60,1
"167","77","WEEKDAY",240,1
"83","77","WEEKENDS/HOLIDAY",260,1
"83","77","WEEKDAY",520,1
"69","77","WEEKENDS/HOLIDAY",20,1
"108","77","WEEKDAY",120,1
"269","77","WEEKDAY",60,1
"269","77","WEEKENDS/HOLIDAY",20,1
"199","77","WEEKENDS/HOLIDAY",20,1
"170","77","WEEKDAY",60,1
"50","77","WEEKENDS/HOLIDAY",60,1
"189","214","WEEKDAY",1380,1
"200","214","WEEKDAY",760,1
"189","214","WEEKENDS/HOLIDAY",640,1
"108","214","WEEKDAY",160,1
"118","214","WEEKDAY",320,1
"214","214","WEEKDAY",3060,1
"167","214","WEEKENDS/HOLIDAY",40,1
"232","214","WEEKDAY",880,1
"117","214","WEEKDAY",1560,1
"182","214","WEEKDAY",120,1
"249","214","WEEKENDS/HOLIDAY",20,1
"200","214","WEEKENDS/HOLIDAY",120,1
"214","214","WEEKENDS/HOLIDAY",900,1
"170","214","WEEKENDS/HOLIDAY",100,1
"118","214","WEEKENDS/HOLIDAY",80,1
"137","214","WEEKDAY",20,1
"258","214","WEEKENDS/HOLIDAY",40,1
"249","214","WEEKDAY",2120,1
"58","214","WEEKDAY",20,1
"170","214","WEEKDAY",240,1
"221","214","WEEKDAY",20,1
"24","214","WEEKDAY",20,1
"232","214","WEEKENDS/HOLIDAY",160,1
"213","214","WEEKDAY",340,1
"117","214","WEEKENDS/HOLIDAY",120,1
"258","214","WEEKDAY",40,1
"199","214","WEEKDAY",3840,1
"153","214","WEEKDAY",200,1
"153","214","WEEKENDS/HOLIDAY",40,1
"199","214","WEEKENDS/HOLIDAY",1520,1
"246","214","WEEKDAY",20,1
"167","214","WEEKDAY",60,1
"266","214","WEEKDAY",3900,1
"246","214","WEEKENDS/HOLIDAY",20,1
"96","214","WEEKENDS/HOLIDAY",20,1
"9","32","WEEKDAY",20,1
"148","32","WEEKDAY",54,1
"24","32","WEEKENDS/HOLIDAY",20,1
"30","32","WEEKDAY",100,1
"100","32","WEEKDAY",12,1
"6","32","WEEKENDS/HOLIDAY",440,1
"188","32","WEEKDAY",20,1
"100","32","WEEKENDS/HOLIDAY",2,1
"29","32","WEEKENDS/HOLIDAY",20,1
"67","32","WEEKDAY",20,1
"24","32","WEEKDAY",440,1
"32","32","WEEKENDS/HOLIDAY",1520,1
"29","32","WEEKDAY",100,1
"63","32","WEEKENDS/HOLIDAY",18,1
"6","32","WEEKDAY",2000,1
"67","32","WEEKENDS/HOLIDAY",20,1
"120","32","WEEKDAY",18,1
"63","32","WEEKDAY",108,1
"32","32","WEEKDAY",2620,1
"129","32","WEEKDAY",20,1
"107","129","WEEKDAY",40,1
"236","129","WEEKDAY",20,1
"24","129","WEEKDAY",20,1
"184","129","WEEKDAY",20,1
"177","129","WEEKDAY",460,1
"30","129","WEEKENDS/HOLIDAY",20,1
"151","129","WEEKENDS/HOLIDAY",20,1
"63","129","WEEKENDS/HOLIDAY",20,1
"63","129","WEEKDAY",20,1
"136","129","WEEKENDS/HOLIDAY",20,1
"130","129","WEEKDAY",100,1
"6","129","WEEKENDS/HOLIDAY",100,1
"175","129","WEEKENDS/HOLIDAY",40,1
"177","129","WEEKENDS/HOLIDAY",80,1
"78","129","WEEKDAY",120,1
"136","129","WEEKDAY",60,1
"72","129","WEEKDAY",60,1
"64","129","WEEKDAY",240,1
"159","129","WEEKDAY",40,1
"6","129","WEEKDAY",160,1
"175","129","WEEKDAY",1420,1
"238","129","WEEKDAY",180,1
"236","129","WEEKENDS/HOLIDAY",60,1
"192","129","WEEKDAY",480,1
"240","129","WEEKDAY",40,1
"164","129","WEEKDAY",40,1
"45","53","WEEKDAY",24,1
"153","53","WEEKDAY",108,1
"153","53","WEEKENDS/HOLIDAY",18,1
"211","53","WEEKENDS/HOLIDAY",8,1
"45","53","WEEKENDS/HOLIDAY",8,1
"160","53","WEEKENDS/HOLIDAY",72,1
"148","53","WEEKDAY",6,1
"59","53","WEEKDAY",56,1
"38","53","WEEKDAY",702,1
"42","53","WEEKDAY",522,1
"210","53","WEEKENDS/HOLIDAY",36,1
"68","53","WEEKDAY",22,1
"224","53","WEEKENDS/HOLIDAY",314,1
"38","53","WEEKENDS/HOLIDAY",126,1
"121","53","WEEKDAY",232,1
"57","53","WEEKDAY",3222,1
"171","53","WEEKDAY",72,1
"57","53","WEEKENDS/HOLIDAY",2430,1
"105","53","WEEKENDS/HOLIDAY",4,1
"31","53","WEEKENDS/HOLIDAY",18,1
"82","53","WEEKDAY",90,1
"96","53","WEEKDAY",288,1
"149","53","WEEKDAY",2,1
"10","53","WEEKENDS/HOLIDAY",54,1
"59","53","WEEKENDS/HOLIDAY",20,1
"4","53","WEEKDAY",24,1
"82","53","WEEKENDS/HOLIDAY",162,1
"4","53","WEEKENDS/HOLIDAY",8,1
"42","53","WEEKENDS/HOLIDAY",522,1
"40","53","WEEKDAY",18,1
"121","53","WEEKENDS/HOLIDAY",54,1
"15","53","WEEKDAY",8,1
"61","53","WEEKENDS/HOLIDAY",16,1
"164","53","WEEKENDS/HOLIDAY",6,1
"96","53","WEEKENDS/HOLIDAY",36,1
"61","53","WEEKDAY",6,1
"15","53","WEEKENDS/HOLIDAY",8,1
"90","53","WEEKENDS/HOLIDAY",56,1
"148","53","WEEKENDS/HOLIDAY",10,1
"66","53","WEEKDAY",132,1
"22","53","WEEKDAY",36,1
"90","53","WEEKDAY",84,1
"212","53","WEEKDAY",18,1
"31","53","WEEKDAY",108,1
"224","53","WEEKDAY",1242,1
"168","53","WEEKENDS/HOLIDAY",32,1
"291","53","WEEKDAY",2,1
"10","53","WEEKDAY",18,1
"105","53","WEEKDAY",2,1
"66","53","WEEKENDS/HOLIDAY",40,1
"67","53","WEEKDAY",54,1
"101","53","WEEKENDS/HOLIDAY",420,1
"168","53","WEEKDAY",42,1
"29","53","WEEKDAY",2,1
"160","53","WEEKDAY",972,1
"92","53","WEEKDAY",216,1
"103","53","WEEKDAY",92,1
"165","53","WEEKENDS/HOLIDAY",2,1
"101","53","WEEKDAY",724,1
"210","53","WEEKDAY",36,1
"211","53","WEEKDAY",4,1
"136","53","WEEKDAY",2,1
"103","53","WEEKENDS/HOLIDAY",90,1
"167","53","WEEKDAY",92,1
"164","53","WEEKDAY",8,1
"136","53","WEEKENDS/HOLIDAY",2,1
"165","53","WEEKDAY",8,1
"167","53","WEEKENDS/HOLIDAY",36,1
"254","53","WEEKENDS/HOLIDAY",2,1
"294","309","WEEKDAY",20,1
"291","309","WEEKDAY",380,1
"227","309","WEEKENDS/HOLIDAY",100,1
"8","309","WEEKENDS/HOLIDAY",20,1
"291","309","WEEKENDS/HOLIDAY",80,1
"230","309","WEEKDAY",340,1
"139","309","WEEKDAY",20,1
"230","309","WEEKENDS/HOLIDAY",40,1
"126","309","WEEKENDS/HOLIDAY",20,1
"269","309","WEEKDAY",20,1
"262","309","WEEKENDS/HOLIDAY",40,1
"137","66","WEEKENDS/HOLIDAY",22,1
"208","66","WEEKDAY",12,1
"110","66","WEEKDAY",286,1
"113","66","WEEKENDS/HOLIDAY",22,1
"137","66","WEEKDAY",40,1
"189","66","WEEKDAY",12,1
"149","66","WEEKDAY",18,1
"202","66","WEEKDAY",108,1
"149","66","WEEKENDS/HOLIDAY",18,1
"197","66","WEEKDAY",666,1
"270","66","WEEKDAY",8,1
"236","66","WEEKDAY",180,1
"197","66","WEEKENDS/HOLIDAY",522,1
"153","66","WEEKDAY",8,1
"270","66","WEEKENDS/HOLIDAY",2,1
"202","66","WEEKENDS/HOLIDAY",90,1
"113","66","WEEKDAY",30,1
"110","66","WEEKENDS/HOLIDAY",254,1
"189","66","WEEKENDS/HOLIDAY",2,1
"236","66","WEEKENDS/HOLIDAY",18,1
"67","196","WEEKENDS/HOLIDAY",100,1
"67","196","WEEKDAY",360,1
"192","196","WEEKDAY",100,1
"192","196","WEEKENDS/HOLIDAY",60,1
"3","196","WEEKDAY",20,1
"106","212","WEEKDAY",120,1
"236","212","WEEKENDS/HOLIDAY",20,1
"175","212","WEEKENDS/HOLIDAY",20,1
"175","212","WEEKDAY",40,1
"129","212","WEEKDAY",20,1
"206","212","WEEKDAY",40,1
"196","212","WEEKDAY",600,1
"196","212","WEEKENDS/HOLIDAY",40,1
"211","212","WEEKDAY",60,1
"188","212","WEEKDAY",300,1
"51","212","WEEKENDS/HOLIDAY",140,1
"220","212","WEEKDAY",40,1
"51","212","WEEKDAY",1580,1
"188","212","WEEKENDS/HOLIDAY",200,1
"106","212","WEEKENDS/HOLIDAY",60,1
"236","212","WEEKDAY",400,1
"188","230","WEEKENDS/HOLIDAY",20,1
"155","230","WEEKDAY",20,1
"180","230","WEEKENDS/HOLIDAY",40,1
"313","230","WEEKENDS/HOLIDAY",40,1
"313","230","WEEKDAY",160,1
"180","230","WEEKDAY",80,1
"200","230","WEEKENDS/HOLIDAY",80,1
"236","230","WEEKDAY",20,1
"6","230","WEEKDAY",80,1
"170","230","WEEKENDS/HOLIDAY",40,1
"241","230","WEEKDAY",80,1
"205","230","WEEKDAY",80,1
"165","230","WEEKDAY",160,1
"165","230","WEEKENDS/HOLIDAY",60,1
"200","230","WEEKDAY",80,1
"241","230","WEEKENDS/HOLIDAY",40,1
"6","230","WEEKENDS/HOLIDAY",20,1
"205","230","WEEKENDS/HOLIDAY",40,1
"163","190","WEEKDAY",40,1
"163","190","WEEKENDS/HOLIDAY",20,1
"243","190","WEEKENDS/HOLIDAY",20,1
"167","190","WEEKDAY",60,1
"10","190","WEEKDAY",20,1
"157","190","WEEKENDS/HOLIDAY",20,1
"167","190","WEEKENDS/HOLIDAY",20,1
"149","190","WEEKDAY",60,1
"77","190","WEEKENDS/HOLIDAY",20,1
"181","190","WEEKENDS/HOLIDAY",20,1
"200","190","WEEKDAY",2100,1
"200","190","WEEKENDS/HOLIDAY",100,1
"228","190","WEEKDAY",40,1
"46","190","WEEKDAY",180,1
"180","190","WEEKDAY",240,1
"156","190","WEEKDAY",20,1
"266","190","WEEKENDS/HOLIDAY",20,1
"180","190","WEEKENDS/HOLIDAY",80,1
"190","190","WEEKDAY",80,1
"263","190","WEEKDAY",1060,1
"10","190","WEEKENDS/HOLIDAY",40,1
"157","190","WEEKDAY",60,1
"59","190","WEEKDAY",20,1
"217","190","WEEKDAY",460,1
"137","190","WEEKDAY",440,1
"228","190","WEEKENDS/HOLIDAY",20,1
"149","190","WEEKENDS/HOLIDAY",100,1
"132","190","WEEKDAY",80,1
"195","190","WEEKDAY",20,1
"263","190","WEEKENDS/HOLIDAY",300,1
"181","190","WEEKDAY",20,1
"59","190","WEEKENDS/HOLIDAY",60,1
"239","190","WEEKDAY",20,1
"132","190","WEEKENDS/HOLIDAY",80,1
"272","190","WEEKDAY",60,1
"266","190","WEEKDAY",20,1
"92","190","WEEKENDS/HOLIDAY",20,1
"137","190","WEEKENDS/HOLIDAY",80,1
"166","146","WEEKDAY",220,1
"115","146","WEEKDAY",120,1
"146","146","WEEKDAY",940,1
"158","146","WEEKDAY",40,1
"166","146","WEEKENDS/HOLIDAY",40,1
"146","146","WEEKENDS/HOLIDAY",860,1
"172","146","WEEKENDS/HOLIDAY",20,1
"56","146","WEEKENDS/HOLIDAY",60,1
"143","146","WEEKENDS/HOLIDAY",20,1
"9","146","WEEKENDS/HOLIDAY",40,1
"171","146","WEEKENDS/HOLIDAY",60,1
"147","146","WEEKDAY",20,1
"74","146","WEEKDAY",520,1
"150","146","WEEKDAY",40,1
"104","146","WEEKENDS/HOLIDAY",20,1
"130","146","WEEKDAY",140,1
"252","146","WEEKDAY",20,1
"130","146","WEEKENDS/HOLIDAY",20,1
"288","146","WEEKDAY",100,1
"150","146","WEEKENDS/HOLIDAY",100,1
"74","146","WEEKENDS/HOLIDAY",40,1
"104","146","WEEKDAY",60,1
"56","146","WEEKDAY",160,1
"188","146","WEEKDAY",40,1
"188","146","WEEKENDS/HOLIDAY",120,1
"177","146","WEEKDAY",7000,1
"152","146","WEEKDAY",20,1
"177","146","WEEKENDS/HOLIDAY",2320,1
"172","146","WEEKDAY",20,1
"9","146","WEEKDAY",40,1
"152","146","WEEKENDS/HOLIDAY",20,1
"227","189","WEEKENDS/HOLIDAY",320,1
"139","189","WEEKENDS/HOLIDAY",20,1
"153","189","WEEKDAY",380,1
"199","189","WEEKDAY",6060,1
"271","189","WEEKDAY",420,1
"108","189","WEEKDAY",180,1
"227","189","WEEKDAY",740,1
"214","189","WEEKENDS/HOLIDAY",160,1
"108","189","WEEKENDS/HOLIDAY",60,1
"110","189","WEEKDAY",120,1
"269","189","WEEKENDS/HOLIDAY",740,1
"180","189","WEEKDAY",200,1
"216","189","WEEKENDS/HOLIDAY",900,1
"118","189","WEEKDAY",40,1
"271","189","WEEKENDS/HOLIDAY",140,1
"314","189","WEEKENDS/HOLIDAY",140,1
"244","189","WEEKENDS/HOLIDAY",80,1
"290","189","WEEKENDS/HOLIDAY",1780,1
"103","189","WEEKDAY",20,1
"221","189","WEEKDAY",2060,1
"170","189","WEEKENDS/HOLIDAY",1620,1
"314","189","WEEKDAY",100,1
"272","189","WEEKENDS/HOLIDAY",240,1
"247","189","WEEKDAY",3460,1
"43","189","WEEKENDS/HOLIDAY",100,1
"290","189","WEEKDAY",2900,1
"180","189","WEEKENDS/HOLIDAY",20,1
"153","189","WEEKENDS/HOLIDAY",340,1
"197","189","WEEKDAY",200,1
"263","189","WEEKENDS/HOLIDAY",20,1
"197","189","WEEKENDS/HOLIDAY",180,1
"69","189","WEEKDAY",20,1
"275","189","WEEKDAY",80,1
"232","189","WEEKDAY",480,1
"246","189","WEEKDAY",260,1
"246","189","WEEKENDS/HOLIDAY",160,1
"258","189","WEEKDAY",1840,1
"149","189","WEEKDAY",1060,1
"149","189","WEEKENDS/HOLIDAY",600,1
"137","189","WEEKDAY",360,1
"170","189","WEEKDAY",2400,1
"182","189","WEEKDAY",6080,1
"269","189","WEEKDAY",3320,1
"103","189","WEEKENDS/HOLIDAY",20,1
"69","189","WEEKENDS/HOLIDAY",40,1
"244","189","WEEKDAY",240,1
"24","189","WEEKDAY",20,1
"48","189","WEEKENDS/HOLIDAY",40,1
"199","189","WEEKENDS/HOLIDAY",2260,1
"117","189","WEEKENDS/HOLIDAY",100,1
"216","189","WEEKDAY",1220,1
"232","189","WEEKENDS/HOLIDAY",300,1
"214","189","WEEKDAY",2940,1
"208","189","WEEKDAY",160,1
"182","189","WEEKENDS/HOLIDAY",1420,1
"48","189","WEEKDAY",200,1
"110","189","WEEKENDS/HOLIDAY",20,1
"226","189","WEEKDAY",1120,1
"189","189","WEEKDAY",25380,1
"213","189","WEEKDAY",60,1
"161","189","WEEKENDS/HOLIDAY",20,1
"200","189","WEEKDAY",20,1
"221","189","WEEKENDS/HOLIDAY",180,1
"189","189","WEEKENDS/HOLIDAY",9000,1
"43","189","WEEKDAY",120,1
"272","189","WEEKDAY",1080,1
"213","189","WEEKENDS/HOLIDAY",20,1
"208","189","WEEKENDS/HOLIDAY",20,1
"226","189","WEEKENDS/HOLIDAY",420,1
"137","189","WEEKENDS/HOLIDAY",140,1
"117","189","WEEKDAY",60,1
"258","189","WEEKENDS/HOLIDAY",980,1
"247","189","WEEKENDS/HOLIDAY",2140,1
"216","247","WEEKDAY",40,1
"218","247","WEEKDAY",40,1
"272","247","WEEKENDS/HOLIDAY",20,1
"226","247","WEEKDAY",280,1
"306","247","WEEKENDS/HOLIDAY",240,1
"306","247","WEEKDAY",360,1
"254","247","WEEKDAY",160,1
"226","247","WEEKENDS/HOLIDAY",100,1
"218","247","WEEKENDS/HOLIDAY",20,1
"247","247","WEEKENDS/HOLIDAY",120,1
"203","247","WEEKENDS/HOLIDAY",20,1
"254","247","WEEKENDS/HOLIDAY",60,1
"272","247","WEEKDAY",480,1
"247","247","WEEKDAY",340,1
"201","247","WEEKDAY",100,1
"189","182","WEEKDAY",540,1
"170","182","WEEKENDS/HOLIDAY",320,1
"288","182","WEEKDAY",380,1
"110","182","WEEKENDS/HOLIDAY",60,1
"247","182","WEEKENDS/HOLIDAY",320,1
"247","182","WEEKDAY",680,1
"213","182","WEEKDAY",20,1
"66","182","WEEKDAY",260,1
"182","182","WEEKENDS/HOLIDAY",2580,1
"189","182","WEEKENDS/HOLIDAY",260,1
"149","182","WEEKDAY",180,1
"200","182","WEEKDAY",160,1
"161","182","WEEKENDS/HOLIDAY",160,1
"108","182","WEEKDAY",800,1
"182","182","WEEKDAY",15200,1
"199","182","WEEKENDS/HOLIDAY",620,1
"254","182","WEEKDAY",1180,1
"53","182","WEEKENDS/HOLIDAY",40,1
"288","182","WEEKENDS/HOLIDAY",140,1
"109","182","WEEKENDS/HOLIDAY",60,1
"266","182","WEEKENDS/HOLIDAY",80,1
"266","182","WEEKDAY",260,1
"170","182","WEEKDAY",300,1
"53","182","WEEKDAY",140,1
"83","182","WEEKDAY",20,1
"214","182","WEEKENDS/HOLIDAY",600,1
"246","182","WEEKDAY",40,1
"149","182","WEEKENDS/HOLIDAY",220,1
"269","182","WEEKDAY",5260,1
"269","182","WEEKENDS/HOLIDAY",1040,1
"117","182","WEEKENDS/HOLIDAY",80,1
"110","182","WEEKDAY",20,1
"198","182","WEEKDAY",40,1
"199","182","WEEKDAY",9480,1
"48","182","WEEKENDS/HOLIDAY",20,1
"254","182","WEEKENDS/HOLIDAY",180,1
"83","182","WEEKENDS/HOLIDAY",20,1
"200","182","WEEKENDS/HOLIDAY",40,1
"153","182","WEEKDAY",4320,1
"109","182","WEEKDAY",280,1
"214","182","WEEKDAY",2140,1
"48","182","WEEKDAY",100,1
"117","182","WEEKDAY",320,1
"108","182","WEEKENDS/HOLIDAY",100,1
"66","182","WEEKENDS/HOLIDAY",140,1
"167","182","WEEKENDS/HOLIDAY",40,1
"161","182","WEEKDAY",500,1
"153","182","WEEKENDS/HOLIDAY",720,1
"137","182","WEEKDAY",380,1
"167","182","WEEKDAY",160,1
"48","102","WEEKENDS/HOLIDAY",36,1
"48","102","WEEKDAY",72,1
"188","102","WEEKDAY",8,1
"69","64","WEEKENDS/HOLIDAY",20,1
"39","64","WEEKENDS/HOLIDAY",20,1
"95","64","WEEKENDS/HOLIDAY",200,1
"72","64","WEEKDAY",200,1
"45","64","WEEKENDS/HOLIDAY",60,1
"136","64","WEEKENDS/HOLIDAY",80,1
"136","64","WEEKDAY",20,1
"30","64","WEEKDAY",160,1
"29","64","WEEKDAY",80,1
"27","64","WEEKDAY",60,1
"57","64","WEEKENDS/HOLIDAY",20,1
"3","64","WEEKENDS/HOLIDAY",20,1
"3","64","WEEKDAY",20,1
"45","64","WEEKDAY",40,1
"95","64","WEEKDAY",520,1
"30","64","WEEKENDS/HOLIDAY",20,1
"29","64","WEEKENDS/HOLIDAY",80,1
"72","64","WEEKENDS/HOLIDAY",20,1
"36","64","WEEKDAY",60,1
"211","64","WEEKDAY",500,1
"57","64","WEEKDAY",140,1
"9","68","WEEKENDS/HOLIDAY",20,1
"103","68","WEEKENDS/HOLIDAY",40,1
"68","68","WEEKENDS/HOLIDAY",100,1
"108","68","WEEKENDS/HOLIDAY",20,1
"77","68","WEEKDAY",620,1
"69","68","WEEKENDS/HOLIDAY",1340,1
"232","68","WEEKDAY",40,1
"199","68","WEEKDAY",80,1
"214","68","WEEKENDS/HOLIDAY",40,1
"163","68","WEEKDAY",260,1
"24","68","WEEKDAY",860,1
"108","68","WEEKDAY",40,1
"9","68","WEEKDAY",100,1
"214","68","WEEKDAY",20,1
"218","68","WEEKDAY",80,1
"103","68","WEEKDAY",120,1
"167","68","WEEKDAY",240,1
"163","68","WEEKENDS/HOLIDAY",80,1
"167","68","WEEKENDS/HOLIDAY",80,1
"189","68","WEEKDAY",20,1
"69","68","WEEKDAY",5120,1
"68","68","WEEKDAY",120,1
"24","68","WEEKENDS/HOLIDAY",120,1
"151","171","WEEKENDS/HOLIDAY",40,1
"163","171","WEEKDAY",20,1
"9","171","WEEKENDS/HOLIDAY",20,1
"171","171","WEEKENDS/HOLIDAY",1600,1
"21","171","WEEKDAY",40,1
"56","171","WEEKDAY",20,1
"160","171","WEEKDAY",200,1
"135","171","WEEKDAY",8720,1
"104","171","WEEKENDS/HOLIDAY",320,1
"74","171","WEEKDAY",560,1
"74","171","WEEKENDS/HOLIDAY",220,1
"104","171","WEEKDAY",680,1
"64","171","WEEKENDS/HOLIDAY",80,1
"135","171","WEEKENDS/HOLIDAY",2200,1
"24","171","WEEKDAY",600,1
"128","171","WEEKDAY",300,1
"167","171","WEEKENDS/HOLIDAY",20,1
"31","171","WEEKDAY",140,1
"9","171","WEEKDAY",20,1
"24","171","WEEKENDS/HOLIDAY",140,1
"128","171","WEEKENDS/HOLIDAY",240,1
"114","171","WEEKDAY",80,1
"245","171","WEEKDAY",20,1
"175","171","WEEKDAY",180,1
"167","171","WEEKDAY",300,1
"171","171","WEEKDAY",5400,1
"170","171","WEEKENDS/HOLIDAY",40,1
"151","171","WEEKDAY",20,1
"64","171","WEEKDAY",20,1
"160","171","WEEKENDS/HOLIDAY",240,1
"233","219","WEEKDAY",20,1
"177","219","WEEKENDS/HOLIDAY",120,1
"152","219","WEEKDAY",1640,1
"211","219","WEEKDAY",128,1
"164","219","WEEKDAY",60,1
"237","219","WEEKDAY",580,1
"215","219","WEEKENDS/HOLIDAY",60,1
"28","219","WEEKDAY",20,1
"215","219","WEEKDAY",60,1
"219","219","WEEKDAY",560,1
"259","219","WEEKENDS/HOLIDAY",120,1
"285","219","WEEKDAY",40,1
"237","219","WEEKENDS/HOLIDAY",200,1
"211","219","WEEKENDS/HOLIDAY",54,1
"110","219","WEEKDAY",20,1
"219","219","WEEKENDS/HOLIDAY",100,1
"259","219","WEEKDAY",100,1
"252","219","WEEKDAY",440,1
"152","219","WEEKENDS/HOLIDAY",700,1
"6","29","WEEKENDS/HOLIDAY",260,1
"136","29","WEEKDAY",20,1
"195","29","WEEKDAY",20,1
"53","29","WEEKDAY",40,1
"24","29","WEEKDAY",2040,1
"63","29","WEEKENDS/HOLIDAY",20,1
"49","29","WEEKENDS/HOLIDAY",100,1
"35","29","WEEKENDS/HOLIDAY",20,1
"15","29","WEEKDAY",20,1
"35","29","WEEKDAY",40,1
"30","29","WEEKDAY",240,1
"313","29","WEEKENDS/HOLIDAY",20,1
"9","29","WEEKDAY",100,1
"4","29","WEEKENDS/HOLIDAY",80,1
"49","29","WEEKDAY",1980,1
"30","29","WEEKENDS/HOLIDAY",160,1
"74","29","WEEKENDS/HOLIDAY",80,1
"36","29","WEEKDAY",20,1
"206","29","WEEKENDS/HOLIDAY",20,1
"110","29","WEEKDAY",80,1
"24","29","WEEKENDS/HOLIDAY",600,1
"119","29","WEEKENDS/HOLIDAY",20,1
"64","29","WEEKENDS/HOLIDAY",100,1
"29","29","WEEKDAY",2220,1
"60","29","WEEKDAY",420,1
"137","29","WEEKDAY",20,1
"4","29","WEEKDAY",20,1
"212","29","WEEKDAY",20,1
"130","29","WEEKDAY",20,1
"74","29","WEEKDAY",20,1
"159","29","WEEKENDS/HOLIDAY",20,1
"28","29","WEEKDAY",20,1
"9","29","WEEKENDS/HOLIDAY",60,1
"212","29","WEEKENDS/HOLIDAY",20,1
"119","29","WEEKDAY",20,1
"64","29","WEEKDAY",100,1
"60","29","WEEKENDS/HOLIDAY",80,1
"135","29","WEEKENDS/HOLIDAY",80,1
"125","29","WEEKENDS/HOLIDAY",20,1
"159","29","WEEKDAY",20,1
"51","29","WEEKDAY",300,1
"67","29","WEEKDAY",40,1
"146","29","WEEKDAY",60,1
"29","29","WEEKENDS/HOLIDAY",640,1
"6","29","WEEKDAY",280,1
"63","29","WEEKDAY",180,1
"25","61","WEEKDAY",1920,1
"211","61","WEEKDAY",20,1
"126","61","WEEKDAY",20,1
"126","61","WEEKENDS/HOLIDAY",60,1
"49","61","WEEKDAY",20,1
"2","61","WEEKDAY",500,1
"9","61","WEEKDAY",60,1
"25","61","WEEKENDS/HOLIDAY",540,1
"27","61","WEEKDAY",100,1
"113","61","WEEKENDS/HOLIDAY",20,1
"8","61","WEEKDAY",160,1
"113","61","WEEKDAY",60,1
"53","61","WEEKDAY",420,1
"2","61","WEEKENDS/HOLIDAY",60,1
"53","61","WEEKENDS/HOLIDAY",40,1
"7","61","WEEKENDS/HOLIDAY",40,1
