"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8770008,1.382241667,0.13245117346467,0.986672109230956,0.0003014082218785,0.125,"67071","Bef Gerald Dr","Yio Chu Kang Rd","Hougang",-1.26829478341397
103.876735,1.382565,0.0598917189598572,0.983688746631551,0.0082218582911981,0.125,"67079","Ch Of St. Vincent De Paul","Yio Chu Kang Rd","Hougang",-1.32812843293868
103.868837,1.389901807,0.029799106558352,0.977050898639478,0.00176191404441066,0.125,"67081","Aft Yio Chu Kang Rd","Sengkang West Rd","Sengkang",-1.36671114769438
103.8691602,1.390294064,0.0353481666755559,0.984781034589143,0.000855047965549974,0.125,"67089","Bef Fernvale Lane","Sengkang West Rd","Sengkang",-1.3583404979625
103.8995695,1.39143144,0.0235935806099979,0.984235033052658,0.622431976966798,0.25,"67101","Blk 250A","Sengkang East Way","Sengkang",-0.193815097245392
103.8999867,1.391028856,0.0338703287947399,0.985050881348556,0.26106934790583,0.125,"67109","Blk 235","Sengkang East Way","Sengkang",-1.1285275842363
103.9023725,1.391053694,0.0110800158676323,0.982393881532401,0.423492358822138,0.125,"67111","Chij St. Joseph'S Convent","Sengkang East Way","Sengkang",-1.03100405416868
103.9032358,1.390508244,0.00945378664072924,0.984573938424115,0.22064336825422,0.125,"67119","Blk 128","Sengkang East Way","Sengkang",-1.1852498411401
103.90519,1.389498056,0.0111560542080901,0.982869744493429,0.288137153323512,0.125,"67121","Blk 142A","Sengkang East Way","Sengkang",-1.13060498845647
103.9049889,1.389368441,0.00937774830027144,0.98409726674495,0.324292717557075,0.125,"67129","Blk 137","Sengkang East Way","Sengkang",-1.10406493939519
103.9052739,1.387678056,0.0169432494862987,0.983345878055125,0.319038176839649,0.125,"67131","Bakau Stn/Blk 122F","Rivervale Dr","Sengkang",-1.10095215502124
103.9041758,1.387157147,0.0193281000789143,0.983675618359951,0.476632347904441,0.25,"67139","Nth Spring Pr Sch","Rivervale Dr","Sengkang",-0.292435125184566
103.9035319,1.386021111,0.0170192878267565,0.983822282448374,0.217068266194403,0.25,"67141","Blk 119D","Rivervale Dr","Sengkang",-0.487947943081983
103.902155,1.383533056,0,0,0.147689635940737,0,"67151","Kangkar Stn Exit B","Rivervale Dr","Sengkang",-Inf
103.902256,1.384367938,0.0146429050587596,0.983201217457484,0.239667564788085,0.125,"67159","Kangkar Stn Exit A","Rivervale Dr","Sengkang",-1.16534924237973
103.8992683,1.382125,0,0,0,0,"67161","Opp Blk 101","Sengkang East Ave","Sengkang",-Inf
103.8992222,1.382534701,0.0145668667183018,0.98272708513725,0.352253713811441,0.125,"67169","Blk 101","Sengkang East Ave","Sengkang",-1.07873392159667
103.8989769,1.387312096,0.0316551433320089,0.985281033211966,0.460867423417184,0.25,"67171","Blk 225A","Compassvale Dr","Sengkang",-0.290339045855655
103.8979957,1.387413939,0.0149248456173151,0.984297676155125,0.147689635940737,0.125,"67179","Opp Blk 225A","Compassvale Dr","Sengkang",-1.24161103028386
103.8977802,1.39101786,0.0419727434567357,0.984841153351988,0.126956212518715,0.25,"67181","Blk 240","Compassvale Rd","Sengkang",-0.540119307435511
103.8974261,1.390599559,0.0234462591616091,0.984434834437338,0.843562202198126,0.25,"67189","Opp Blk 241","Compassvale Rd","Sengkang",-0.0660849083898458
103.8971088,1.3890889,0.0523967162499815,0.984813738661358,0.607997487075685,0.375,"67191","Blk 223D","Compassvale Rd","Sengkang",0.230755580219011
103.8968917,1.388948708,0.0752194008210557,0.984774622175579,0.473179723481429,0.25,"67199","Opp Blk 223D","Compassvale Rd","Sengkang",-0.240841117444737
103.8962889,1.386697098,0.0172125657803893,0.984643819645331,0.413671372114208,0.125,"67201","Blk 206A","Compassvale Rd","Sengkang",-1.03074584143522
103.896181,1.386908396,0.0558094223990148,0.984297515936614,0.478403972848481,0.125,"67209","Blk 203","Compassvale Rd","Sengkang",-0.948905779482306
103.8976592,1.383938281,0.0172886041208471,0.985119679710664,0.281455117405032,0.125,"67211","Ranggung Stn Exit A","Sengkang East Ave","Sengkang",-1.12862523791631
103.8975137,1.383688353,0.0751916706671917,0.983831890162457,0.703138851045743,0.25,"67219","Ranggung Stn Exit B","Sengkang East Ave","Sengkang",-0.0962922130863102
103.9063945,1.391162469,0.00346539090224982,0.982869904439083,0.18077228270621,0.125,"67221","Rumbia Stn Exit B/Blk 153","Rivervale Dr","Sengkang",-1.22526819817911
103.9061436,1.391057778,0.00785666242405749,0.982936124564941,0.324292717557075,0.125,"67229","Rumbia Stn Exit A","Rivervale Dr","Sengkang",-1.10615842576758
103.9039566,1.393222056,0.00338935256179203,0.982394201241963,0.265691805204174,0.125,"67231","Rivervale Pr Sch","Rivervale Dr","Sengkang",-1.15613375898074
103.9037334,1.393050302,0.00793270076451528,0.983412295879947,0.22064336825422,0.125,"67239","Opp Rivervale Pr Sch","Rivervale Dr","Sengkang",-1.18734332545597
103.8984414,1.392996122,0.014598135452944,0.98436416948155,0.115331920871893,0.125,"67241","Blk 248A","Compassvale Rd","Sengkang",-1.27049834056975
103.8985042,1.393765715,0.0123281488382623,0.982661201353345,0.573945684093827,0.125,"67249","Blk 259C","Compassvale Rd","Sengkang",-0.929163141049969
103.9003122,1.394428622,0.0166925776623855,0.983888738058722,0.169510202534303,0.25,"67251","Compassvale Stn Exit A","Compassvale St","Sengkang",-0.528095614738518
103.9004624,1.394653861,0.0146507060690772,0.983137056320268,0.390503092044139,0.25,"67259","Compassvale Stn Exit B","Compassvale St","Sengkang",-0.357404358630686
103.8946421,1.386587413,0,0.984626188512456,0,0.125,"67261","Blk 203B","Sengkang East Ave","Sengkang",-1.39401096340451
103.8951336,1.386054076,0.0195343249490932,0.00123769245847984,0.47840397284848,0.125,"67269","Opp Blk 203A","Sengkang East Ave","Sengkang",-1.66789552648675
103.8920896,1.388251387,0.159165342939711,0.984755705841357,0.358331451789428,0.125,"67271","Blk 201 CP","Sengkang East Rd","Sengkang",-0.939988418199084
103.8916788,1.388093054,0.10559588408417,0.983794260578288,0.0324491050872304,0.125,"67279","Blk 301D","Sengkang East Rd","Sengkang",-1.26211203452015
103.8729858,1.389250235,0.00217725624360341,0.000137412218853923,0.0219697056336956,0.125,"67281","Blk 403A","Fernvale Lane","Sengkang",-2.05539740034008
103.8732874,1.389664311,0,0,0,0,"67289","Opp Blk 405C","Fernvale Lane","Sengkang",-Inf
103.8897179,1.387179564,0,0,0,0,"67291","Blk 303B","Sengkang East Ave","Sengkang",-Inf
103.8897322,1.386835756,0.015203903817279,0.000962458650826294,0.221463491556078,0.125,"67299","Opp Blk 303B","Sengkang East Ave","Sengkang",-1.86334034005427
103.8869443,1.388889301,0,0,0,0,"67301","Blk 305D","Sengkang East Ave","Sengkang",-Inf
103.887591,1.388137999,0.0130364346868038,0.000824882683843159,0.150680074132941,0.125,"67309","Opp Blk 305 CP","Sengkang East Ave","Sengkang",-1.92531167089389
103.8898025,1.396958491,0,0,1.23107730983281e-17,0,"67311","Blk 330","Anchorvale St","Sengkang",-Inf
103.8888966,1.397380478,0,0.000137412218853923,0,0.125,"67319","Blk 336B","Anchorvale St","Sengkang",-2.07930413890118
103.8842549,1.390567926,2.25856456805333e-06,0.000137412218853923,1.68084699466729e-17,0.125,"67321","Blk 311A","Sengkang East Ave","Sengkang",-2.07930188033916
103.8846017,1.390019742,0.0108712241208967,0.000687334008147425,0.102520214872344,0.125,"67329","Opp Blk 310B","Sengkang East Ave","Sengkang",-1.97034322295293
103.8925215,1.386768071,0,0,0,0,"67331","Blk 200B","Sengkang East Ave","Sengkang",-Inf
103.8926909,1.386480382,0.0173698672380421,0.00110006190905473,0.325498101686206,0.125,"67339","Opp Blk 200B","Sengkang East Ave","Sengkang",-1.77933303424976
103.8950517,1.388647795,0.0104398382883985,0.98510524601989,0.0693668513860372,0.25,"67341","Opp Blk 204 CP","Compassvale Dr","Sengkang",-0.623169962552423
103.8953369,1.388378109,0.00978786598308711,0.982859827922509,0.413671372114208,0.125,"67349","Blk 204 CP","Compassvale Dr","Sengkang",-1.03897097604506
103.8913443,1.389951583,0.0103637999479407,0.984628272172471,0.101952598540997,0.125,"67351","Blk 321 CP","Anchorvale Dr","Sengkang",-1.2866157537614
103.8904201,1.390087401,0.0098639043235449,0.983335795809643,0.281455117405032,0.125,"67359","Nan Chiau High Sch","Anchorvale Dr","Sengkang",-1.1368495529027
103.8883491,1.390995059,0.0102877616074829,0.984151569596703,0.149845814557959,0.125,"67361","Blk 313B","Anchorvale Dr","Sengkang",-1.24438707792416
103.8885346,1.390717311,0.00993994266400269,0.983812034341461,0.191497377999872,0.125,"67369","Blk 306 CP","Anchorvale Dr","Sengkang",-1.20931959471774
103.8871397,1.392599722,0.0102117232670251,0.983675138061233,0.220237330503247,0.125,"67371","Blk 313 CP","Anchorvale Rd","Sengkang",-1.18528497821374
103.887009,1.392725618,0.0100159810044605,0.984288543748871,0.1302916291554,0.125,"67379","Opp Blk 313 CP","Anchorvale Rd","Sengkang",-1.26173927620367
103.8884427,1.394590402,0.0289926914568632,0.984765324263041,0.0890440763063573,0.125,"67381","Blk 326 CP","Sengkang East Way","Sengkang",-1.28006018758205
103.888691,1.394243778,0.0295139358939618,0.983385728117988,0.323695939658262,0.25,"67389","Blk 317B","Sengkang East Way","Sengkang",-0.391974450767061
103.8914449,1.394256762,0.029068729797321,0.985242376115403,0.0605841076769249,0.25,"67391","Blk 333B","Sengkang East Way","Sengkang",-0.613079301838332
103.8916701,1.39385006,0.029437897553504,0.982909731858107,0.47575522783455,0.125,"67399","Blk 325 CP","Sengkang East Way","Sengkang",-0.97669341380614
103.8953174,1.392908423,0.0396219632690696,0.984368655968267,0.0712631963718367,0.25,"67401","Opp Sengkang Stn/Blk 260A","Sengkang East Way","Sengkang",-0.593297895282026
103.8960682,1.392339157,0.13020617094717,0.985528095749864,0.699245832526856,0.375,"67409","Sengkang Stn","Sengkang East Way","Sengkang",0.35764026189546
103.8943683,1.394956244,0.287401917299393,0.985237724551714,0.0142352970419593,0.125,"67411","Opp Sengkang General Hosp","Sengkang East Rd","Sengkang",-1.12694177770164
103.8938828,1.394510564,0.216327787969035,0.981791605727439,0.505798005563589,0.125,"67419","Sengkang General Hosp","Sengkang East Rd","Sengkang",-0.790280951103902
103.8937672,1.396166925,0,0.000137412218853923,0,0.125,"67421","Cheng Lim Stn Exit B","Anchorvale St","Sengkang",-2.07930413890118
103.8938175,1.396373407,0,0,1.5775610973245e-17,0,"67429","Cheng Lim Stn Exit A","Anchorvale St","Sengkang",-Inf
103.897395,1.395213596,0,0,0.115331920871893,0,"67431","Opp Blk 291A","Compassvale St","Sengkang",-Inf
103.8973703,1.395493749,0,0.983465273872735,0,0.125,"67439","Blk 291A","Compassvale St","Sengkang",-1.39459608836136
103.8934667,1.392309539,0.375106895158406,0.985714082388411,0.526661105685615,0.375,"67441","Sengkang Community Hub","Sengkang East Rd","Sengkang",0.446763872592791
103.8930712,1.392032891,0.213513572544299,0.984268997529596,0.0441556621882609,0.25,"67449","Blk 323B","Sengkang East Rd","Sengkang",-0.464315267208266
103.8896058,1.383046111,0.159317419620627,0.985706539418605,0.165879338282124,0.125,"67451","Bef Buangkok Dr","Sengkang East Rd","Sengkang",-1.09215975194476
103.8891108,1.382886389,0.105443807403255,0.982845593050199,0.0700963426523868,0.125,"67459","Aft Buangkok Dr","Sengkang East Rd","Sengkang",-1.22691298622677
103.8912153,1.385752735,0.159241381280169,0.98523098785005,0.243802756564611,0.125,"67461","Aft Sengkang East Ave","Sengkang East Rd","Sengkang",-1.02776703218225
103.8907422,1.38533639,0.105519845743712,0.983319792494604,0.0476923850206488,0.125,"67469","Bef Sengkang East Ave","Sengkang East Rd","Sengkang",-1.24776374807898
103.8801814,1.392185679,3.0114194240711e-06,0.000274851729108533,2.5120134049668e-17,0.125,"67471","Layar Stn Exit B","Sengkang West Ave","Sengkang",-2.07916371630065
103.8801967,1.391982037,0.00869999071614142,0.000549812623774683,0.0697530480918037,0.125,"67479","Layar Stn Exit A/Blk 417A","Sengkang West Ave","Sengkang",-2.00280169061238
103.8776459,1.391497941,2.25856456805333e-06,0.000412318530754198,1.65393679266258e-17,0.125,"67481","Fernvale Stn/Blk 439A","Sengkang West Ave","Sengkang",-2.07902704956699
103.877085,1.39100245,0.00652725160167412,0.000412318530754198,0.047458813114622,0.125,"67489","Opp Fernvale Stn","Sengkang West Ave","Sengkang",-2.02615621396881
103.8746649,1.390875385,0,0.000549812623774683,0,0.125,"67491","Opp Fernvale Pr Sch","Sengkang West Ave","Sengkang",-2.07889188014764
103.8746787,1.390680287,0.00435300677749478,0.000274851729108533,0.0322901866493958,0.125,"67499","Fernvale Pr Sch","Sengkang West Ave","Sengkang",-2.04304335171993
103.90365,1.383549732,0,0,0,0,"67501","Blk 117C","Sengkang East Dr","Sengkang",-Inf
103.904338,1.3840964,0.0486629353876526,0.985372149104127,0.0243897415558289,0.125,"67509","Opp Blk 119A","Sengkang East Dr","Sengkang",-1.32202214541869
103.9062452,1.386030416,0,0,0,0,"67511","Blk 121E","Sengkang East Dr","Sengkang",-Inf
103.9062883,1.385653333,0.0485868970471948,0.984896947421198,0.0358470577757924,0.125,"67519","Opp Blk 121E","Sengkang East Dr","Sengkang",-1.31121159382079
103.9083991,1.387109674,0.00224727174521306,0.981716371685597,1.05137425527786e-17,0.125,"67521","Blk 160","Sengkang East Dr","Sengkang",-1.39323346768122
103.9092635,1.387316668,0.0506813392566363,0.984425380050375,0.0526865587419026,0.25,"67529","Opp Blk 157A","Sengkang East Dr","Sengkang",-0.600180597884494
103.9067669,1.387868072,0,0.982043713032243,0,0.125,"67531","Blk 158C","Sengkang East Way","Sengkang",-1.39531305100403
103.9066129,1.387720204,0,0,0.0358470577757924,0,"67539","Blk 122C","Sengkang East Way","Sengkang",-Inf
103.8863325,1.394782569,0.0166549060764439,0.984292228742927,0.00058176040633617,0.125,"67541","Hockey Stadium","Sengkang East Way","Sengkang",-1.3770799256105
103.8861823,1.394546604,0.0172085232723513,0.976571034199358,0.220237330503247,0.125,"67549","Opp Hockey Stadium","Sengkang East Way","Sengkang",-1.18197049247646
103.8792729,1.396005293,0.0165788677359861,0.983819400155634,0.000855047965549964,0.125,"67551","Blk 471A","Sengkang West Way","Sengkang",-1.37711994386949
103.880945,1.395493907,0.0172845616128091,0.977039939025755,0.149845814557959,0.125,"67559","Opp Blk 471A","Sengkang West Way","Sengkang",-1.24107605391513
103.876977,1.395458285,0.0165028293955283,0.983346838275311,0.00125671499027501,0.125,"67561","Opp Blk 432A","Sengkang West Way","Sengkang",-1.3770317380635
103.877,1.395049992,0.0173605999532669,0.977509107513372,0.101952598540997,0.125,"67569","Blk 432A","Sengkang West Way","Sengkang",-1.28330819323799
103.8739192,1.395157967,0.0164267910550705,0.98287454287636,0.00184706897205011,0.125,"67571","Aft Lor Tanggam","Sengkang West Way","Sengkang",-1.37675526434368
103.8734686,1.394836197,0.0174366382937247,0.977978539884652,0.0693668513860372,0.125,"67579","Bef Jln Kayu","Sengkang West Way","Sengkang",-1.31301304783352
103.8897473,1.391042049,0,0,0,0,"67581","Blk 319A","Anchorvale Link","Sengkang",-Inf
103.8953648,1.39790048,0.287325878958935,0.984761637188351,0.0209224650597715,0.125,"67591","Blk 286B","Sengkang East Rd","Sengkang",-1.12066901590277
103.8949066,1.397200437,0.216403826309493,0.982266007500061,0.344136545663179,0.25,"67599","Opp Blk 293D","Sengkang East Rd","Sengkang",-0.210403066729299
103.8932683,1.383344707,0.159241381280169,0.98523098785005,0.243802756564611,0.125,"67601","Buangkok Stn Exit B","Sengkang Ctrl","Sengkang",-1.02776703218225
103.8930398,1.383933053,0.105519845743712,0.983319792494604,0.0476923850206488,0.125,"67609","Buangkok Stn Exit A","Sengkang Ctrl","Sengkang",-1.24776374807898
103.8942627,1.387762938,0.159165342939711,0.984755705841357,0.358331451789428,0.125,"67611","Blk 204C","Sengkang Ctrl","Sengkang",-0.939988418199084
103.8940144,1.387767979,0.10559588408417,0.983794260578288,0.0324491050872304,0.125,"67619","Blk 201C","Sengkang Ctrl","Sengkang",-1.26211203452015
103.8902513,1.380958026,0.105443807403255,0.982845593050199,0.0700963426523868,0.125,"67621","Opp Blk 558","Buangkok Dr","Sengkang",-1.22691298622677
103.890605,1.380279751,0.159317419620627,0.985706539418605,0.165879338282124,0.125,"67629","Blk 557","Buangkok Dr","Sengkang",-1.09215975194476
103.8934405,1.398044,0,0,0,0,"67641","BEF ANCHORVALE ST","Anchorvale Cres","Sengkang",-Inf
103.8933425,1.398051,0,0,0,0,"67649","AFT ANCHORVALE ST","Anchorvale Cres","Sengkang",-Inf
103.8704002,1.389398338,0,0,0.0149478221006279,0,"67651","Bef Sengkang West Rd","Fernvale Lane","Sengkang",-Inf
103.8707436,1.389805947,0,0,0,0,"67659","Aft Sengkang West Rd","Fernvale Lane","Sengkang",-Inf
103.908784,1.388894001,0,0,0,0,"67661","Opp Blk 178A","Rivervale Cres","Sengkang",-Inf
103.9071275,1.392005129,0,0,0,0,"67671","Blk 156A CP","Rivervale Cres","Sengkang",-Inf
103.8887775,1.39899,0,0,0,0,"67691","BLK 338A","Anchorvale Cres","Sengkang",-Inf
103.889524,1.3988295,0,0,0,0,"67699","BLK 334A","Anchorvale Cres","Sengkang",-Inf
103.877445,1.3984935,0,0,0,0,"67701","AFT BLK 467B","Fernvale St","Sengkang",-Inf
103.8947799,1.380132945,0,0,0,0,"67711","Bef Sengkang Fire Stn","Buangkok Dr","Sengkang",-Inf
103.8952724,1.379721325,0,0,0,0,"67719","Opp Sengkang Fire Stn","Buangkok Dr","Hougang",-Inf
103.8981924,1.379713497,0,0,0,0,"67721","Aft Punggol Rd","Buangkok Dr","Sengkang",-Inf
103.8987257,1.37948933,0,0,0,0,"67729","Bef Punggol Rd","Buangkok Dr","Hougang",-Inf
103.9013807,1.380187386,0,0,0,0,"67731","Bef Sengkang East Dr","Buangkok Dr","Sengkang",-Inf
103.9019509,1.379984232,0,0,0,0,"67739","Aft Sengkang East Dr","Buangkok Dr","Hougang",-Inf
103.875622,1.3971275,0,0,0,0,"67741","THANGGAM STN","Fernvale Rd","Sengkang",-Inf
103.8972022,1.391295223,0,0,0,0,"67759","COMPASSVALE INT","Compassvale Rd","Sengkang",-Inf
103.887595,1.396006,0,0,0,0,"67761","OPP BLK 326D","Anchorvale Rd","Sengkang",-Inf
103.8876638,1.396073786,0,0,0,0,"67769","BLK 326D","Anchorvale Rd","Sengkang",-Inf
103.8701031,1.391316927,0.0298751448988098,0.977516418015435,0.00119877699462915,0.125,"68011","Bef Jln Kayu","Sengkang West Ave","Sengkang",-1.36696418326045
103.8706061,1.391066941,0.0352721283350982,0.984309532409964,0.00125671499027499,0.125,"68019","Aft Jln Kayu","Sengkang West Ave","Sengkang",-1.35825028659563
103.872471,1.393179098,0.0299511832392676,0.977982197183861,0.000815627917497403,0.125,"68021","Opp Blk 448A","Jln Kayu","Sengkang",-1.36703760725359
103.8726496,1.393121621,0.0351960899946404,0.983838295366392,0.00184706897205011,0.125,"68029","Blk 448A","Jln Kayu","Sengkang",-1.35797180754838
103.873073,1.397050243,0.049709625908951,0.97844823636229,0.0477509909646324,0.125,"68031","Jln Kayu Shophouse","Jln Kayu","Sengkang",-1.30196919045553
103.8731139,1.396529722,0.0537165704042963,0.984362086478025,0.00271474742794599,0.25,"68039","Aft Abundant Grace Ch","Jln Kayu","Sengkang",-0.645962291065112
103.8729605,1.398516603,0.0536405320638385,0.983889218479916,0.00399002620316845,0.125,"68049","Opp Jln Tari Lilin","Jln Kayu","Sengkang",-1.33814894390107
103.8723207,1.399550119,0.0497856642494088,0.978918197169231,0.0324889795962162,0.125,"68051","Bef TPE","Jln Kayu","Sengkang",-1.31633282502375
103.8724353,1.399786389,0.0535644937233807,0.983416617222119,0.00586437947710532,0.125,"68059","Aft TPE","Jln Kayu","Sengkang",-1.33659419793843
103.8720632,1.407192121,0.0238752860488917,0.00151303543069297,0.0150398476326012,0.125,"68061","Sing-China Bldg","Piccadilly","Others",-2.03940705102718
103.8722803,1.407572176,0.0247117077939275,0.983272424474187,2.47844034442531e-17,0.125,"68069","Opp Sing-China Bldg","Piccadilly","Others",-1.37028200927081
103.8668124,1.405593236,0.0195478763365016,0.00123769245847984,0.00696226904085977,0.125,"68081","Bef Seletar A'Space Rise","Seletar Aerospace Dr","Others",-2.05190719964072
103.8666675,1.405701961,0.0202322214006217,0.983928613955313,2.84771874980435e-17,0.125,"68089","Aft Seletar A'Space Rise","Seletar Aerospace Dr","Others",-1.37433224491021
103.8711693,1.408856998,0.0217123340475527,0.0013753502990465,0.0102328620410767,0.125,"68091","Aft Baker St","Seletar Aerospace Dr","Others",-2.04640629692757
103.8709531,1.4088501,0.0224727174521306,0.983600535003816,2.910580010245e-17,0.125,"68099","Bef Baker St","Seletar Aerospace Dr","Others",-1.37230396995303
103.8634471,1.403785845,0.0173819129157384,0.00110006190905473,0.00473701199163379,0.125,"68101","Rolls Royce Pte Ltd","Seletar Aerospace Dr","Others",-2.05638368124175
103.8634923,1.404003326,0.0179902196394008,0.98425666121604,2.33903470316383e-17,0.125,"68109","Opp Rolls Royce Pte Ltd","Seletar Aerospace Dr","Others",-1.37636686499661
103.8713881,1.402221944,0.0498617025898666,0.979388422528671,0.022104961046466,0.25,"68111","Bef Seletar Camp G","Jln Kayu","Others",-0.632983809842122
103.8719487,1.402313061,0.0534884553829229,0.982944282478998,0.00861922827077798,0.125,"68119","Aft Seletar Camp G","Jln Kayu","Others",-1.33416949947405
103.8599952,1.405808538,0.0152144437852632,0.000962458650826294,0.00322298412732861,0.125,"68121","Bef West Camp Rd","Seletar Aerospace Dr","Others",-2.06016187960488
103.8601646,1.40606523,0.0157467121684678,0.984584676673285,3.0110344110652e-17,0.125,"68129","Aft West Camp Rd","Seletar Aerospace Dr","Others",-1.37840786129826
103.8618894,1.414606959,0.0108749883951768,0.000687334008147425,0.00149198869277385,0.125,"68131","Opp Youth Flying Club","West Camp Rd","Others",-2.06644728604018
103.86208,1.414438973,0.0112551800974657,0.985240611726139,2.66529308904872e-17,0.125,"68139","Youth Flying Club","West Camp Rd","Others",-1.38250910806411
103.863477,1.420433017,0.00870300213556549,0.000549812623774683,0.00101512427738342,0.125,"68141","Opp Seletar Airport","West Camp Rd","Yishun",-2.06921192144401
103.862797,1.418916046,0.00900715549739667,0.985568531095978,1.71544863004527e-17,0.125,"68149","ST Aerospace","West Camp Rd","Others",-1.3845694218802
103.8661911,1.423333112,0.00652951016624217,0.000412318530754198,0.000690673664970881,0.125,"68151","BEF SHELL AVIATION","West Camp Rd","Others",-2.07183058761251
103.8662691,1.423068902,0.00675762518761556,0.985896418210793,3.11433727104502e-17,0.125,"68159","AFT SHELL AVIATION","West Camp Rd","Others",-1.3866362386201
103.8617948,1.410769035,0.013045468945076,0.000824882683843159,0.00219286476440383,0.125,"68161","Aft Seletar A'Space Lane","West Camp Rd","Others",-2.06346542538548
103.8618841,1.41071384,0.0135016989878228,0.984912660214268,3.30964520280228e-17,0.125,"68169","Bef Seletar A'Space Lane","West Camp Rd","Others",-1.38045526513525
103.8553525,1.42704251,0.00435451248720682,0.000274851729108533,0.000469922867684633,0.125,"68171","Bef Yishun Ave 8","Yishun Ave 1","Yishun",-2.0743518561958
103.8555033,1.426983971,0.00450658916812241,0.986224272957527,1.60457952866619e-17,0.125,"68179","Aft Yishun Ave 8","Piccadilly","Yishun",-1.38870959056405
103.872581,1.409829,0,0,0,0,"68201","Aft Seletar Camp","Seletar Aerospace Dr","Others",-Inf
103.873544,1.4113435,0,0,0,0,"68209","Opp Seletar Camp","Seletar Aerospace Dr","Others",-Inf
103.8728737,1.413600085,0,0,0,0,"68239","Seletar Airport","Seletar Aerospace View","Others",-Inf
103.8811601,1.323176877,0.322463690874082,0.989099847151012,0.000871135899935591,0.375,"70011","Opp Blk 125","Aljunied Rd","Geylang",-0.0127798685870688
103.8814573,1.323229905,0.367138299840233,0.986658452153116,0.00913574982407008,0.25,"70019","Blk 125","Aljunied Rd","Geylang",-0.378026309292522
103.8803394,1.326408149,0.582737914813762,0.988689206839119,0.000974264000752768,0.125,"70021","Opp Canossa Convent Pr","Aljunied Rd","Geylang",-0.931835815441363
103.8805435,1.326625528,0.354268648495455,0.986181879039374,0.0128665583678235,0.125,"70029","Aft Canossa Convent Pr","Aljunied Rd","Geylang",-1.07718134641971
103.8794109,1.329267073,0.58281395315422,0.989167205517354,0.000662873012734477,0.25,"70031","Opp Aljunied Pk","Aljunied Rd","Geylang",-0.238711400276892
103.8797557,1.329302563,0.573527621303624,0.9860624167945,0.0189107481984264,0.25,"70039","Aljunied Pk","Aljunied Rd","Geylang",-0.228086213404629
103.8784125,1.333408056,0.0954600732744039,0.987431470994971,0.000451007766552178,0.125,"70041","Opp Blk 4","Upp Aljunied Rd","Toa Payoh",-1.30097311536918
103.878715,1.332906667,0.135825122565134,0.985588589034709,0.0174771614658829,0.125,"70049","Aft Blk 4","Upp Aljunied Rd","Toa Payoh",-1.24884059369442
103.8777795,1.336272022,0.0955361116148617,0.987906340668116,0.000306858178840746,0.125,"70051","Aft Joo Seng Rd","Upp Aljunied Rd","Toa Payoh",-1.30080889268582
103.8783117,1.334776111,0.135749084224676,0.985115028827615,0.0256872265493371,0.125,"70059","Blk 7","Upp Aljunied Rd","Toa Payoh",-1.24110940799341
103.8754286,1.338579237,0.0956121499553195,0.988381479004617,0.000208781198251409,0.125,"70061","Bef Bidadari Pk Dr","Upp Aljunied Rd","Toa Payoh",-1.30059855348195
103.8759188,1.338399519,0.135673045884218,0.984641735946666,0.0377540488531292,0.125,"70069","Aft Bidadari Pk Dr","Upp Aljunied Rd","Toa Payoh",-1.22971885283548
103.8984129,1.333771613,0.0536762528268561,0.984858308029639,0.00574800195452843,0.125,"70071","Cycle & Carriage","Ubi Ave 3","Geylang",-1.33587722378044
103.8985183,1.333721667,0.120666068544534,0.984389005691698,0.00465069480736526,0.125,"70079","Aft Regent Motors","Ubi Ave 3","Geylang",-1.27556735428156
103.8949744,1.332275801,0.0536002144863982,0.984386281684326,0.00844818128505775,0.125,"70081","Opp HDB CP","Ubi Ave 3","Geylang",-1.33350608319331
103.8944395,1.331877022,0.120742106884992,0.984861354224055,0.00316425535161409,0.125,"70089","HDB CP","Ubi Ave 3","Geylang",-1.27674215576663
103.8909137,1.330717359,0.0535241761459404,0.983914521052122,0.0124167958866074,0.125,"70091","Opp Traffic Police","Ubi Ave 3","Geylang",-1.32988837576768
103.8913214,1.330631552,0.12081814522545,0.985333969056854,0.00215290668275237,0.125,"70099","Traffic Police","Ubi Ave 3","Geylang",-1.27744489737641
103.873953,1.32969965,0.455896416947449,0.985142453372531,0.00274685101546426,0.125,"70101","Bef Jln Wangi","MacPherson Rd","Toa Payoh",-1.01538597484061
103.8740373,1.329462424,0.524005021417241,0.988891360494729,0.00421770305236394,0.125,"70109","Gulab Bldg","MacPherson Rd","Geylang",-0.966313577837443
103.8771481,1.330776686,0.455972455287907,0.985618436135561,0.00186891171874028,0.25,"70111","Opp Cencon Bldg","MacPherson Rd","Toa Payoh",-0.322822741775419
103.8777335,1.330750335,0.523928983076783,0.988413518665766,0.00619900972108065,0.125,"70119","Cencon Bldg","MacPherson Rd","Geylang",-0.964632715653563
103.8811428,1.331908054,0.0228572894008546,0.00192625457139687,0.00127157643162314,0.125,"70121","Aft Jln Muhibbah","MacPherson Rd","Toa Payoh",-2.05364639610856
103.8805819,1.331575435,0.0408590355414211,0.988934213652113,0.00844818128505776,0.25,"70129","Opp Jln Muhibbah","MacPherson Rd","Geylang",-0.65023637383869
