,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS,BusStopCode_x,RoadName_Origin,Description_Origin,Planning_Area_Origin,Latitude_Origin,Longitude_Origin,BusStopCode_y,RoadName_Destination,Description_Destination,Planning_Area_Destination,Latitude_Destination,Longitude_Destination
7184,2020-01,WEEKENDS/HOLIDAY,18,BUS,48051,59149,40,48051.0,Mandai Rd,Mandai Agrotech Pk,MANDAI,1.41529381857807,103.79737495337395,59149.0,Yishun Ave 5,Blk 145,YISHUN,1.43061861098729,103.83218000002928
7185,2020-01,WEEKDAY,18,BUS,48051,59149,200,48051.0,Mandai Rd,Mandai Agrotech Pk,MANDAI,1.41529381857807,103.79737495337395,59149.0,Yishun Ave 5,Blk 145,YISHUN,1.43061861098729,103.83218000002928
7186,2020-01,WEEKDAY,5,BUS,43679,28341,7560,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038,28341.0,Boon Lay Way,Chinese Gdn Stn,JURONG EAST,1.34247027799798,103.73271277802047
7187,2020-01,WEEKENDS/HOLIDAY,5,BUS,43679,28341,920,43679.0,Bt Batok Rd,Blk 402,TENGAH,1.36506686600259,103.74421935477038,28341.0,Boon Lay Way,Chinese Gdn Stn,JURONG EAST,1.34247027799798,103.73271277802047
7188,2020-01,WEEKENDS/HOLIDAY,17,BUS,78069,93089,20,78069.0,Pasir Ris Dr 1,Blk 442,PASIR RIS,1.36869168470813,103.95815838787027,93089.0,Upp East Coast Rd,Opp Goodwill Ct,BEDOK,1.3129581013106202,103.92790605020114
7189,2020-01,WEEKDAY,17,BUS,78069,93089,180,78069.0,Pasir Ris Dr 1,Blk 442,PASIR RIS,1.36869168470813,103.95815838787027,93089.0,Upp East Coast Rd,Opp Goodwill Ct,BEDOK,1.3129581013106202,103.92790605020114
7190,2020-01,WEEKENDS/HOLIDAY,8,BUS,52401,7329,36,52401.0,Jln Rajah,Blk 102,NOVENA,1.3283018608185702,103.85082868868595,7329.0,Jln Besar,Hoa Nam Bldg,KALLANG,1.3128447258343798,103.85989088288471
7191,2020-01,WEEKDAY,8,BUS,52401,7329,72,52401.0,Jln Rajah,Blk 102,NOVENA,1.3283018608185702,103.85082868868595,7329.0,Jln Besar,Hoa Nam Bldg,KALLANG,1.3128447258343798,103.85989088288471
7192,2020-01,WEEKDAY,10,BUS,10351,8057,8,10351.0,Henderson Rd,Bef Tiong Bahru Rd,BUKIT MERAH,1.28675501760897,103.82204990181913,8057.0,Orchard Rd,Dhoby Ghaut Stn,MUSEUM,1.29930997279734,103.84529021429744
7193,2020-01,WEEKENDS/HOLIDAY,10,BUS,10351,8057,4,10351.0,Henderson Rd,Bef Tiong Bahru Rd,BUKIT MERAH,1.28675501760897,103.82204990181913,8057.0,Orchard Rd,Dhoby Ghaut Stn,MUSEUM,1.29930997279734,103.84529021429744
7194,2020-01,WEEKENDS/HOLIDAY,10,BUS,10169,72011,80,10169.0,Tiong Bahru Rd,Tiong Bahru Stn,BUKIT MERAH,1.28599961406266,103.82748123930962,72011.0,Jln Eunos,Blk 322,GEYLANG,1.32816499999482,103.9054836109767
7195,2020-01,WEEKDAY,10,BUS,10169,72011,160,10169.0,Tiong Bahru Rd,Tiong Bahru Stn,BUKIT MERAH,1.28599961406266,103.82748123930962,72011.0,Jln Eunos,Blk 322,GEYLANG,1.32816499999482,103.9054836109767
7196,2020-01,WEEKDAY,15,BUS,52009,42041,200,52009.0,Lor 6 Toa Payoh,Toa Payoh Int,TOA PAYOH,1.33202083385749,103.84692763524868,42041.0,Bt Timah Rd,The Nexus,BUKIT TIMAH,1.33442500001261,103.78689111113572
7197,2020-01,WEEKENDS/HOLIDAY,15,BUS,52009,42041,180,52009.0,Lor 6 Toa Payoh,Toa Payoh Int,TOA PAYOH,1.33202083385749,103.84692763524868,42041.0,Bt Timah Rd,The Nexus,BUKIT TIMAH,1.33442500001261,103.78689111113572
7198,2020-01,WEEKDAY,8,BUS,59181,59072,121180,59181.0,Yishun Ave 9,Opp Blk 245,YISHUN,1.4341661109699195,103.84218833299444,59072.0,Yishun Ave 2,Yishun Stn Exit E,YISHUN,1.429383056,103.8354931
7199,2020-01,WEEKENDS/HOLIDAY,8,BUS,59181,59072,22660,59181.0,Yishun Ave 9,Opp Blk 245,YISHUN,1.4341661109699195,103.84218833299444,59072.0,Yishun Ave 2,Yishun Stn Exit E,YISHUN,1.429383056,103.8354931
7200,2020-01,WEEKDAY,13,BUS,76519,77339,100,76519.0,Tampines Concourse,BET BLKS 524B/523D,TAMPINES,1.35920624506603,103.9392187010135,77339.0,Pasir Ris Dr 12,Aft TPE,PASIR RIS,1.3780301775267,103.93278653475954
7201,2020-01,WEEKDAY,16,BUS,93071,78051,60,93071.0,Upp East Coast Rd,Crescendo Bldg,BEDOK,1.31293014528666,103.92634861688488,78051.0,Pasir Ris Dr 1,Blk 197,PASIR RIS,1.36625310810093,103.96118122599651
7202,2020-01,WEEKENDS/HOLIDAY,16,BUS,93071,78051,60,93071.0,Upp East Coast Rd,Crescendo Bldg,BEDOK,1.31293014528666,103.92634861688488,78051.0,Pasir Ris Dr 1,Blk 197,PASIR RIS,1.36625310810093,103.96118122599651
7203,2020-01,WEEKDAY,20,BUS,6169,9059,8,6169.0,Havelock Rd,River Pl Condo,SINGAPORE RIVER,1.28937078931125,103.83998944937588,9059.0,Grange Rd,Natl Youth Council,ORCHARD,1.30044251755834,103.8362380421602
7204,2020-01,WEEKENDS/HOLIDAY,20,BUS,6169,9059,8,6169.0,Havelock Rd,River Pl Condo,SINGAPORE RIVER,1.28937078931125,103.83998944937588,9059.0,Grange Rd,Natl Youth Council,ORCHARD,1.30044251755834,103.8362380421602
7205,2020-01,WEEKDAY,16,BUS,57131,58291,280,57131.0,Sembawang Rd,Opp Jln Kemuning,SEMBAWANG,1.43808413802489,103.82529753316929,58291.0,Sembawang Dr,Blk 317,SEMBAWANG,1.4457931998821598,103.81994491730957
7206,2020-01,WEEKENDS/HOLIDAY,16,BUS,57131,58291,20,57131.0,Sembawang Rd,Opp Jln Kemuning,SEMBAWANG,1.43808413802489,103.82529753316929,58291.0,Sembawang Dr,Blk 317,SEMBAWANG,1.4457931998821598,103.81994491730957
7207,2020-01,WEEKDAY,7,BUS,64361,64371,520,64361.0,Hougang Ave 8,Blk 535,HOUGANG,1.3763450920958302,103.89054894445844,64371.0,Hougang Ave 6,Opp Punggol CC,HOUGANG,1.3744744402116498,103.89289427356104
7208,2020-01,WEEKENDS/HOLIDAY,7,BUS,64361,64371,20,64361.0,Hougang Ave 8,Blk 535,HOUGANG,1.3763450920958302,103.89054894445844,64371.0,Hougang Ave 6,Opp Punggol CC,HOUGANG,1.3744744402116498,103.89289427356104
7209,2020-01,WEEKDAY,12,BUS,84559,81049,40,84559.0,Chai Chee St,Opp Blks 50/51,BEDOK,1.3283330509000602,103.92287121813423,81049.0,Geylang Rd,Aft Lor 34 Geylang,GEYLANG,1.314075556,103.8873525
7210,2020-01,WEEKDAY,10,BUS,43519,41029,20,43519.0,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,BUKIT BATOK,1.34527424103226,103.74835776931135,41029.0,Dunearn Rd,Opp Botanic Gdns Stn,NOVENA,1.3233333191501295,103.81630566925631
7211,2020-01,WEEKENDS/HOLIDAY,10,BUS,43519,41029,20,43519.0,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,BUKIT BATOK,1.34527424103226,103.74835776931135,41029.0,Dunearn Rd,Opp Botanic Gdns Stn,NOVENA,1.3233333191501295,103.81630566925631
7212,2020-01,WEEKENDS/HOLIDAY,0,BUS,60161,54009,40,60161.0,S'goon Rd,St. Michael's Pl,KALLANG,1.32477289725503,103.8655673081052,54009.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,ANG MO KIO,1.36968769913339,103.84856716193268
7213,2020-01,WEEKDAY,0,BUS,60161,54009,40,60161.0,S'goon Rd,St. Michael's Pl,KALLANG,1.32477289725503,103.8655673081052,54009.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,ANG MO KIO,1.36968769913339,103.84856716193268
7214,2020-01,WEEKDAY,6,BUS,59189,57119,1220,59189.0,Yishun Ave 9,Blk 245,YISHUN,1.43425361497792,103.84204166750072,57119.0,Sembawang Rd,Blk 101,YISHUN,1.4313025711302798,103.82688773076856
7215,2020-01,WEEKENDS/HOLIDAY,6,BUS,59189,57119,660,59189.0,Yishun Ave 9,Blk 245,YISHUN,1.43425361497792,103.84204166750072,57119.0,Sembawang Rd,Blk 101,YISHUN,1.4313025711302798,103.82688773076856
7216,2020-01,WEEKDAY,11,BUS,76109,84629,180,76109.0,Tampines Ave 2,Blk 302,TAMPINES,1.35296639979416,103.9551184525466,84629.0,Bedok Reservoir Rd,Blk 716,BEDOK,1.3381574925080402,103.92537872720727
7217,2020-01,WEEKENDS/HOLIDAY,11,BUS,76109,84629,200,76109.0,Tampines Ave 2,Blk 302,TAMPINES,1.35296639979416,103.9551184525466,84629.0,Bedok Reservoir Rd,Blk 716,BEDOK,1.3381574925080402,103.92537872720727
7218,2020-01,WEEKDAY,21,BUS,52031,71011,20,52031.0,Braddell Rd,OPP BLK 998,BISHAN,1.3440485297421598,103.85026155631284,71011.0,Airport Rd,Aft Paya Lebar Rd,GEYLANG,1.33411688207761,103.89054392713258
7219,2020-01,WEEKDAY,6,BUS,28529,8057,54,28529.0,Jurong West Ave 1,Blk 441,JURONG WEST,1.3511792130891398,103.7206511492765,8057.0,Orchard Rd,Dhoby Ghaut Stn,MUSEUM,1.29930997279734,103.84529021429744
7220,2020-01,WEEKDAY,22,BUS,28511,22199,190,28511.0,Jurong West Ave 1,Blk 463,JURONG WEST,1.35063596491215,103.7237236090261,22199.0,Soon Lee Rd,Opp Sbst Soon Lee Depot,JURONG WEST,1.33102248150132,103.69847431049809
7221,2020-01,WEEKDAY,22,BUS,28511,22199,10,28511.0,Jurong West Ave 1,Blk 463,JURONG WEST,1.35063596491215,103.7237236090261,22199.0,Soon Lee Rd,Opp Sbst Soon Lee Depot,JURONG WEST,1.33102248150132,103.69847431049809
7222,2020-01,WEEKENDS/HOLIDAY,22,BUS,28511,22199,76,28511.0,Jurong West Ave 1,Blk 463,JURONG WEST,1.35063596491215,103.7237236090261,22199.0,Soon Lee Rd,Opp Sbst Soon Lee Depot,JURONG WEST,1.33102248150132,103.69847431049809
7223,2020-01,WEEKENDS/HOLIDAY,22,BUS,28511,22199,4,28511.0,Jurong West Ave 1,Blk 463,JURONG WEST,1.35063596491215,103.7237236090261,22199.0,Soon Lee Rd,Opp Sbst Soon Lee Depot,JURONG WEST,1.33102248150132,103.69847431049809
7224,2020-01,WEEKDAY,13,BUS,84559,82069,280,84559.0,Chai Chee St,Opp Blks 50/51,BEDOK,1.3283330509000602,103.92287121813423,82069.0,Changi Rd,Aft Lor 106 Changi,GEYLANG,1.31709537499354,103.90295147896968
7225,2020-01,WEEKENDS/HOLIDAY,13,BUS,84559,82069,220,84559.0,Chai Chee St,Opp Blks 50/51,BEDOK,1.3283330509000602,103.92287121813423,82069.0,Changi Rd,Aft Lor 106 Changi,GEYLANG,1.31709537499354,103.90295147896968
7226,2020-01,WEEKDAY,17,BUS,54319,63149,60,54319.0,Ang Mo Kio Ave 8,Opp Christ The King Ch,ANG MO KIO,1.36205969144532,103.85305482306448,63149.0,Boundary Rd,Serangoon Stadium,SERANGOON,1.35489972198729,103.87452555599006
7227,2020-01,WEEKENDS/HOLIDAY,17,BUS,54319,63149,20,54319.0,Ang Mo Kio Ave 8,Opp Christ The King Ch,ANG MO KIO,1.36205969144532,103.85305482306448,63149.0,Boundary Rd,Serangoon Stadium,SERANGOON,1.35489972198729,103.87452555599006
7228,2020-01,WEEKDAY,18,BUS,10281,16081,20,10281.0,Alexandra Rd,SIS Bldg,BUKIT MERAH,1.29153833298318,103.81445166697796,16081.0,Pasir Panjang Rd,Aft Palm Green Condo,QUEENSTOWN,1.2919577779736298,103.76866138900287
7229,2020-01,WEEKDAY,8,BUS,54229,10009,240,54229.0,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,ANG MO KIO,1.36960577947339,103.83993274827546,10009.0,Bt Merah Ctrl,Bt Merah Int,BUKIT MERAH,1.28210155945393,103.81722480263164
7230,2020-01,WEEKENDS/HOLIDAY,8,BUS,54229,10009,20,54229.0,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,ANG MO KIO,1.36960577947339,103.83993274827546,10009.0,Bt Merah Ctrl,Bt Merah Int,BUKIT MERAH,1.28210155945393,103.81722480263164
7231,2020-01,WEEKENDS/HOLIDAY,16,BUS,44689,43339,152,44689.0,Choa Chu Kang Ave 3,Sunshine Pl,CHOA CHU KANG,1.37811000397911,103.73849893266107,43339.0,Bt Batok St 11,Blk 148,BUKIT BATOK,1.34907250002611,103.74377833982919
7232,2020-01,WEEKDAY,16,BUS,44689,43339,570,44689.0,Choa Chu Kang Ave 3,Sunshine Pl,CHOA CHU KANG,1.37811000397911,103.73849893266107,43339.0,Bt Batok St 11,Blk 148,BUKIT BATOK,1.34907250002611,103.74377833982919
7233,2020-01,WEEKDAY,23,BUS,5029,12071,20,5029.0,Sth Bridge Rd,Boat Quay,SINGAPORE RIVER,1.28712283362119,103.84819780822524,12071.0,Clementi Rd,Blk 116,CLEMENTI,1.32402249998323,103.77219388896604
7234,2020-01,WEEKDAY,20,BUS,25671,25429,80,25671.0,Tuas Bay Link,BEF OFFSHORE MARINE CTR,TUAS,1.294546,103.641614,25429.0,Tuas West Dr,TUAS LINK STN,TUAS,1.34055807307548,103.63696536000046
7235,2020-01,WEEKDAY,6,BUS,10079,92249,1121,10079.0,Jln Bt Merah,Blk 201,BUKIT MERAH,1.2803950142786,103.82708906887606,92249.0,Amber Rd,Opp Amber Gdns,MARINE PARADE,1.3016630447207198,103.90118149629421
7236,2020-01,WEEKENDS/HOLIDAY,6,BUS,10079,92249,228,10079.0,Jln Bt Merah,Blk 201,BUKIT MERAH,1.2803950142786,103.82708906887606,92249.0,Amber Rd,Opp Amber Gdns,MARINE PARADE,1.3016630447207198,103.90118149629421
7237,2020-01,WEEKDAY,6,BUS,10079,92249,59,10079.0,Jln Bt Merah,Blk 201,BUKIT MERAH,1.2803950142786,103.82708906887606,92249.0,Amber Rd,Opp Amber Gdns,MARINE PARADE,1.3016630447207198,103.90118149629421
7238,2020-01,WEEKENDS/HOLIDAY,6,BUS,10079,92249,12,10079.0,Jln Bt Merah,Blk 201,BUKIT MERAH,1.2803950142786,103.82708906887606,92249.0,Amber Rd,Opp Amber Gdns,MARINE PARADE,1.3016630447207198,103.90118149629421
7239,2020-01,WEEKENDS/HOLIDAY,15,BUS,75079,75151,660,75079.0,Tampines Ave 3,Blk 819,TAMPINES,1.34858249441921,103.9370121634589,75151.0,Tampines Ave 8,Opp Blk 871A,TAMPINES,1.35451781224143,103.93145206236656
7240,2020-01,WEEKDAY,15,BUS,75079,75151,2040,75079.0,Tampines Ave 3,Blk 819,TAMPINES,1.34858249441921,103.9370121634589,75151.0,Tampines Ave 8,Opp Blk 871A,TAMPINES,1.35451781224143,103.93145206236656
7241,2020-01,WEEKDAY,16,BUS,10659,11111,80,10659.0,Bt Merah Ctrl,Blk 1003,BUKIT MERAH,1.28362333298689,103.81472833301792,11111.0,Farrer Rd,Farrer Rd Stn Exit B,BUKIT TIMAH,1.31780157259006,103.80771866952543
7242,2020-01,WEEKDAY,15,BUS,30041,44141,40,30041.0,Old Choa Chu Kang Rd,Opp Home Team Academy,WESTERN WATER CATCHMENT,1.3746201410476202,103.72188815233463,44141.0,Choa Chu Kang Rd,Phoenix Stn,CHOA CHU KANG,1.3783560280675602,103.75773677895587
7243,2020-01,WEEKDAY,10,BUS,42119,6129,54,42119.0,Upp Bt Timah Rd,Southaven II,BUKIT PANJANG,1.3458251305791598,103.77330275765884,6129.0,Kim Seng Rd,Grand Copthorne Hotel,BUKIT MERAH,1.29078162052352,103.83440916705557
7244,2020-01,WEEKDAY,15,BUS,27271,27159,160,27271.0,Jurong West St 91,Blk 962,JURONG WEST,1.34199989028017,103.69132051378556,27159.0,Jurong West St 92,Blk 924,JURONG WEST,1.34033777802121,103.69005138898682
7245,2020-01,WEEKENDS/HOLIDAY,15,BUS,27271,27159,120,27271.0,Jurong West St 91,Blk 962,JURONG WEST,1.34199989028017,103.69132051378556,27159.0,Jurong West St 92,Blk 924,JURONG WEST,1.34033777802121,103.69005138898682
7246,2020-01,WEEKENDS/HOLIDAY,14,BUS,94019,3019,18,94019.0,Upp East Coast Rd,Opp Evergreen Ave,BEDOK,1.3142851610342,103.93574953076752,3019.0,Collyer Quay,OUE Bayfront,DOWNTOWN CORE,1.284245000013,103.853108055996
7247,2020-01,WEEKDAY,14,BUS,94019,3019,72,94019.0,Upp East Coast Rd,Opp Evergreen Ave,BEDOK,1.3142851610342,103.93574953076752,3019.0,Collyer Quay,OUE Bayfront,DOWNTOWN CORE,1.284245000013,103.853108055996
7248,2020-01,WEEKENDS/HOLIDAY,6,BUS,20149,14011,20,20149.0,West Coast Rd,Blk 408,JURONG EAST,1.31795969674094,103.74897266925451,14011.0,Kg Bahru Rd,Bef Mt Faber Lodge,BUKIT MERAH,1.2679544440160602,103.8255261109799
7249,2020-01,WEEKDAY,19,BUS,10109,7221,4,10109.0,Jln Bt Merah,BT MERAH SEC SCH,BUKIT MERAH,1.28535315729277,103.81370529674273,7221.0,S'goon Rd,Sri Vadapathira K Tp,KALLANG,1.314966,103.857819
7250,2020-01,WEEKDAY,16,BUS,42259,10299,20,42259.0,Jln Jurong Kechil,Goh & Goh Bldg,BUKIT TIMAH,1.34106160633217,103.7770788000345,10299.0,Alexandra Rd,Aft Dawson Rd,QUEENSTOWN,1.29233498466278,103.81146486767658
7251,2020-01,WEEKENDS/HOLIDAY,16,BUS,42259,10299,20,42259.0,Jln Jurong Kechil,Goh & Goh Bldg,BUKIT TIMAH,1.34106160633217,103.7770788000345,10299.0,Alexandra Rd,Aft Dawson Rd,QUEENSTOWN,1.29233498466278,103.81146486767658
7252,2020-01,WEEKENDS/HOLIDAY,9,BUS,45389,45279,40,45389.0,Choa Chu Kang Nth 7,Blk 619,CHOA CHU KANG,1.40063804359533,103.74738176476141,45279.0,Choa Chu Kang St 52,Blk 563,CHOA CHU KANG,1.39565860027275,103.745408710673
7253,2020-01,WEEKDAY,9,BUS,45389,45279,120,45389.0,Choa Chu Kang Nth 7,Blk 619,CHOA CHU KANG,1.40063804359533,103.74738176476141,45279.0,Choa Chu Kang St 52,Blk 563,CHOA CHU KANG,1.39565860027275,103.745408710673
7254,2020-01,WEEKDAY,18,BUS,84031,96219,4540,84031.0,New Upp Changi Rd,Bedok Stn Exit B,BEDOK,1.32428292329305,103.93003627080392,96219.0,Tanah Merah Ferry Rd,Tanah Merah Ferry Ter,CHANGI,1.31520306285456,103.98889428788506
7255,2020-01,WEEKENDS/HOLIDAY,18,BUS,84031,96219,8540,84031.0,New Upp Changi Rd,Bedok Stn Exit B,BEDOK,1.32428292329305,103.93003627080392,96219.0,Tanah Merah Ferry Rd,Tanah Merah Ferry Ter,CHANGI,1.31520306285456,103.98889428788506
7256,2020-01,WEEKENDS/HOLIDAY,12,BUS,14039,14159,20,14039.0,Lower Delta Rd,Opp St. Theresa's Convent,BUKIT MERAH,1.27663637861466,103.82345826768822,14159.0,Telok Blangah Rd,Bef Chr Community Chapel,BUKIT MERAH,1.26994046445496,103.81315419081787
7257,2020-01,WEEKDAY,12,BUS,14039,14159,80,14039.0,Lower Delta Rd,Opp St. Theresa's Convent,BUKIT MERAH,1.27663637861466,103.82345826768822,14159.0,Telok Blangah Rd,Bef Chr Community Chapel,BUKIT MERAH,1.26994046445496,103.81315419081787
7258,2020-01,WEEKENDS/HOLIDAY,13,BUS,4111,8079,22,4111.0,Stamford Rd,Capitol Bldg,DOWNTOWN CORE,1.29395444170081,103.8513909663662,8079.0,Prinsep St,Sch of the Arts,MUSEUM,1.2992144444558602,103.84910329217985
7259,2020-01,WEEKDAY,13,BUS,4111,8079,48,4111.0,Stamford Rd,Capitol Bldg,DOWNTOWN CORE,1.29395444170081,103.8513909663662,8079.0,Prinsep St,Sch of the Arts,MUSEUM,1.2992144444558602,103.84910329217985
7260,2020-01,WEEKENDS/HOLIDAY,18,BUS,67591,64489,60,67591.0,Sengkang East Rd,Blk 286B,SENGKANG,1.3979004803203705,103.8953647897483,64489.0,Hougang Ave 9,Blk 946A,HOUGANG,1.37488764981722,103.88067688397112
7261,2020-01,WEEKDAY,18,BUS,67591,64489,280,67591.0,Sengkang East Rd,Blk 286B,SENGKANG,1.3979004803203705,103.8953647897483,64489.0,Hougang Ave 9,Blk 946A,HOUGANG,1.37488764981722,103.88067688397112
7262,2020-01,WEEKDAY,22,BUS,43611,43401,20,43611.0,Bt Batok East Ave 3,Blk 290H,BUKIT BATOK,1.3440783607984002,103.75829172450744,43401.0,Bt Batok West Ave 3,Bt Batok Polyclinic,BUKIT BATOK,1.35226498779767,103.7468163731673
7263,2020-01,WEEKENDS/HOLIDAY,16,BUS,40119,8057,54,40119.0,Dunearn Rd,Bef Goldhill Ave,NOVENA,1.31889734253426,103.83249521257973,8057.0,Orchard Rd,Dhoby Ghaut Stn,MUSEUM,1.29930997279734,103.84529021429744
7264,2020-01,WEEKDAY,16,BUS,40119,8057,144,40119.0,Dunearn Rd,Bef Goldhill Ave,NOVENA,1.31889734253426,103.83249521257973,8057.0,Orchard Rd,Dhoby Ghaut Stn,MUSEUM,1.29930997279734,103.84529021429744
7265,2020-01,WEEKENDS/HOLIDAY,6,BUS,77201,77271,220,77201.0,Pasir Ris Dr 3,Pasir Ris Elias CC,PASIR RIS,1.3786400117653603,103.94276350247948,77271.0,Pasir Ris Dr 12,Aft Pasir Ris St 72,PASIR RIS,1.38058998439068,103.9349613837619
7266,2020-01,WEEKDAY,6,BUS,77201,77271,280,77201.0,Pasir Ris Dr 3,Pasir Ris Elias CC,PASIR RIS,1.3786400117653603,103.94276350247948,77271.0,Pasir Ris Dr 12,Aft Pasir Ris St 72,PASIR RIS,1.38058998439068,103.9349613837619
7267,2020-01,WEEKENDS/HOLIDAY,17,BUS,52441,75251,160,52441.0,Lor 1 Toa Payoh,Blk 202,TOA PAYOH,1.34083165668042,103.84976000739448,75251.0,Tampines Ave 1,Opp Tropica Condo,TAMPINES,1.3494983330038,103.92783361101395
7268,2020-01,WEEKDAY,17,BUS,52441,75251,500,52441.0,Lor 1 Toa Payoh,Blk 202,TOA PAYOH,1.34083165668042,103.84976000739448,75251.0,Tampines Ave 1,Opp Tropica Condo,TAMPINES,1.3494983330038,103.92783361101395
7269,2020-01,WEEKENDS/HOLIDAY,13,BUS,50171,13099,40,50171.0,Balestier Rd,Zhongshan Mall,NOVENA,1.32663388888255,103.84641000001729,13099.0,River Valley Rd,BEF KIM YAM RD,RIVER VALLEY,1.29578024244395,103.839612720812
7270,2020-01,WEEKDAY,13,BUS,50171,13099,20,50171.0,Balestier Rd,Zhongshan Mall,NOVENA,1.32663388888255,103.84641000001729,13099.0,River Valley Rd,BEF KIM YAM RD,RIVER VALLEY,1.29578024244395,103.839612720812
7271,2020-01,WEEKENDS/HOLIDAY,21,BUS,2171,98011,20,2171.0,Temasek Ave,Opp The Ritz-Carlton,DOWNTOWN CORE,1.29070000003898,103.86092194446032,98011.0,Loyang Ave,Blk 149A,PASIR RIS,1.3622138888951498,103.96291600002556
7272,2020-01,WEEKDAY,21,BUS,2171,98011,20,2171.0,Temasek Ave,Opp The Ritz-Carlton,DOWNTOWN CORE,1.29070000003898,103.86092194446032,98011.0,Loyang Ave,Blk 149A,PASIR RIS,1.3622138888951498,103.96291600002556
7273,2020-01,WEEKDAY,11,BUS,41019,7589,2,41019.0,Dunearn Rd,Aft Kheam Hock Rd,NOVENA,1.32267444098276,103.82025232877241,7589.0,Ophir Rd,Ch of Our Lady of Lourdes,ROCHOR,1.30320609782822,103.85549999983387
7274,2020-01,WEEKENDS/HOLIDAY,11,BUS,41019,7589,4,41019.0,Dunearn Rd,Aft Kheam Hock Rd,NOVENA,1.32267444098276,103.82025232877241,7589.0,Ophir Rd,Ch of Our Lady of Lourdes,ROCHOR,1.30320609782822,103.85549999983387
7275,2020-01,WEEKENDS/HOLIDAY,12,BUS,40089,2151,2,40089.0,Dunearn Rd,Opp Stevens Stn,NOVENA,1.320510556,103.8273903,2151.0,Temasek Blvd,Suntec Convention Ctr,DOWNTOWN CORE,1.2931777632081398,103.85784623004032
7276,2020-01,WEEKDAY,13,BUS,84009,84591,152,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,84591.0,Bedok Nth Ave 4,Sbst Bedok Nth Depot,TAMPINES,1.3377480555792198,103.9469947222316
7277,2020-01,WEEKDAY,13,BUS,84009,84591,2888,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,84591.0,Bedok Nth Ave 4,Sbst Bedok Nth Depot,TAMPINES,1.3377480555792198,103.9469947222316
7278,2020-01,WEEKENDS/HOLIDAY,13,BUS,84009,84591,49,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,84591.0,Bedok Nth Ave 4,Sbst Bedok Nth Depot,TAMPINES,1.3377480555792198,103.9469947222316
7279,2020-01,WEEKENDS/HOLIDAY,13,BUS,84009,84591,931,84009.0,Bedok Nth Dr,Bedok Int,BEDOK,1.32453874317344,103.9290381851584,84591.0,Bedok Nth Ave 4,Sbst Bedok Nth Depot,TAMPINES,1.3377480555792198,103.9469947222316
7280,2020-01,WEEKDAY,12,BUS,44551,44091,1980,44551.0,Choa Chu Kang Ave 5,Opp Blk 486,CHOA CHU KANG,1.37602460873449,103.73843005883766,44091.0,Choa Chu Kang Ave 1,Bef Choa Chu Kang Mkt,CHOA CHU KANG,1.37647222708666,103.74421611501322
7281,2020-01,WEEKENDS/HOLIDAY,12,BUS,44551,44091,760,44551.0,Choa Chu Kang Ave 5,Opp Blk 486,CHOA CHU KANG,1.37602460873449,103.73843005883766,44091.0,Choa Chu Kang Ave 1,Bef Choa Chu Kang Mkt,CHOA CHU KANG,1.37647222708666,103.74421611501322
7282,2020-01,WEEKDAY,18,BUS,19031,28531,120,19031.0,C'wealth Ave West,Dover Stn Exit A,QUEENSTOWN,1.31123416666912,103.77838361113199,28531.0,Jurong West Ave 1,Blk 536,JURONG WEST,1.35006115514965,103.71652940446651
7283,2020-01,WEEKENDS/HOLIDAY,18,BUS,19031,28531,40,19031.0,C'wealth Ave West,Dover Stn Exit A,QUEENSTOWN,1.31123416666912,103.77838361113199,28531.0,Jurong West Ave 1,Blk 536,JURONG WEST,1.35006115514965,103.71652940446651
7284,2020-01,WEEKENDS/HOLIDAY,8,BUS,81069,7319,36,81069.0,Geylang Rd,Opp Lor 39 Geylang,GEYLANG,1.314729,103.89069,7319.0,Jln Besar,Aft Allenby Rd,KALLANG,1.31038833299803,103.85870666696985
7285,2020-01,WEEKDAY,8,BUS,81069,7319,108,81069.0,Geylang Rd,Opp Lor 39 Geylang,GEYLANG,1.314729,103.89069,7319.0,Jln Besar,Aft Allenby Rd,KALLANG,1.31038833299803,103.85870666696985
7286,2020-01,WEEKENDS/HOLIDAY,22,BUS,84529,7361,18,84529.0,Bedok Nth Ave 3,Blk 109,BEDOK,1.33213305553955,103.9343130555522,7361.0,Lavender St,Bef Kallang Bahru,KALLANG,1.31167636068313,103.86189483728585
