"BusStopCode","planning_area","Longitude","Latitude","subzone_name","district"
10469,"QUEENSTOWN",103.8121692,1.296684,"Margaret Drive","CENTRAL REGION"
10471,"TANGLIN",103.8146822,1.296799931,"Ridout","CENTRAL REGION"
10479,"QUEENSTOWN",103.8154738,1.296681,"Margaret Drive","CENTRAL REGION"
10481,"BUKIT MERAH",103.8179716,1.287841955,"Redhill","CENTRAL REGION"
10489,"BUKIT MERAH",103.8177839,1.288116389,"Redhill","CENTRAL REGION"
10499,"BUKIT MERAH",103.83401,1.275854004,"Everton Park","CENTRAL REGION"
10501,"BUKIT MERAH",103.8252807,1.281058454,"Kampong Tiong Bahru","CENTRAL REGION"
10519,"BUKIT MERAH",103.8261095,1.291723031,"Bukit Ho Swee","CENTRAL REGION"
10599,"BUKIT MERAH",103.80925,1.28883435,"Alexandra Hill","CENTRAL REGION"
10651,"BUKIT MERAH",103.8154767,1.28329993,"Bukit Merah","CENTRAL REGION"
10659,"BUKIT MERAH",103.8147283,1.283623333,"Bukit Merah","CENTRAL REGION"
11009,"QUEENSTOWN",103.7893224,1.311067355,"Ghim Moh","CENTRAL REGION"
11019,"BUKIT MERAH",103.8056568,1.286796325,"Alexandra Hill","CENTRAL REGION"
11021,"QUEENSTOWN",103.8022869,1.289418056,"Queensway","CENTRAL REGION"
11029,"QUEENSTOWN",103.8020211,1.290134722,"Mei Chin","CENTRAL REGION"
11031,"QUEENSTOWN",103.800455,1.291196667,"Queensway","CENTRAL REGION"
11039,"QUEENSTOWN",103.7999868,1.292457629,"Mei Chin","CENTRAL REGION"
11041,"QUEENSTOWN",103.7995233,1.296245,"Tanglin Halt","CENTRAL REGION"
11049,"QUEENSTOWN",103.7995255,1.295460937,"Mei Chin","CENTRAL REGION"
11051,"QUEENSTOWN",103.800298,1.298721667,"Tanglin Halt","CENTRAL REGION"
11059,"QUEENSTOWN",103.8009739,1.298828928,"Mei Chin","CENTRAL REGION"
11061,"QUEENSTOWN",103.8011869,1.302657778,"Commonwealth","CENTRAL REGION"
11069,"QUEENSTOWN",103.8016176,1.302368532,"Margaret Drive","CENTRAL REGION"
11071,"QUEENSTOWN",103.8017094,1.306213056,"Commonwealth","CENTRAL REGION"
11079,"QUEENSTOWN",103.8018525,1.305441389,"Margaret Drive","CENTRAL REGION"
11081,"TANGLIN",103.8025803,1.308519722,"Leedon Park","CENTRAL REGION"
11089,"BUKIT TIMAH",103.8033409,1.309461355,"Ridout","CENTRAL REGION"
11091,"TANGLIN",103.8036738,1.312194441,"Farrer Court","CENTRAL REGION"
11099,"BUKIT TIMAH",103.8043767,1.313053333,"Tyersall","CENTRAL REGION"
11101,"BUKIT TIMAH",103.8059601,1.316149711,"Farrer Court","CENTRAL REGION"
11109,"TANGLIN",103.8057431,1.315524722,"Tyersall","CENTRAL REGION"
11111,"BUKIT TIMAH",103.8077187,1.317801573,"Farrer Court","CENTRAL REGION"
11119,"TANGLIN",103.8078561,1.317478335,"Tyersall","CENTRAL REGION"
11131,"QUEENSTOWN",103.8070669,1.292884999,"Mei Chin","CENTRAL REGION"
11139,"QUEENSTOWN",103.8074469,1.293198611,"Margaret Drive","CENTRAL REGION"
11141,"QUEENSTOWN",103.8058251,1.294637051,"Mei Chin","CENTRAL REGION"
11149,"QUEENSTOWN",103.8059628,1.295064071,"Margaret Drive","CENTRAL REGION"
11151,"QUEENSTOWN",103.8024759,1.298635858,"Mei Chin","CENTRAL REGION"
11159,"QUEENSTOWN",103.8036266,1.298004408,"Margaret Drive","CENTRAL REGION"
11161,"QUEENSTOWN",103.7983908,1.302133056,"Tanglin Halt","CENTRAL REGION"
11169,"QUEENSTOWN",103.7983817,1.302705,"Commonwealth","CENTRAL REGION"
11171,"QUEENSTOWN",103.7947972,1.305356667,"Tanglin Halt","CENTRAL REGION"
11179,"QUEENSTOWN",103.7942794,1.306275214,"Holland Drive","CENTRAL REGION"
11181,"QUEENSTOWN",103.7922764,1.307223333,"Tanglin Halt","CENTRAL REGION"
11189,"QUEENSTOWN",103.7925422,1.307401389,"Holland Drive","CENTRAL REGION"
11191,"QUEENSTOWN",103.7883732,1.308016408,"One North","CENTRAL REGION"
11199,"QUEENSTOWN",103.7884315,1.308379707,"Ghim Moh","CENTRAL REGION"
11201,"TANGLIN",103.8118645,1.306926429,"Ridout","CENTRAL REGION"
11209,"TANGLIN",103.8103835,1.308172808,"Tyersall","CENTRAL REGION"
11211,"TANGLIN",103.8093952,1.308387799,"Ridout","CENTRAL REGION"
11219,"TANGLIN",103.8071641,1.309885061,"Tyersall","CENTRAL REGION"
11221,"TANGLIN",103.8054441,1.310022253,"Ridout","CENTRAL REGION"
11229,"TANGLIN",103.8052254,1.310600659,"Tyersall","CENTRAL REGION"
11231,"BUKIT TIMAH",103.8011992,1.311153163,"Leedon Park","CENTRAL REGION"
11239,"BUKIT TIMAH",103.8016552,1.311528574,"Farrer Court","CENTRAL REGION"
11259,"QUEENSTOWN",103.79274,1.311198879,"Holland Drive","CENTRAL REGION"
11261,"QUEENSTOWN",103.7944462,1.312231684,"Leedon Park","CENTRAL REGION"
11269,"BUKIT TIMAH",103.794538,1.312561126,"Leedon Park","CENTRAL REGION"
11271,"BUKIT TIMAH",103.7900842,1.314734444,"Ulu Pandan","CENTRAL REGION"
11279,"BUKIT TIMAH",103.7906926,1.314668789,"Leedon Park","CENTRAL REGION"
11281,"BUKIT TIMAH",103.7885219,1.316226944,"Ulu Pandan","CENTRAL REGION"
11289,"BUKIT TIMAH",103.7890434,1.316188914,"Leedon Park","CENTRAL REGION"
11291,"BUKIT TIMAH",103.7859233,1.317927778,"Ulu Pandan","CENTRAL REGION"
11299,"BUKIT TIMAH",103.7855884,1.318269756,"Holland Road","CENTRAL REGION"
11301,"BUKIT TIMAH",103.7879007,1.318039721,"Holland Road","CENTRAL REGION"
11309,"BUKIT TIMAH",103.7884299,1.318624439,"Leedon Park","CENTRAL REGION"
11311,"BUKIT TIMAH",103.7891869,1.319896389,"Holland Road","CENTRAL REGION"
11319,"BUKIT TIMAH",103.7895997,1.32030638,"Leedon Park","CENTRAL REGION"
11321,"BUKIT TIMAH",103.7901036,1.321231389,"Holland Road","CENTRAL REGION"
11329,"BUKIT TIMAH",103.7909809,1.322361397,"Leedon Park","CENTRAL REGION"
11331,"BUKIT TIMAH",103.7914467,1.323209188,"Holland Road","CENTRAL REGION"
11339,"BUKIT TIMAH",103.7920472,1.323986389,"Leedon Park","CENTRAL REGION"
11341,"BUKIT TIMAH",103.7928279,1.325515062,"Holland Road","CENTRAL REGION"
11349,"BUKIT TIMAH",103.7930739,1.325666111,"Coronation Road","CENTRAL REGION"
11351,"QUEENSTOWN",103.7894511,1.309345712,"Ghim Moh","CENTRAL REGION"
11359,"QUEENSTOWN",103.7896861,1.309310226,"Ghim Moh","CENTRAL REGION"
11361,"QUEENSTOWN",103.7905812,1.306496986,"One North","CENTRAL REGION"
11369,"QUEENSTOWN",103.7908483,1.306325964,"One North","CENTRAL REGION"
11379,"QUEENSTOWN",103.7923632,1.309170025,"Holland Drive","CENTRAL REGION"
11381,"QUEENSTOWN",103.7932829,1.308411379,"Holland Drive","CENTRAL REGION"
11389,"QUEENSTOWN",103.7929322,1.30906501,"Holland Drive","CENTRAL REGION"
11401,"QUEENSTOWN",103.7950744,1.309067222,"Holland Drive","CENTRAL REGION"
11409,"QUEENSTOWN",103.7943258,1.307644167,"Holland Drive","CENTRAL REGION"
11419,"BUKIT TIMAH",103.796044,1.311029814,"Leedon Park","CENTRAL REGION"
11429,"QUEENSTOWN",103.7983633,1.30454,"Commonwealth","CENTRAL REGION"
11439,"QUEENSTOWN",103.8002978,1.306064722,"Commonwealth","CENTRAL REGION"
11441,"QUEENSTOWN",103.7975406,1.297804167,"Tanglin Halt","CENTRAL REGION"
11449,"QUEENSTOWN",103.7976033,1.298405278,"Tanglin Halt","CENTRAL REGION"
11451,"QUEENSTOWN",103.7970728,1.300349722,"Tanglin Halt","CENTRAL REGION"
11459,"QUEENSTOWN",103.7968519,1.300970556,"Tanglin Halt","CENTRAL REGION"
11469,"QUEENSTOWN",103.8018858,1.301135034,"Margaret Drive","CENTRAL REGION"
11471,"QUEENSTOWN",103.8031516,1.299518926,"Margaret Drive","CENTRAL REGION"
11479,"QUEENSTOWN",103.8037199,1.299380751,"Margaret Drive","CENTRAL REGION"
11481,"QUEENSTOWN",103.8060054,1.298115189,"Margaret Drive","CENTRAL REGION"
11489,"QUEENSTOWN",103.8049972,1.298453515,"Margaret Drive","CENTRAL REGION"
11491,"QUEENSTOWN",103.8076365,1.297102028,"Margaret Drive","CENTRAL REGION"
11499,"QUEENSTOWN",103.8078866,1.296850536,"Margaret Drive","CENTRAL REGION"
11511,"BUKIT MERAH",103.8025188,1.285946874,"Queensway","CENTRAL REGION"
11519,"QUEENSTOWN",103.8033413,1.286657422,"Alexandra Hill","CENTRAL REGION"
11521,"QUEENSTOWN",103.80543,1.28857101,"Mei Chin","CENTRAL REGION"
11529,"BUKIT MERAH",103.8060909,1.289031206,"Alexandra Hill","CENTRAL REGION"
11531,"BUKIT MERAH",103.8075308,1.291088333,"Mei Chin","CENTRAL REGION"
11539,"BUKIT MERAH",103.8078618,1.291170495,"Alexandra Hill","CENTRAL REGION"
11541,"QUEENSTOWN",103.805785,1.29235984,"Mei Chin","CENTRAL REGION"
11551,"QUEENSTOWN",103.804096,1.291267031,"Mei Chin","CENTRAL REGION"
11561,"QUEENSTOWN",103.8024759,1.29107396,"Mei Chin","CENTRAL REGION"
11579,"QUEENSTOWN",103.8030332,1.292564891,"Mei Chin","CENTRAL REGION"
11589,"QUEENSTOWN",103.8040052,1.292991881,"Mei Chin","CENTRAL REGION"
11599,"QUEENSTOWN",103.8031489,1.294208056,"Mei Chin","CENTRAL REGION"
11609,"QUEENSTOWN",103.8021219,1.291889722,"Mei Chin","CENTRAL REGION"
12021,"BUKIT TIMAH",103.7824306,1.319076389,"Ulu Pandan","CENTRAL REGION"
12029,"BUKIT TIMAH",103.7824392,1.319583694,"Holland Road","CENTRAL REGION"
12031,"BUKIT TIMAH",103.7796286,1.320800851,"Ulu Pandan","CENTRAL REGION"
12039,"BUKIT TIMAH",103.78019,1.321045262,"Holland Road","CENTRAL REGION"
12041,"BUKIT TIMAH",103.7765344,1.320491727,"Ulu Pandan","CENTRAL REGION"
12049,"BUKIT TIMAH",103.7765589,1.32091132,"Holland Road","CENTRAL REGION"
12051,"BUKIT TIMAH",103.7750613,1.320428951,"Ulu Pandan","CENTRAL REGION"
12059,"BUKIT TIMAH",103.775159,1.320727311,"Holland Road","CENTRAL REGION"
12061,"CLEMENTI",103.7708734,1.321785002,"Sunset Way","WEST REGION"
12069,"BUKIT TIMAH",103.7710419,1.321433056,"Holland Road","CENTRAL REGION"
12071,"CLEMENTI",103.7721939,1.3240225,"Sunset Way","WEST REGION"
12079,"BUKIT TIMAH",103.7726309,1.323831876,"Holland Road","CENTRAL REGION"
12081,"CLEMENTI",103.77543,1.326468056,"Sunset Way","WEST REGION"
12089,"BUKIT TIMAH",103.7757089,1.326261111,"Holland Road","CENTRAL REGION"
12091,"BUKIT TIMAH",103.7771471,1.329183155,"Anak Bukit","CENTRAL REGION"
12099,"BUKIT TIMAH",103.7767036,1.327838056,"Holland Road","CENTRAL REGION"
12101,"BUKIT TIMAH",103.7776851,1.332438964,"Anak Bukit","CENTRAL REGION"
12109,"BUKIT TIMAH",103.7780086,1.330819444,"Holland Road","CENTRAL REGION"
12111,"BUKIT TIMAH",103.7722298,1.319117911,"Ulu Pandan","CENTRAL REGION"
12119,"BUKIT TIMAH",103.7727927,1.319645982,"Holland Road","CENTRAL REGION"
12121,"QUEENSTOWN",103.7871517,1.311648333,"Ghim Moh","CENTRAL REGION"
12129,"QUEENSTOWN",103.7873261,1.311821111,"Ghim Moh","CENTRAL REGION"
12131,"BUKIT TIMAH",103.7850617,1.314159444,"Ulu Pandan","CENTRAL REGION"
12139,"BUKIT TIMAH",103.7850416,1.314531859,"Ghim Moh","CENTRAL REGION"
12141,"BUKIT TIMAH",103.7823915,1.315743898,"Ulu Pandan","CENTRAL REGION"
12149,"BUKIT TIMAH",103.782661,1.315769005,"Ulu Pandan","CENTRAL REGION"
12151,"BUKIT TIMAH",103.7812757,1.318650645,"Ulu Pandan","CENTRAL REGION"
12169,"BUKIT TIMAH",103.7772417,1.319165492,"Ulu Pandan","CENTRAL REGION"
12179,"BUKIT TIMAH",103.7769949,1.316795047,"Ulu Pandan","CENTRAL REGION"
12189,"BUKIT TIMAH",103.780224,1.316426937,"Ulu Pandan","CENTRAL REGION"
12199,"BUKIT TIMAH",103.7782062,1.315479989,"Ulu Pandan","CENTRAL REGION"
12201,"CLEMENTI",103.7639951,1.326708269,"Toh Tuck","WEST REGION"
12209,"CLEMENTI",103.7642997,1.326532028,"Sunset Way","WEST REGION"
12211,"BUKIT TIMAH",103.7807071,1.317213361,"Ulu Pandan","CENTRAL REGION"
13011,"TANGLIN",103.8198382,1.306348492,"Ridout","CENTRAL REGION"
13019,"TANGLIN",103.8201308,1.306738022,"Nassim","CENTRAL REGION"
13021,"TANGLIN",103.8143067,1.30633973,"Ridout","CENTRAL REGION"
13029,"TANGLIN",103.8145186,1.306717833,"Tyersall","CENTRAL REGION"
13031,"TANGLIN",103.8170739,1.299129722,"Ridout","CENTRAL REGION"
13039,"TANGLIN",103.8174427,1.299815727,"Chatsworth","CENTRAL REGION"
13041,"TANGLIN",103.8196763,1.302428343,"Ridout","CENTRAL REGION"
13049,"TANGLIN",103.8204507,1.302616713,"Chatsworth","CENTRAL REGION"
13051,"TANGLIN",103.8263656,1.293343059,"Chatsworth","CENTRAL REGION"
13059,"TANGLIN",103.8266349,1.293282736,"Chatsworth","CENTRAL REGION"
13062,"TANGLIN",103.8285327,1.294766744,"Chatsworth","CENTRAL REGION"
13063,"TANGLIN",103.8296431,1.295346928,"Chatsworth","CENTRAL REGION"
13069,"TANGLIN",103.8288081,1.29488,"Chatsworth","CENTRAL REGION"
13071,"RIVER VALLEY",103.8322513,1.296361993,"Leonie Hill","CENTRAL REGION"
13079,"SINGAPORE RIVER",103.8322921,1.296122133,"Robertson Quay","CENTRAL REGION"
13081,"RIVER VALLEY",103.8362428,1.295911389,"Leonie Hill","CENTRAL REGION"
13089,"RIVER VALLEY",103.8360411,1.295751111,"Institution Hill","CENTRAL REGION"
13091,"RIVER VALLEY",103.8393781,1.295931389,"Oxley","CENTRAL REGION"
13099,"RIVER VALLEY",103.8396127,1.295780242,"Institution Hill","CENTRAL REGION"
13101,"RIVER VALLEY",103.8423121,1.294141627,"Fort Canning","CENTRAL REGION"
13109,"MUSEUM",103.8427242,1.293509444,"Robertson Quay","CENTRAL REGION"
13119,"SINGAPORE RIVER",103.8328385,1.293626774,"Robertson Quay","CENTRAL REGION"
13121,"SINGAPORE RIVER",103.8308378,1.294092217,"Chatsworth","CENTRAL REGION"
13139,"SINGAPORE RIVER",103.8320553,1.295042619,"Robertson Quay","CENTRAL REGION"
13141,"TANGLIN",103.8299799,1.297636828,"Chatsworth","CENTRAL REGION"
13159,"RIVER VALLEY",103.8305318,1.297960115,"Leonie Hill","CENTRAL REGION"
13169,"RIVER VALLEY",103.8283929,1.299103052,"One Tree Hill","CENTRAL REGION"
13171,"TANGLIN",103.826507,1.299068091,"Chatsworth","CENTRAL REGION"
13179,"RIVER VALLEY",103.8266525,1.2992575,"One Tree Hill","CENTRAL REGION"
13181,"TANGLIN",103.8240347,1.300232237,"Chatsworth","CENTRAL REGION"
13189,"RIVER VALLEY",103.8241475,1.300381667,"One Tree Hill","CENTRAL REGION"
13191,"RIVER VALLEY",103.8297819,1.302461,"One Tree Hill","CENTRAL REGION"
13199,"RIVER VALLEY",103.829875,1.302127,"Paterson","CENTRAL REGION"
13201,"TANGLIN",103.8220956,1.304536223,"Ridout","CENTRAL REGION"
13209,"TANGLIN",103.8220561,1.304031071,"Chatsworth","CENTRAL REGION"
13211,"SINGAPORE RIVER",103.841096,1.292416994,"Robertson Quay","CENTRAL REGION"
14009,"BUKIT MERAH",103.8190147,1.267035026,"Maritime Square","CENTRAL REGION"
14011,"BUKIT MERAH",103.8255261,1.267954444,"Maritime Square","CENTRAL REGION"
14019,"BUKIT MERAH",103.8257172,1.268488925,"City Terminals","CENTRAL REGION"
14021,"BUKIT MERAH",103.8247836,1.271329722,"Maritime Square","CENTRAL REGION"
14029,"BUKIT MERAH",103.8241878,1.272473333,"Telok Blangah Rise","CENTRAL REGION"
14031,"BUKIT MERAH",103.8230603,1.276242778,"Telok Blangah Way","CENTRAL REGION"
14039,"BUKIT MERAH",103.8234583,1.276636379,"Telok Blangah Rise","CENTRAL REGION"
14041,"BUKIT MERAH",103.8124708,1.273272781,"Telok Blangah Drive","CENTRAL REGION"
14049,"BUKIT MERAH",103.8130423,1.273241668,"Maritime Square","CENTRAL REGION"
14051,"BUKIT MERAH",103.8150756,1.275815,"Telok Blangah Drive","CENTRAL REGION"
14059,"BUKIT MERAH",103.8151437,1.275374851,"Maritime Square","CENTRAL REGION"
14061,"BUKIT MERAH",103.8386204,1.272312698,"City Terminals","CENTRAL REGION"
14069,"BUKIT MERAH",103.8364069,1.272538056,"Everton Park","CENTRAL REGION"
14071,"BUKIT MERAH",103.8339026,1.272203424,"City Terminals","CENTRAL REGION"
14081,"BUKIT MERAH",103.8308919,1.270896111,"City Terminals","CENTRAL REGION"
14089,"BUKIT MERAH",103.8297928,1.27046005,"City Terminals","CENTRAL REGION"
14101,"BUKIT MERAH",103.8282581,1.268375,"City Terminals","CENTRAL REGION"
14109,"BUKIT MERAH",103.8272249,1.268046016,"City Terminals","CENTRAL REGION"
14119,"BUKIT MERAH",103.8222828,1.265923609,"Maritime Square","CENTRAL REGION"
14121,"BUKIT MERAH",103.8192566,1.2659135,"Maritime Square","CENTRAL REGION"
14129,"BUKIT MERAH",103.8197788,1.266078691,"Maritime Square","CENTRAL REGION"
14131,"BUKIT MERAH",103.8167544,1.267401303,"Maritime Square","CENTRAL REGION"
14139,"BUKIT MERAH",103.8154695,1.268635277,"Maritime Square","CENTRAL REGION"
14141,"BUKIT MERAH",103.8221133,1.265524215,"Maritime Square","CENTRAL REGION"
14151,"BUKIT MERAH",103.8129359,1.269647659,"Maritime Square","CENTRAL REGION"
14159,"BUKIT MERAH",103.8131542,1.269940464,"Maritime Square","CENTRAL REGION"
14161,"BUKIT MERAH",103.8100991,1.270758665,"Maritime Square","CENTRAL REGION"
14169,"BUKIT MERAH",103.8094181,1.271185504,"Telok Blangah Drive","CENTRAL REGION"
14171,"BUKIT MERAH",103.8065486,1.271459598,"Maritime Square","CENTRAL REGION"
14179,"BUKIT MERAH",103.8063,1.271884546,"Telok Blangah Drive","CENTRAL REGION"
14189,"BUKIT MERAH",103.8039836,1.272693033,"Telok Blangah Drive","CENTRAL REGION"
14191,"BUKIT MERAH",103.8121144,1.281218333,"Depot Road","CENTRAL REGION"
14199,"BUKIT MERAH",103.8127506,1.281316767,"Depot Road","CENTRAL REGION"
14201,"BUKIT MERAH",103.8091468,1.281673073,"Depot Road","CENTRAL REGION"
14209,"BUKIT MERAH",103.8095887,1.281763977,"Depot Road","CENTRAL REGION"
14211,"BUKIT MERAH",103.8052188,1.281611684,"Telok Blangah Drive","CENTRAL REGION"
14219,"BUKIT MERAH",103.8068496,1.282186479,"Depot Road","CENTRAL REGION"
14221,"BUKIT MERAH",103.8289337,1.273593322,"City Terminals","CENTRAL REGION"
14229,"BUKIT MERAH",103.8285789,1.273706702,"Telok Blangah Rise","CENTRAL REGION"
14231,"BUKIT MERAH",103.8266722,1.27101,"City Terminals","CENTRAL REGION"
14239,"BUKIT MERAH",103.8271424,1.271781382,"Telok Blangah Rise","CENTRAL REGION"
14241,"BUKIT MERAH",103.8168725,1.279143531,"Telok Blangah Drive","CENTRAL REGION"
14249,"BUKIT MERAH",103.8173299,1.279474057,"Telok Blangah Way","CENTRAL REGION"
14259,"BUKIT MERAH",103.8186582,1.277845011,"Telok Blangah Way","CENTRAL REGION"
14269,"BUKIT MERAH",103.8199945,1.277584806,"Telok Blangah Way","CENTRAL REGION"
14271,"BUKIT MERAH",103.8191485,1.275681943,"Maritime Square","CENTRAL REGION"
14279,"BUKIT MERAH",103.8192089,1.275915523,"Telok Blangah Way","CENTRAL REGION"
14281,"BUKIT MERAH",103.8180438,1.276996716,"Maritime Square","CENTRAL REGION"
14291,"BUKIT MERAH",103.8213265,1.274684408,"Telok Blangah Rise","CENTRAL REGION"
14299,"BUKIT MERAH",103.8212713,1.274888204,"Telok Blangah Way","CENTRAL REGION"
14309,"BUKIT MERAH",103.8230259,1.271289,"Telok Blangah Rise","CENTRAL REGION"
14319,"BUKIT MERAH",103.8207183,1.273406852,"Telok Blangah Rise","CENTRAL REGION"
14329,"BUKIT MERAH",103.8094537,1.274349615,"Telok Blangah Drive","CENTRAL REGION"
14331,"BUKIT MERAH",103.8110681,1.276946111,"Telok Blangah Drive","CENTRAL REGION"
14339,"BUKIT MERAH",103.811245,1.276660655,"Telok Blangah Drive","CENTRAL REGION"
14341,"BUKIT MERAH",103.8134739,1.275933889,"Telok Blangah Drive","CENTRAL REGION"
14349,"BUKIT MERAH",103.8133981,1.275790298,"Telok Blangah Drive","CENTRAL REGION"
14351,"BUKIT MERAH",103.8103611,1.27275,"Telok Blangah Drive","CENTRAL REGION"
14359,"BUKIT MERAH",103.8103503,1.272890556,"Telok Blangah Drive","CENTRAL REGION"
14369,"BUKIT MERAH",103.8036593,1.281536358,"Depot Road","CENTRAL REGION"
14379,"BUKIT MERAH",103.8237936,1.272438333,"Telok Blangah Rise","CENTRAL REGION"
14381,"BUKIT MERAH",103.8255429,1.274130142,"Telok Blangah Rise","CENTRAL REGION"
14389,"BUKIT MERAH",103.825009,1.274281605,"Telok Blangah Rise","CENTRAL REGION"
14391,"BUKIT MERAH",103.8085861,1.27791,"Telok Blangah Drive","CENTRAL REGION"
14399,"BUKIT MERAH",103.8085855,1.27763662,"Telok Blangah Drive","CENTRAL REGION"
14471,"BUKIT MERAH",103.8066498,1.282011691,"Telok Blangah Drive","CENTRAL REGION"
14489,"BUKIT MERAH",103.8217011,1.272185207,"Telok Blangah Rise","CENTRAL REGION"
14491,"BUKIT MERAH",103.8079489,1.272788056,"Telok Blangah Drive","CENTRAL REGION"
14499,"BUKIT MERAH",103.8078211,1.272913056,"Telok Blangah Drive","CENTRAL REGION"
14501,"BUKIT MERAH",103.8064808,1.276872161,"Telok Blangah Drive","CENTRAL REGION"
14509,"BUKIT MERAH",103.8068061,1.275651111,"Telok Blangah Drive","CENTRAL REGION"
14519,"SOUTHERN ISLANDS",103.8257032,1.253521934,"Sentosa","CENTRAL REGION"
14521,"SOUTHERN ISLANDS",103.820911,1.256432,"Sentosa","CENTRAL REGION"
14529,"SOUTHERN ISLANDS",103.821217,1.253226,"Sentosa","CENTRAL REGION"
14539,"SOUTHERN ISLANDS",103.818545,1.251427,"Sentosa","CENTRAL REGION"
15041,"BUKIT MERAH",103.801892,1.274632,"Pasir Panjang 2","CENTRAL REGION"
15049,"QUEENSTOWN",103.8021634,1.274590541,"Telok Blangah Drive","CENTRAL REGION"
15051,"QUEENSTOWN",103.8023815,1.276978,"Pasir Panjang 2","CENTRAL REGION"
15059,"BUKIT MERAH",103.8027011,1.276861944,"Telok Blangah Drive","CENTRAL REGION"
15071,"QUEENSTOWN",103.7870142,1.281424722,"Pasir Panjang 1","CENTRAL REGION"
15079,"QUEENSTOWN",103.7868278,1.280778937,"Pasir Panjang 2","CENTRAL REGION"
15091,"QUEENSTOWN",103.7878111,1.28290732,"Kent Ridge","CENTRAL REGION"
15099,"QUEENSTOWN",103.7878935,1.283056201,"Kent Ridge","CENTRAL REGION"
15101,"QUEENSTOWN",103.7856208,1.286176111,"Pasir Panjang 1","CENTRAL REGION"
15109,"QUEENSTOWN",103.7858107,1.285919709,"Kent Ridge","CENTRAL REGION"
15111,"QUEENSTOWN",103.7848417,1.286762778,"Pasir Panjang 1","CENTRAL REGION"
15119,"QUEENSTOWN",103.7850111,1.287038027,"Kent Ridge","CENTRAL REGION"
15121,"QUEENSTOWN",103.7837304,1.288941421,"Pasir Panjang 1","CENTRAL REGION"
15129,"QUEENSTOWN",103.7840187,1.289164678,"Kent Ridge","CENTRAL REGION"
15131,"QUEENSTOWN",103.784489,1.292543437,"National University Of S'pore","CENTRAL REGION"
15139,"QUEENSTOWN",103.784585,1.29241,"Kent Ridge","CENTRAL REGION"
15141,"QUEENSTOWN",103.8009595,1.272758605,"Port","CENTRAL REGION"
15149,"QUEENSTOWN",103.8005555,1.273418719,"Pasir Panjang 2","CENTRAL REGION"
15151,"QUEENSTOWN",103.7982221,1.273891929,"Port","CENTRAL REGION"
15159,"QUEENSTOWN",103.7983935,1.274263038,"Pasir Panjang 2","CENTRAL REGION"
15161,"QUEENSTOWN",103.7966606,1.274438062,"Port","CENTRAL REGION"
15169,"QUEENSTOWN",103.7967399,1.274814993,"Pasir Panjang 2","CENTRAL REGION"
15181,"QUEENSTOWN",103.7854136,1.291084964,"Kent Ridge","CENTRAL REGION"
15189,"QUEENSTOWN",103.7855026,1.290797795,"Kent Ridge","CENTRAL REGION"
15191,"QUEENSTOWN",103.7926357,1.27581227,"Port","CENTRAL REGION"
15199,"QUEENSTOWN",103.793184,1.276042409,"Pasir Panjang 2","CENTRAL REGION"
15201,"QUEENSTOWN",103.7897086,1.276808191,"Port","CENTRAL REGION"
15209,"QUEENSTOWN",103.7902343,1.277065619,"Pasir Panjang 2","CENTRAL REGION"
15211,"QUEENSTOWN",103.7864281,1.277924421,"Port","CENTRAL REGION"
15219,"QUEENSTOWN",103.7870103,1.278181141,"Pasir Panjang 2","CENTRAL REGION"
15221,"QUEENSTOWN",103.7854896,1.279499235,"Pasir Panjang 1","CENTRAL REGION"
15229,"QUEENSTOWN",103.7857273,1.27937639,"Pasir Panjang 1","CENTRAL REGION"
16009,"QUEENSTOWN",103.7698832,1.294253411,"National University Of S'pore","CENTRAL REGION"
16011,"QUEENSTOWN",103.7818693,1.282777664,"Pasir Panjang 1","CENTRAL REGION"
16019,"QUEENSTOWN",103.7821761,1.282780786,"Pasir Panjang 1","CENTRAL REGION"
16021,"QUEENSTOWN",103.7798103,1.286257931,"Pasir Panjang 1","CENTRAL REGION"
16029,"QUEENSTOWN",103.7802214,1.286084722,"Pasir Panjang 1","CENTRAL REGION"
16031,"QUEENSTOWN",103.7784648,1.28800629,"Pasir Panjang 1","CENTRAL REGION"
16039,"QUEENSTOWN",103.7787203,1.287990202,"Pasir Panjang 1","CENTRAL REGION"
