Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
4368,78211,Blk 204,1.367902559,103.9624368,Pasir Ris St 21,PASIR RIS
4369,78219,Opp Blk 204,1.367256945,103.9632782,Pasir Ris St 21,PASIR RIS
4370,78221,Blk 231A CP,1.374175177,103.9612256,Pasir Ris Dr 4,PASIR RIS
4371,78229,Blk 485,1.374111399,103.9609385,Pasir Ris Dr 4,PASIR RIS
4372,78231,Opp Blk 482,1.373443032,103.9598604,Pasir Ris St 41,PASIR RIS
4373,78241,Bet Blks 453/454,1.372110009,103.9576532,Pasir Ris St 41,PASIR RIS
4374,78251,Lighthouse,1.378240905,103.9595522,Jln Loyang Besar,PASIR RIS
4375,78259,Opp Lighthouse,1.378021153,103.9593658,Jln Loyang Besar,PASIR RIS
4376,78261,Opp Ripple Bay,1.378658311,103.9606174,Jln Loyang Besar,PASIR RIS
4377,78269,Ripple Bay,1.378618754,103.9609618,Jln Loyang Besar,PASIR RIS
4378,78271,Casa Pasir Ris,1.379222548,103.9638335,Jln Loyang Besar,PASIR RIS
4379,78279,Opp Loyang Townhse,1.379235677,103.9642668,Jln Loyang Besar,PASIR RIS
4380,80009,Lor 1 Geylang Ter,1.311164222,103.8721634,Lor 1 Geylang,KALLANG
4381,80011,AFT PADANG JERINGAU,1.309727208,103.8673783,Kallang Rd,KALLANG
4382,80029,Bef Kg Bugis,1.30941874,103.867535,Kallang Rd,KALLANG
4383,80031,Kallang Stn,1.311077057,103.8713149,Sims Ave,KALLANG
4384,80039,Opp Lor 1 Geylang Ter,1.309923362,103.8714434,Geylang Rd,KALLANG
4385,80049,Aft Sims Way,1.310777078,103.8736366,Geylang Rd,KALLANG
4386,80051,Aft Lor 1 Geylang,1.312515,103.8732619,Sims Ave,KALLANG
4387,80069,Opp Mohd Salleh Mque,1.312147033,103.8771502,Geylang Rd,GEYLANG
4388,80071,Yi Xiu Fty Bldg,1.313800092,103.8765539,Sims Ave,GEYLANG
4389,80089,Bef Lor 18 Geylang,1.312744836,103.8808052,Geylang Rd,GEYLANG
4390,80091,Bef Lor 23 Geylang,1.314897752,103.8809514,Sims Ave,GEYLANG
4391,80101,Kallang Stn/Opp Blk 2C,1.312519335,103.8715383,Lor 1 Geylang,KALLANG
4392,80109,Opp Kallang Stn/Blk 2C,1.313244737,103.8714302,Lor 1 Geylang,KALLANG
4393,80111,Bef Geylang Rd,1.309871381,103.875515,Sims Way,GEYLANG
4394,80119,Aft Geylang Rd,1.309920655,103.875998,Sims Way,GEYLANG
4395,80141,Opp S.A. Deaf,1.307118355,103.8798937,Mountbatten Rd,KALLANG
4396,80149,S.A. Deaf,1.307496371,103.8798058,Mountbatten Rd,GEYLANG
4397,80151,Opp Suntec City,1.296405321,103.8579113,Nicoll Highway,DOWNTOWN CORE
4398,80159,Suntec City,1.295962317,103.8579517,Nicoll Highway,DOWNTOWN CORE
4399,80161,Opp Nicoll Highway Stn,1.300327156,103.8624541,Nicoll Highway,KALLANG
4400,80169,Nicoll Highway Stn,1.300705476,103.8633601,Nicoll Highway,KALLANG
4401,80171,CP F,1.300840752,103.8771535,Stadium Walk,KALLANG
4402,80179,Opp CP F,1.300594053,103.8771287,Stadium Cres,KALLANG
4403,80181,Kallang Squash Ctr,1.305084395,103.8796984,Stadium Blvd,KALLANG
4404,80189,Opp Kallang Squash Ctr,1.305037412,103.881077,Stadium Blvd,KALLANG
4405,80191,Opp S'pore Indoor Stadium,1.301608872,103.8754059,Stadium Walk,KALLANG
4406,80199,S'pore Indoor Stadium,1.301558385,103.8751353,Stadium Cres,KALLANG
4407,80211,Opp Natl Stadium,1.307128036,103.8754811,Nicoll Highway,KALLANG
4408,80219,Natl Stadium,1.306743814,103.8752641,Nicoll Highway,KALLANG
4409,80229,Blk 45,1.317289721,103.8781055,Sims Dr,GEYLANG
4410,80231,Opp Blk 53,1.318565032,103.8801086,Sims Dr,GEYLANG
4411,80239,Bef Blk 53,1.318463509,103.880511,Sims Dr,GEYLANG
4412,80249,Blk 49 Mkt/FC,1.316936431,103.8798599,Sims Pl,GEYLANG
4413,80251,Aft Lor 14 Geylang,1.310094874,103.879925,Guillemard Rd,GEYLANG
4414,80259,Aft Chen Li Presby Ch,1.309895,103.8798883,Guillemard Rd,GEYLANG
4415,80269,Bef Sims Ave,1.31501453,103.878361,Lor 17 Geylang,GEYLANG
4416,80271,Opp Mountbatten Stn,1.305113985,103.8831203,Mountbatten Rd,KALLANG
4417,80279,Mountbatten Stn Exit B,1.305149034,103.88342,Mountbatten Rd,KALLANG
4418,80289,Sims Pl Ter,1.316075,103.8793281,Sims Pl,GEYLANG
4419,80291,Blk 82,1.319559688,103.8722933,Geylang Bahru,KALLANG
4420,80299,Opp Blk 82,1.319548352,103.8719722,Geylang Bahru,KALLANG
4421,80301,Bef Blk 19,1.31643329,103.8734862,Upp Boon Keng Rd,KALLANG
4422,80309,Aft Geylang West CC,1.317231347,103.8729891,Upp Boon Keng Rd,KALLANG
4423,80311,Blk 3B,1.314433333,103.8726003,Upp Boon Keng Rd,KALLANG
4424,80319,Geylang West CC,1.31484297,103.8726223,Upp Boon Keng Rd,KALLANG
4425,81011,Aft Aljunied Stn,1.315323187,103.8833517,Sims Ave,GEYLANG
4426,81029,Aft Lor 28 Geylang,1.313616389,103.8849306,Geylang Rd,GEYLANG
4427,81031,Blk 134,1.31580283,103.8860485,Sims Ave,GEYLANG
4428,81049,Aft Lor 34 Geylang,1.314075556,103.8873525,Geylang Rd,GEYLANG
4429,81051,Sims Ville,1.316623431,103.8903344,Sims Ave,GEYLANG
4430,81069,Opp Lor 39 Geylang,1.314729,103.89069,Geylang Rd,GEYLANG
4431,81081,Opp Aljunied Stn,1.316216659,103.8816816,Aljunied Rd,GEYLANG
4432,81089,Aljunied Stn,1.316281943,103.8820224,Aljunied Rd,GEYLANG
4433,81091,Sims Urban Oasis,1.319353333,103.8817311,Aljunied Rd,GEYLANG
4434,81099,Blk 102,1.319822767,103.8819467,Aljunied Rd,GEYLANG
4435,81101,CISCO Ctr,1.321115224,103.8915222,Paya Lebar Rd,GEYLANG
4436,81109,Opp CISCO Ctr,1.320913717,103.8911718,Paya Lebar Rd,GEYLANG
4437,81111,Paya Lebar Stn Exit B,1.318602386,103.8921169,Paya Lebar Rd,GEYLANG
4438,81119,Paya Lebar Stn Exit C,1.318567246,103.891695,Paya Lebar Rd,GEYLANG
4439,81129,Paya Lebar Stn Exit D,1.316311474,103.8921727,Paya Lebar Rd,GEYLANG
4440,81131,Opp Grandlink Sq,1.314315054,103.8922161,Guillemard Rd,GEYLANG
4441,81139,Grandlink Sq,1.314353286,103.8919176,Guillemard Rd,GEYLANG
4442,81141,Versailles Condo,1.312008056,103.8903575,Guillemard Rd,GEYLANG
4443,81149,The Sunny Spring Condo,1.312125692,103.8896603,Guillemard Rd,GEYLANG
4444,81151,Kong Hwa Sch,1.311533056,103.8878458,Guillemard Rd,GEYLANG
4445,81159,Opp Kong Hwa Sch,1.311678738,103.8874161,Guillemard Rd,GEYLANG
4446,81161,blk 56,1.310546388,103.8831815,Guillemard Rd,GEYLANG
4447,81169,Opp Blk 56,1.310783719,103.8831317,Guillemard Rd,GEYLANG
4448,81171,Blk 39,1.307517037,103.8850075,Old Airport Rd,GEYLANG
4449,81179,Blk 22,1.307260868,103.8849071,Old Airport Rd,GEYLANG
4450,81181,Dakota Stn Exit A/Blk 99,1.308455448,103.8884721,Old Airport Rd,GEYLANG
4451,81189,Dakota Stn Exit B/Blk 60,1.308213086,103.8885088,Old Airport Rd,GEYLANG
4452,81191,AFT OLD AIRPORT RD,1.309131667,103.8918,Dunman Rd,GEYLANG
4453,81199,BEF OLD AIRPORT RD,1.308629373,103.8906311,Dunman Rd,MARINE PARADE
4454,81201,Opp Geylang Meth Sec Sch,1.318693022,103.8830068,Geylang East Ctrl,GEYLANG
4455,81209,Geylang Meth Pr Sch,1.318436125,103.8842972,Geylang East Ctrl,GEYLANG
4456,81211,Geylang Polyclinic,1.319046664,103.8866675,Geylang East Ctrl,GEYLANG
4457,81219,Opp Geylang Polyclinic,1.318771413,103.886687,Geylang East Ctrl,GEYLANG
4458,81221,Opp Blk 1015,1.319763313,103.8901511,Geylang East Ctrl,GEYLANG
4459,81229,Blk 1015,1.319461128,103.890188,Geylang East Ctrl,GEYLANG
4460,81231,Opp Kh Plaza,1.313893056,103.8818961,Aljunied Rd,GEYLANG
4461,82009,Eunos Int,1.319337172,103.9018083,Eunos Rd 2,GEYLANG
4462,82011,Aft Tg Katong Cplx,1.31736958,103.8948,Sims Ave,GEYLANG
4463,82029,Blk 14 Mkt/FC,1.315698338,103.8955953,Geylang Rd,GEYLANG
4464,82032,Blk 416,1.317764164,103.8971987,Sims Ave,GEYLANG
4465,82033,Blk 414,1.317984493,103.8982372,Sims Ave,GEYLANG
4466,82049,Joo Chiat Cplx,1.316341705,103.8989162,Changi Rd,GEYLANG
4467,82051,Tg Katong Rd Sth P/G,1.300799999,103.8974011,Tg Katong Rd Sth,MARINE PARADE
4468,82059,Opp Tg Katong Rd Sth P/G,1.301241978,103.8974511,Tg Katong Rd Sth,MARINE PARADE
4469,82061,Eunos Stn/ Int,1.318761626,103.902269,Sims Ave,GEYLANG
4470,82069,Aft Lor 106 Changi,1.317095375,103.9029515,Changi Rd,GEYLANG
4471,82071,Opp Tg Katong Girls' Sch,1.307253344,103.8954113,Tg Katong Rd,MARINE PARADE
4472,82079,Tg Katong Girls' Sch,1.308011146,103.8951961,Tg Katong Rd,MARINE PARADE
4473,82081,Aft Dunman Rd,1.310372849,103.8941279,Tg Katong Rd,GEYLANG
4474,82089,Aft Ipoh Lane,1.31086356,103.894304,Tg Katong Rd,GEYLANG
4475,82091,Aft Queen Of Peace Ch,1.312646671,103.8941105,Tg Katong Rd,GEYLANG
4476,82099,CDAC Bldg,1.312994615,103.8942718,Tg Katong Rd,GEYLANG
4477,82109,City Plaza,1.315189224,103.8933177,Geylang Rd,GEYLANG
4478,82111,Opp Tg Katong Cplx,1.316119309,103.8937998,Tg Katong Rd,GEYLANG
4479,82119,Tg Katong Cplx,1.316192107,103.8940879,Tg Katong Rd,GEYLANG
4480,82121,Dunman View,1.309651506,103.8965764,Dunman Rd,GEYLANG
4481,82129,Tg Katong Sec Sch,1.3094346,103.8966101,Dunman Rd,MARINE PARADE
4482,82131,Opp Maranatha Hall,1.309559796,103.9003489,Dunman Rd,GEYLANG
4483,82139,Maranatha Hall,1.309389722,103.8993689,Dunman Rd,MARINE PARADE
4484,82141,Aft Koon Seng Rd,1.310842107,103.9024837,Tembeling Rd,GEYLANG
4485,82149,Bef Koon Seng Rd,1.311013725,103.9013636,Joo Chiat Rd,GEYLANG
4486,82151,Bef Joo Chiat Pl,1.313106162,103.9009112,Tembeling Rd,GEYLANG
4487,82159,Aft Tembeling Rd,1.313270266,103.9004957,Joo Chiat Pl,GEYLANG
4488,82171,Bef Mangis Rd,1.313826149,103.9030699,Joo Chiat Pl,GEYLANG
4489,82179,Aft Rambutan Rd,1.313832138,103.9045321,Joo Chiat Pl,GEYLANG
4490,82181,Flora East,1.314228069,103.9058917,Joo Chiat Pl,GEYLANG
4491,82221,Blk 3A,1.317605117,103.8990071,Jln Turi,GEYLANG
4492,82229,Kg Ubi CC,1.317531618,103.9005296,Jln Ubi,GEYLANG
4493,82231,Opp City Plaza,1.314201013,103.8936761,Guillemard Rd,GEYLANG
4494,83011,Casa Sarina,1.319714911,103.907254,Sims Ave East,BEDOK
4495,83029,Aft Kg Eunos,1.317744298,103.9063525,Changi Rd,BEDOK
4496,83031,Opp Hong San Si Tp,1.320270269,103.9100003,Sims Ave East,BEDOK
4497,83049,Bef Lor 110 Changi,1.318489755,103.9100218,Changi Rd,BEDOK
4498,83059,Mjd Kassim,1.318889006,103.9122267,Changi Rd,BEDOK
4499,83062,Kembangan Stn,1.320968592,103.9133278,Sims Ave East,BEDOK
4500,83063,The Buddhist Union,1.321201378,103.9148525,Sims Ave East,BEDOK
4501,83079,Bef Siglap Plain,1.319768333,103.9150542,Changi Rd,BEDOK
4502,83081,Opp Perpetual Succour Ch,1.321386942,103.9173662,Sims Ave East,BEDOK
4503,83099,Aft Perpetual Succour Ch,1.320763784,103.9181043,Changi Rd,BEDOK
4504,83101,Eunos Stn,1.320667091,103.9048984,Jln Eunos,GEYLANG
4505,83109,Opp Eunos Stn,1.321356789,103.9053722,Jln Eunos,GEYLANG
4506,83111,Blk 17,1.32346854,103.9052731,Jln Eunos,GEYLANG
4507,83119,Opp Blk 16,1.323069747,103.9056076,Jln Eunos,BEDOK
4508,83121,Bef Lor K Telok Kurau,1.312608364,103.9106342,Telok Kurau Rd,BEDOK
4509,83129,Aft Ji Xiang Ct,1.313063651,103.9106109,Telok Kurau Rd,BEDOK
4510,83131,Aft Lor H Telok Kurau,1.316311389,103.9090772,Telok Kurau Rd,BEDOK
4511,83139,Aft Joo Chiat Pl,1.314511389,103.9099756,Telok Kurau Rd,BEDOK
4512,83141,Aft Lor G Telok Kurau,1.31763612,103.9084501,Telok Kurau Rd,BEDOK
4513,83149,Aft Changi Rd,1.31745755,103.9087549,Telok Kurau Rd,BEDOK
4514,83151,Parkway East Hosp,1.314880024,103.909115,Joo Chiat Pl,BEDOK
4515,83159,Opp Parkway East Hosp,1.314803541,103.9094777,Joo Chiat Pl,BEDOK
4516,83169,Bef Still Rd,1.314281214,103.9068703,Joo Chiat Pl,BEDOK
4517,83171,Bef Roseburn Ave,1.314736389,103.9190053,Frankel Ave,BEDOK
4518,83179,Aft Siglap Dr,1.314604433,103.9192247,Frankel Ave,BEDOK
4519,83181,Aft Bethesda Frankel Ch,1.316623431,103.9175534,Frankel Ave,BEDOK
4520,83189,Bef Bethesda Frankel Ch,1.316839722,103.9174928,Frankel Ave,BEDOK
4521,83191,Bef Frankel Dr,1.317299169,103.9159763,Frankel Ave,BEDOK
4522,83199,Aft Frankel Dr,1.317336389,103.9162828,Frankel Ave,BEDOK
4523,83201,Bef Frankel Terr,1.318607741,103.9144099,Frankel Ave,BEDOK
4524,83209,Aft Frankel Terr,1.318703056,103.9145958,Frankel Ave,BEDOK
4525,83219,Bef Frankel Ave,1.315873752,103.9191306,Siglap Dr,BEDOK
4526,83229,Bef Carlton Ave,1.316612591,103.9208365,Siglap Dr,BEDOK
4527,83231,Bef Siglap Dr,1.317268129,103.9221423,Siglap Rd,BEDOK
4528,83239,Opp Cheviot Hill,1.316959701,103.9224614,Siglap Rd,BEDOK
4529,83249,Flamingo Valley,1.317866505,103.9217459,Siglap Rd,BEDOK
4530,83251,Bef Jln Khairuddin,1.319238294,103.9219991,Fidelio St,BEDOK
4531,83261,Opera Est Pr Sch,1.319069067,103.924247,Fidelio St,BEDOK
4532,83269,Opp Opera Est Pr Sch,1.318950973,103.923465,Fidelio St,BEDOK
4533,83271,Aft Swan Lake Ave,1.319289642,103.9258854,Fidelio St,BEDOK
4534,83279,Aft Carmen St,1.318830834,103.9251053,Fidelio St,BEDOK
4535,83281,Bef Tosca St,1.319651723,103.9270177,Fidelio St,BEDOK
4536,83291,Aft Joo Chiat Pl,1.314733094,103.9058952,Still Rd,GEYLANG
4537,83299,Aft Lor G Telok Kurau,1.315743897,103.9058633,Still Rd,BEDOK
4538,83301,Aft East Coast Rd,1.308871667,103.9081789,Still Rd,MARINE PARADE
4539,83309,Aft Still Lane,1.310454828,103.9080685,Still Rd,BEDOK
4540,83311,Aft Lor Nangka,1.312419703,103.9069299,Still Rd,MARINE PARADE
4541,83319,Aft Lor J Telok Kurau,1.312688336,103.9071401,Still Rd,BEDOK
4542,83321,Kembangan Stn,1.321687785,103.9136543,Jln Kembangan,BEDOK
4543,83329,Opp Kembangan Stn,1.321986427,103.9137983,Jln Kembangan,BEDOK
4544,83331,Kg Kembangan CC,1.323495136,103.9127166,Lengkong Tiga,BEDOK
4545,83341,Blk 102,1.325399682,103.911098,Lengkong Tiga,BEDOK
4546,83351,Grosvenor View,1.327655833,103.9121311,Lengkong Empat,BEDOK
4547,83361,Hua Yu Mansions,1.328507814,103.9144957,Lengkong Empat,BEDOK
4548,83371,Aft Jln Paras,1.326245667,103.9153795,Jln Selamat,BEDOK
4549,83381,Bef Jln Kembangan,1.324667807,103.9145221,Taman Kembangan,BEDOK
4550,84009,Bedok Int,1.324538743,103.9290382,Bedok Nth Dr,BEDOK
4551,84011,Chai Chee Ind Pk,1.322577496,103.9223336,New Upp Changi Rd,BEDOK
4552,84019,Opp Chai Chee Ind Pk,1.322219727,103.9226202,New Upp Changi Rd,BEDOK
4553,84021,Blk 32,1.323383204,103.9250872,New Upp Changi Rd,BEDOK
4554,84029,Opp Blk 32,1.32295306,103.925177,New Upp Changi Rd,BEDOK
4555,84031,Bedok Stn Exit B,1.324282923,103.9300363,New Upp Changi Rd,BEDOK
4556,84039,Bedok Stn Exit A,1.323536453,103.928863,New Upp Changi Rd,BEDOK
4557,84041,Blk 221A,1.324690517,103.934688,New Upp Changi Rd,BEDOK
4558,84049,Blk 27,1.324327198,103.9347122,New Upp Changi Rd,BEDOK
4559,84051,Bedok Sports Cplx,1.325200775,103.9389048,New Upp Changi Rd,BEDOK
4560,84059,Blk 65,1.324935041,103.9395348,New Upp Changi Rd,BEDOK
4561,84061,The Tanamera Condo,1.325847905,103.9422313,New Upp Changi Rd,BEDOK
4562,84069,Blk 55,1.325487428,103.9421902,New Upp Changi Rd,BEDOK
4563,84071,Blk 71,1.320671384,103.9426001,Bedok Sth Rd,BEDOK
4564,84079,Siglap Cc/Opp Blk 71,1.320993038,103.9432531,Bedok Sth Rd,BEDOK
4565,84081,Opp Blk 40,1.320438081,103.9402204,Bedok Sth Rd,BEDOK
4566,84089,Blk 40,1.32068142,103.9400309,Bedok Sth Rd,BEDOK
4567,84101,Opp Blk 49,1.322982005,103.9442152,Bedok Sth Ave 3,BEDOK
4568,84109,Blk 50,1.323508364,103.944121,Bedok Sth Ave 3,BEDOK
4569,84111,Temasek JC,1.319588026,103.935742,Bedok Sth Rd,BEDOK
4570,84119,Opp Temasek JC,1.319689028,103.9350681,Bedok Sth Rd,BEDOK
4571,84121,Aft Bedok Sth Ave 1,1.318483066,103.9315632,Bedok Sth Rd,BEDOK
4572,84129,Fujitec S'pore Ltd,1.318757905,103.9315867,Bedok Sth Rd,BEDOK
4573,84131,Opp Panasonic,1.321413332,103.9275731,Bedok Sth Rd,BEDOK
4574,84139,Panasonic,1.321328326,103.9278218,Bedok Sth Rd,BEDOK
4575,84141,OPP LION HME FOR ELDERS,1.320217079,103.9381695,Bedok Sth Rd,BEDOK
4576,84149,LION HME FOR ELDERS,1.320479335,103.9383938,Bedok Sth Rd,BEDOK
4577,84151,Casafina,1.316569997,103.9333402,Bedok Sth Ave 1,BEDOK
4578,84159,Opp Casafina/Temasek JC,1.316649722,103.9330406,Bedok Sth Ave 1,BEDOK
4579,84161,BLK 3,1.321651111,103.9324025,Bedok Sth Ave 1,BEDOK
4580,84169,OPP BLK 3,1.322133056,103.9321144,Bedok Sth Ave 1,BEDOK
4581,84191,Blk 220 CP,1.32566319,103.9353376,Bedok Nth Ave 3,BEDOK
4582,84199,Opp Blk 220 CP,1.325532837,103.9355564,Bedok Nth Ave 3,BEDOK
4583,84201,BEDOK RESVR STN EXIT A,1.336600544,103.933094,Bedok Nth Ave 3,BEDOK
4584,84209,Bedok Resvr Stn Exit B,1.337025137,103.9333359,Bedok Nth Ave 3,BEDOK
4585,84211,Blk 403,1.330047447,103.9344397,Bedok Nth Ave 3,BEDOK
4586,84219,Bet Blks 139/140,1.329408889,103.9348131,Bedok Nth Ave 3,BEDOK
4587,84221,Blk 109,1.331857985,103.9351274,Bedok Nth Rd,BEDOK
4588,84229,Blk 111,1.331599532,103.935314,Bedok Nth Rd,BEDOK
4589,84231,Blk 85,1.331738716,103.938555,Bedok Nth Rd,BEDOK
4590,84239,Opp Blk 85,1.331518361,103.9383569,Bedok Nth Rd,BEDOK
4591,84241,Blk 81,1.328613929,103.9400487,Bedok Nth Rd,BEDOK
4592,84249,Blk 124,1.329416689,103.9396062,Bedok Nth Rd,BEDOK
4593,84251,Blk 99,1.333468321,103.938838,Bedok Nth Ave 4,BEDOK
4594,84259,Blk 88,1.333288076,103.9391068,Bedok Nth Ave 4,BEDOK
4595,84261,St. Anthony's Cano Sch,1.334189,103.941658,Bedok Nth Ave 4,BEDOK
4596,84269,Blk 95,1.334023333,103.9418503,Bedok Nth Ave 4,BEDOK
4597,84271,Aft Bedok Ind Pk E,1.336735,103.94411,Bedok Nth Ave 4,TAMPINES
4598,84279,Aft Bedok Nth St 5,1.336641607,103.9443964,Bedok Nth Ave 4,TAMPINES
4599,84281,Blk 180,1.326577142,103.9403951,Bedok Nth Rd,BEDOK
4600,84289,Opp Blk 180,1.326630771,103.9401707,Bedok Nth Rd,BEDOK
4601,84299,Bedok Nth Depot,1.338000814,103.9475005,Bedok Nth Ave 4,TAMPINES
4602,84301,Opp Kg Chai Chee CC,1.327821402,103.9265663,Bedok Nth Ave 1,BEDOK
4603,84309,Kg Chai Chee CC,1.328028033,103.926874,Bedok Nth Ave 1,BEDOK
4604,84311,Blk 521,1.329998721,103.9273167,Bedok Nth Rd,BEDOK
4605,84319,Blk 428,1.329805645,103.9277152,Bedok Nth Rd,BEDOK
4606,84321,Blk 516,1.330600636,103.9297739,Bedok Nth Rd,BEDOK
4607,84329,Blk 414,1.330293232,103.9297006,Bedok Nth Rd,BEDOK
4608,84331,Opp Blk 416,1.328988299,103.9309999,Bedok Nth Ave 2,BEDOK
4609,84339,Blk 416,1.3287447,103.9307906,Bedok Nth Ave 2,BEDOK
4610,84341,Opp Fengshan Pr Sch,1.331103493,103.9319837,Bedok Nth Rd,BEDOK
4611,84349,Fengshan Pr Sch,1.330917486,103.9323322,Bedok Nth Rd,BEDOK
4612,84351,Bedok Ctrl PO,1.327665624,103.9340968,Bedok Nth St 1,BEDOK
4613,84359,Opp Bedok Ctrl PO,1.327877049,103.9340762,Bedok Nth St 1,BEDOK
4614,84361,Blk 547,1.329366389,103.924625,Bedok Nth Rd,BEDOK
4615,84369,Blk 45,1.329162,103.924608,Bedok Nth Rd,BEDOK
4616,84371,Blk 546,1.33055,103.9262383,Bedok Nth Ave 1,BEDOK
4617,84379,Opp Blk 546,1.330414956,103.926455,Bedok Nth Ave 1,BEDOK
4618,84381,Blk 544,1.330786674,103.9242601,Bedok Nth St 3,BEDOK
4619,84391,Blk 534,1.332749996,103.9244766,Bedok Nth St 3,BEDOK
4620,84401,Opp Blk 550,1.333165,103.9269811,Bedok Nth St 3,BEDOK
4621,84409,Blk 550,1.332910024,103.9266917,Bedok Nth St 3,BEDOK
4622,84411,Blk 526,1.333838064,103.9292843,Bedok Nth St 3,BEDOK
4623,84419,Blk 512,1.33361649,103.9292289,Bedok Nth St 3,BEDOK
4624,84421,Blk 510,1.332322701,103.9303205,Bedok Nth Ave 2,BEDOK
4625,84429,Blk 515,1.332225263,103.9301433,Bedok Nth Ave 2,BEDOK
4626,84431,Blk 3014,1.335136444,103.9502227,Bedok Nth Ave 4,TAMPINES
4627,84439,Opp Blk 3014,1.334747324,103.9502402,Bedok Nth Ave 4,TAMPINES
4628,84449,Blk 509,1.333221701,103.931552,Bedok Nth St 3,BEDOK
4629,84451,BEDOK NTH STN EXIT A,1.335644,103.918055,Bedok Nth Rd,BEDOK
4630,84459,Bet Blks 705/706,1.335228317,103.9184512,Bedok Nth Rd,BEDOK
4631,84461,Opp Blk 701,1.338071389,103.9193903,Bedok Reservoir Rd,BEDOK
4632,84469,Blk 703,1.337515292,103.9197283,Bedok Reservoir Rd,BEDOK
4633,84471,Blk 745,1.337333047,103.9219975,Bedok Reservoir Rd,BEDOK
4634,84479,Blk 713,1.337421064,103.9225316,Bedok Reservoir Rd,BEDOK
4635,84481,Aft Bedok Ind Pk C,1.337531673,103.9153287,Bedok Reservoir Rd,BEDOK
4636,84489,Opp Bedok Ind Pk C,1.338047222,103.9161883,Bedok Reservoir Rd,BEDOK
4637,84491,Blk 629,1.334639467,103.9141394,Bedok Reservoir Rd,BEDOK
4638,84499,Blk 140,1.335207792,103.9140158,Bedok Reservoir Rd,BEDOK
4639,84501,Christ Ch,1.333195,103.9159894,Bedok Reservoir Rd,BEDOK
4640,84511,Blk 608,1.332069722,103.9132942,Bedok Reservoir Rd,BEDOK
4641,84521,Blk 506,1.332305,103.9339381,Bedok Nth Ave 3,BEDOK
4642,84529,Blk 109,1.332133056,103.9343131,Bedok Nth Ave 3,BEDOK
4643,84539,BEDOK NTH STN EXIT B,1.335034218,103.9185175,Bedok Nth Rd,BEDOK
4644,84541,Blk 42,1.327618019,103.9251916,Chai Chee St,BEDOK
4645,84549,Opp Blk 42,1.327201689,103.9251209,Chai Chee St,BEDOK
4646,84551,BLK 51,1.328538871,103.9225201,Chai Chee St,BEDOK
4647,84559,Opp Blks 50/51,1.328333051,103.9228712,Chai Chee St,BEDOK
4648,84561,BLK 53,1.328047257,103.9197383,Chai Chee St,BEDOK
4649,84569,Opp Blk 53,1.327969749,103.9201112,Chai Chee St,BEDOK
4650,84571,OPP BLK 55,1.326532285,103.9187402,Chai Chee Dr,BEDOK
4651,84579,Aft Chai Chee St,1.325847724,103.9194896,Chai Chee Dr,BEDOK
4652,84581,Opp Bedok Sth NPC,1.323806825,103.9194505,Chai Chee Dr,BEDOK
4653,84589,Bef New Upp Changi Rd,1.323112773,103.9195437,Chai Chee Dr,BEDOK
4654,84591,Sbst Bedok Nth Depot,1.337748056,103.9469947,Bedok Nth Ave 4,TAMPINES
4655,84599,Opp Sbst Bedok Nth Depot,1.337726076,103.946468,Bedok Nth Ave 4,TAMPINES
4656,84601,Opp Waterfront Key,1.338201375,103.9311697,Bedok Reservoir Rd,BEDOK
4657,84609,Waterfront Key,1.337911389,103.9313081,Bedok Reservoir Rd,BEDOK
4658,84611,Opp Waterfront Isle,1.339224698,103.9279548,Bedok Reservoir Rd,BEDOK
4659,84619,Waterfront Isle,1.338965014,103.9274669,Bedok Reservoir Rd,BEDOK
4660,84621,Opp Blk 716,1.338314978,103.9249205,Bedok Reservoir Rd,BEDOK
4661,84629,Blk 716,1.338157493,103.9253787,Bedok Reservoir Rd,BEDOK
4662,84631,Opp Waterfront Waves,1.338792752,103.9294825,Bedok Reservoir Rd,BEDOK
4663,84639,Aft Waterfront Waves,1.338571398,103.9293772,Bedok Reservoir Rd,BEDOK
4664,84641,Blk 24,1.324606111,103.9229933,Chai Chee Rd,BEDOK
4665,84649,Opp Blk 24,1.324778056,103.9231492,Chai Chee Rd,BEDOK
4666,84661,Blk 172,1.319928116,103.9443891,Bedok Sth Ave 3,BEDOK
4667,84669,Blk 73,1.319941112,103.9441816,Bedok Sth Ave 3,BEDOK
4668,84671,Aft Blk 156,1.317593333,103.9450956,Bedok Sth Ave 3,BEDOK
4669,84679,Opp Blk 156,1.318043056,103.9447656,Bedok Sth Ave 3,BEDOK
4670,84681,Blk 163,1.320218344,103.9470593,Bedok Sth Rd,BEDOK
4671,84691,Blk 171,1.321118056,103.9459575,Bedok Sth Rd,BEDOK
4672,84701,Blk 151,1.336013044,103.9121421,Kaki Bt Ave 1,BEDOK
4673,84709,Opp Blk 150,1.33644333,103.9124251,Kaki Bt Ave 1,BEDOK
4674,85019,Eastwood Ctr,1.321288333,103.9553447,Bedok Rd,BEDOK
4675,85021,Country Pk,1.321903056,103.9546847,Bedok Rd,BEDOK
4676,85029,Aft Bedok Meth Ch,1.322618056,103.9542997,Bedok Rd,BEDOK
4677,85031,Excelsior Gdns,1.325011151,103.9523202,Bedok Rd,BEDOK
4678,85039,Opp Excelsior Gdns,1.324424974,103.9529859,Bedok Rd,BEDOK
